id;text;label;predict_proba;predict_label;lime_weights
464;Kebun raya bogor bisa dijadikan salah satu tujuan destinasi wisata;neutral;[0.11964314286808962, 0.7013421645199036, 0.17901469261200662];neutral;{'negative': [('satu', -0.0686195418780121), ('bisa', 0.049885708734776754), ('salah', -0.03787258525827506), ('destinasi', -0.03227761139805574), ('wisata', 0.02770568567313864), ('tujuan', -0.012972212216594226)], 'neutral': [('bisa', -0.09390225503012073), ('bogor', 0.07600011091690859), ('raya', -0.0691156058748899), ('destinasi', 0.06563235983502202), ('tujuan', 0.04468711710335534), ('satu', 0.04264832406364627)], 'positive': [('bogor', -0.07385545943348916), ('raya', 0.06890259780644624), ('Kebun', 0.04243241058195396), ('bisa', 0.03974075514646131), ('destinasi', -0.038605835408069035), ('salah', 0.03438012215946422)]}
254;The peak berlokasi di dekat lembang, dataran tinggi di bandung yang sejuk dan lokasi yang sangat baik namun jalan untuk mencapai tempat ini sangat berkelok disertai tikungan tajam nan curam, tidak disarankan untuk berkendara saat hujan dan malam hari. Di the peak terdapat restoran dengan pemandangan kota bandung yang indah dari perbukitan, harga makanan yang sangat mahal dan sangat tidak sesuai.;negative;[0.04151228469088729, 0.004288562296280397, 0.9541991530128322];positive;{'negative': [('tidak', 0.1522223572349135), ('sangat', -0.12701166979764056), ('dan', -0.11606461826508598), ('di', -0.10122660329613954), ('yang', -0.10032687432113481), ('peak', 0.05850663369748405)], 'neutral': [('sangat', -0.07064857852370862), ('dan', -0.03771592202074869), ('tidak', -0.029100203843599272), ('yang', -0.025535110452439624), ('namun', -0.01862123301077833), ('tempat', -0.018556375665046705)], 'positive': [('sangat', 0.18946760993316672), ('dan', 0.1420726104419615), ('tidak', -0.1316639525926699), ('yang', 0.11459346181705816), ('di', 0.09124242815625092), ('baik', 0.0719164938848917)]}
618;Saya kapok menggunakan jasa lion air;negative;[0.0744811479672932, 0.8214424830015277, 0.10407636903117917];neutral;{'negative': [('menggunakan', -0.1108875445309756), ('jasa', -0.05832801496237851), ('Saya', 0.023834958604096488), ('lion', -0.0030875310900980463), ('kapok', -0.0016315617160737653), ('air', -0.00048087509269325717)], 'neutral': [('menggunakan', 0.14622746516047808), ('jasa', 0.05244770308759264), ('Saya', -0.04051102001533116), ('air', -0.03613015135107869), ('lion', 0.002516632963069297), ('kapok', 0.001241674148637354)], 'positive': [('air', 0.03661102644377203), ('menggunakan', -0.035339920629502766), ('Saya', 0.016676061411234504), ('jasa', 0.0058803118747859295), ('lion', 0.0005708981270287027), ('kapok', 0.0003898875674363466)]}
477;Banyak hal yang dapat kita lakukan untuk mengisi waktu luang.;neutral;[0.11667693295510627, 0.8059590086693154, 0.07736405837557848];neutral;{'negative': [('kita', -0.13926404672913684), ('dapat', -0.13922840955009444), ('hal', 0.06844337266302603), ('waktu', 0.06654948582800356), ('Banyak', 0.04578632609317931), ('untuk', -0.03467115455525479)], 'neutral': [('dapat', 0.22241037773801844), ('kita', 0.1253285174673064), ('waktu', -0.07837532900359155), ('Banyak', -0.07414726829655464), ('hal', -0.05134162020709904), ('untuk', 0.04851857671241615)], 'positive': [('dapat', -0.08502374515438732), ('yang', 0.05204208963907613), ('Banyak', 0.027564080099248517), ('hal', -0.017812817937632706), ('untuk', -0.014556419653780857), ('lakukan', -0.012275112309529976)]}
648;Semakin apatis melaporkan hal-hal seperti ini. Karena sampai minggu lalu masih tetap belum dikerjakan. Hanya janji-janji terus.;negative;[0.6762305651449244, 0.29369070309780176, 0.03007873175727385];negative;{'negative': [('Semakin', -0.2242024109293812), ('ini', 0.16570163807734786), ('belum', 0.1555922873137478), ('terus', 0.1320422799964906), ('minggu', -0.10592639654451065), ('hal', 0.09877827642991618)], 'neutral': [('Semakin', 0.22920527961135775), ('ini', -0.165747491985979), ('belum', -0.14422213167012066), ('terus', -0.11771808961872061), ('minggu', 0.10463559278049582), ('hal', -0.09965135435597905)], 'positive': [('terus', -0.014902171970741057), ('belum', -0.011963432079228346), ('tetap', 0.010493528130853054), ('lalu', -0.008912646014507697), ('sampai', 0.007709307720704437), ('Semakin', -0.005996481923587123)]}
88;Harga selangit porsi seiprit tidak janji lagi saya datang untuk yang kedua kali. Masakannya tidak beda jauh sama ema saya dong!;negative;[0.937727129055202, 0.012208420603646655, 0.050064450341151166];negative;{'negative': [('tidak', 0.3724007641587263), ('jauh', 0.06592448456860715), ('kali', -0.053760571279029765), ('selangit', 0.04974088608845975), ('Masakannya', -0.04821878727697894), ('datang', -0.04567806133794594)], 'neutral': [('tidak', -0.14631200556829482), ('jauh', -0.04092692396576251), ('Harga', -0.028445927981376795), ('lagi', -0.026368464640821772), ('kali', 0.016761162672549457), ('selangit', -0.015120593771602157)], 'positive': [('tidak', -0.22662684500109798), ('datang', 0.04815984953540556), ('Masakannya', 0.03743015964598511), ('kali', 0.0364297650351457), ('selangit', -0.034574084233358934), ('yang', 0.0331633353326911)]}
87;Baru dan tersedia, 5 sekat makan siang kotak kotak makan yooyee kotak bekal anti bocor 590;neutral;[0.3609381660208357, 0.07456067823924589, 0.5645011557399187];positive;{'negative': [('Baru', 0.31834329531088795), ('makan', -0.2569001859863093), ('dan', -0.13493344313806266), ('siang', 0.08781109659264566), ('kotak', 0.006221286316259518), ('yooyee', 0.0046986062517071)], 'neutral': [('makan', -0.2235751168865135), ('Baru', -0.11914250208470578), ('tersedia', 0.11830514653732627), ('dan', -0.08716726982892893), ('siang', -0.03512313222896828), ('kotak', -0.005449645536721026)], 'positive': [('makan', 0.4801098735497036), ('dan', 0.22168919761624017), ('Baru', -0.1997579473719043), ('tersedia', -0.12282268569946407), ('siang', -0.05303774497183404), ('bocor', 0.003734385753927561)]}
462;Tidak mengerti ya kenapa resto ini menduduki peringkat 12 dari 1800an resto yang ada di jakarta. Harga mahal! Lokasi tersembunyi, dan rasa makanan biasa saja. Jangan terlalu percaya sama review yang menyesatkanlah.;negative;[0.9524123936216751, 0.009437898277387386, 0.03814970810093765];negative;{'negative': [('Tidak', 0.13186221674999302), ('biasa', 0.10243700658117527), ('saja', 0.08127607134745714), ('percaya', 0.06262850850960985), ('resto', -0.06071691489287863), ('ini', 0.05166475159463097)], 'neutral': [('Tidak', -0.05082429454192817), ('ini', -0.03557876841417714), ('kenapa', -0.02704789622614312), ('saja', -0.024555774958464605), ('terlalu', -0.024517287164675983), ('biasa', -0.02307165491130911)], 'positive': [('Tidak', -0.0859824275837788), ('biasa', -0.08340543349551083), ('saja', -0.059812717446810874), ('resto', 0.05921646579380768), ('yang', 0.045865676315443644), ('percaya', -0.04391592647049755)]}
500;Ledakan dalam aksi protes di afghanistan tewaskan 68 orang;neutral;[0.2356962555644453, 0.4854153439677166, 0.2788884004678381];neutral;{'negative': [('orang', 0.4160870913199556), ('dalam', -0.2712452990973612), ('di', -0.23561810407827843), ('afghanistan', 0.00882812261205557), ('tewaskan', 0.006988600227333752), ('Ledakan', 0.004626913257127061)], 'neutral': [('orang', -0.19521625869674109), ('dalam', 0.1020966838482949), ('di', 0.0645734171212352), ('afghanistan', -0.010447544739925737), ('aksi', -0.006394766581919619), ('tewaskan', -0.005539917617485581)], 'positive': [('orang', -0.22087025001839947), ('di', 0.17102254724725932), ('dalam', 0.16912677178901145), ('Ledakan', -0.002585478973671583), ('aksi', 0.002540380407143934), ('afghanistan', 0.0016451528704083522)]}
627;Saya berkunjung ke restoran itu bersama dengan teman saya. Teman saya kebanyakan terkejut melihat pemandangannya yang sangat indah di malam hari. Saya berkesempatan mencoba steak impornya, sangat enak apalagi sausnya. Mmm yummi. Kalau ada kesempatan saya ingin berkunjung lagi ke sana.;positive;[0.05582609747110219, 0.021506597667786283, 0.9226673048611116];positive;{'negative': [('sangat', -0.07907844059021805), ('enak', -0.07501760460899422), ('sana', 0.056823993216831514), ('ke', -0.05565425179501151), ('dengan', -0.05184203313658703), ('di', -0.05016339759528718)], 'neutral': [('sangat', -0.11212724490600837), ('enak', -0.06486157141318664), ('berkunjung', 0.0428635010461667), ('melihat', -0.037335228290608334), ('Teman', -0.03290384954423468), ('bersama', -0.03275768061561662)], 'positive': [('sangat', 0.18147629736466328), ('enak', 0.1346993208306298), ('pemandangannya', 0.06083808804599238), ('dengan', 0.05901468178216845), ('bersama', 0.054182379237131366), ('di', 0.05097323298975566)]}
979;Akses menuju dusun bambu bisa ditempuh kira-kira dalam waktu 1 - 2 jam menggunakan mobil pribadi. Berkunjung ke dusun bambu diusahakan saat petang hari karena kita dapat melihat jelas pemandangan yang ada dan waktu yang pas untuk makan malam.;neutral;[0.09456383233326676, 0.15327584216643825, 0.7521603255002949];positive;{'negative': [('melihat', 0.06973884147197287), ('bambu', -0.056048822950463636), ('dalam', -0.05205080556216594), ('kita', -0.05033037327989886), ('pas', -0.03735148606353281), ('yang', -0.036554890582666755)], 'neutral': [('makan', -0.10487239100574496), ('pas', -0.10241863906195284), ('bambu', -0.09583495125489322), ('mobil', 0.08997256103574854), ('yang', -0.08587051971549305), ('dan', -0.0736487848039859)], 'positive': [('bambu', 0.1532409348215902), ('pas', 0.13594901906373863), ('yang', 0.12421289501909394), ('makan', 0.12020401199201232), ('mobil', -0.09628907344397533), ('dan', 0.09605283928429341)]}
62;Makanan oke sama seperti xo suki lainnya. Tetapi walaupun hari libur besar seperti lebaran ini bukan berarti senyumnya libur dan order minum, dan lain-lain harus order berkali-kali. Tolong di jaga kepuasan pelanggannya. Terima kasih.;negative;[0.09773580916586988, 0.2945115875770033, 0.6077526032571265];positive;{'negative': [('harus', 0.0662713836708749), ('oke', -0.06500842601757212), ('kasih', -0.06445168530320629), ('Terima', -0.06064734487582695), ('ini', 0.057923712983024504), ('Tolong', -0.04898841096034771)], 'neutral': [('dan', -0.17495854480919015), ('Tolong', 0.14424405313826788), ('Makanan', -0.08835041302855944), ('ini', -0.08606122277078558), ('seperti', -0.062449417938288426), ('lainnya', -0.06169314668319832)], 'positive': [('dan', 0.20484476645753943), ('oke', 0.11700776512627808), ('Makanan', 0.10498446091213195), ('Tolong', -0.10069619148679833), ('minum', 0.0873234844391749), ('lainnya', 0.07326796417373321)]}
256;Restoran ini adalah sebuah destinasi kuliner yang wajib dikunjungi bila ke bandung. Selain makanan yang sangat memanjakan lidah makanan sunda, restoran ini juga dibangun dengan konsep makan santai di dalam saung yang dikelilingi alam hutan dan pegunungan yang dihias pepohonan rindang dan dihibur oleh gemericik air sungai sehingga menawarkan pengalaman kuliner yang teramat mengesankan. Harus dicoba bagi siapapun yang ke bandung.;positive;[0.016010903099172958, 0.026806407797122993, 0.9571826891037042];positive;{'negative': [('yang', -0.05188450159704768), ('dan', -0.03440219700590909), ('ini', 0.031919478207201854), ('dalam', -0.03020264574120377), ('oleh', -0.02796372945543562), ('ke', -0.027621888537944735)], 'neutral': [('yang', -0.09469750946331466), ('dan', -0.06373986317096646), ('makanan', -0.060674354143673496), ('sangat', -0.05922672260369278), ('ini', -0.04394802712721822), ('makan', -0.04134642200614388)], 'positive': [('yang', 0.14492850712558308), ('dan', 0.09607229122701512), ('makanan', 0.08691462423309058), ('sangat', 0.07293355811320236), ('makan', 0.06112805304870814), ('dalam', 0.04703654836058397)]}
292;Kembali mengaktifkan paket data indosat karena dapat akses youtube unlimited.;neutral;[0.3359358201775497, 0.6318227429083154, 0.03224143691413456];neutral;{'negative': [('indosat', 0.29173529981868457), ('dapat', -0.1793258036675017), ('Kembali', -0.17535184569170653), ('youtube', 0.03614540297946909), ('karena', 0.032000133914275565), ('mengaktifkan', -0.020077563669061764)], 'neutral': [('indosat', -0.2702220088762265), ('dapat', 0.2001573303571724), ('Kembali', 0.17909709510742597), ('karena', -0.03982673744125101), ('youtube', -0.031567140194591434), ('data', -0.015349966802707966)], 'positive': [('mengaktifkan', 0.026651631205607207), ('dapat', -0.02014852680482012), ('indosat', -0.02001358743023029), ('paket', -0.013122908010718559), ('karena', 0.009195430455483142), ('akses', -0.005026261225015074)]}
40;Saya baru saja bertemu teman saya yang bekerja di trans tv;neutral;[0.4089273775343122, 0.4991981562656354, 0.0918744662000525];neutral;{'negative': [('bekerja', -0.26166906530486206), ('baru', 0.2246608877277571), ('saja', 0.21648881716692386), ('tv', -0.13666763977331048), ('di', -0.11786735456543618), ('bertemu', 0.07305596598368495)], 'neutral': [('bekerja', 0.355235366096244), ('baru', -0.188454476985475), ('saja', -0.1642434711782334), ('tv', 0.147585536226524), ('teman', -0.12720630949143824), ('di', 0.0658824856095142)], 'positive': [('bekerja', -0.09797470716417482), ('saja', -0.05921231053976035), ('teman', 0.055059954238803104), ('di', 0.05086489129399773), ('yang', 0.046455847206209794), ('baru', -0.04030808882977443)]}
803;Rumah makan di jalan anggrek ini memiliki keistimewaan jenis seafood yang beragam dan ada yang masih hidup untuk dipilih dan dimasak saat itu juga. Berbagai jenis masakan dapat dipilih dan waktu tunggu yang singkat membuat kita tidak terlalu lama kelaparan menunggu. Menu kerapu kukusnya sangat enak dan gurih, apalagi bila dimasak dengan ikan yang masih segar. Lokasi cukup sejuk, harga murah.;positive;[0.02813704697604367, 0.019419166411664072, 0.9524437866122922];positive;{'negative': [('dan', -0.09522796911552794), ('tidak', 0.06007025463740506), ('yang', -0.059332691820904726), ('enak', -0.05020541031638323), ('kita', -0.040234736911553756), ('jenis', -0.037108606008695505)], 'neutral': [('dan', -0.0997243227031766), ('yang', -0.05582252915222852), ('enak', -0.051798873069885495), ('sangat', -0.05063355985093099), ('makan', -0.03944394761346544), ('cukup', -0.03435447321969558)], 'positive': [('dan', 0.18971654755098874), ('yang', 0.11342445850364354), ('enak', 0.09780893068677318), ('Menu', 0.061774037580049686), ('sangat', 0.06139507922543484), ('cukup', 0.057916704863994695)]}
548;Seperti biasa kami selalu mencari kuliner yang lain daripada yang lain, dapatlah kami di tempat ini yaitu the restaurant padma hotel. Kami memesan menu yang ada. Ada dari indonesia, eropa dan chinese, ternyata semua masakannya enak semuanya.;positive;[0.3614966489697871, 0.021265670439879324, 0.6172376805903336];positive;{'negative': [('biasa', 0.2117217315840292), ('yang', -0.13943150265086843), ('enak', -0.13678594791413354), ('hotel', 0.12677605285246732), ('masakannya', -0.09925812147786688), ('di', -0.09266103849376543)], 'neutral': [('enak', -0.04397807327191166), ('ini', -0.03461504215830461), ('tempat', -0.03260977534825775), ('menu', -0.028762106097673778), ('yang', -0.027447501124001898), ('dan', -0.021775229048417798)], 'positive': [('enak', 0.18746349675492255), ('biasa', -0.18459273774789933), ('yang', 0.16821867057696022), ('menu', 0.12062324551666882), ('tempat', 0.11665708350861022), ('hotel', -0.1164504843249994)]}
356;Iya itu yang bikin saya kesal. Ini bukan kesalahan sang pelamar tapi jelas 100% kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi. Nyesek saya itu walaupun ini kasus teman saya yang di lampung.;negative;[0.6290152923536857, 0.2025646047329554, 0.16842010291335888];negative;{'negative': [('di', -0.15384028520176546), ('Ini', 0.13099971732568036), ('ini', 0.12501393088500995), ('pihak', 0.11512272480726025), ('bikin', 0.11010098156815239), ('cara', -0.09942254042658076)], 'neutral': [('cara', 0.130916015878312), ('Ini', -0.12452051982124614), ('ini', -0.11757421441010571), ('pihak', -0.09735923663214667), ('pelamar', 0.06989295790900894), ('teman', -0.06865218427966893)], 'positive': [('yang', 0.12841413361756449), ('di', 0.08346138205294389), ('itu', -0.07723176856191406), ('Iya', -0.06179275160955402), ('bikin', -0.05851177354360216), ('atas', 0.052681728584379264)]}
675;Pelayanannya agak lama, tetapi suasana yang diberikan keren dan unik, jadi sambil menunggu makanan bisa menikmati suasana di resto ini, menu yang disajikan beragam dan enak,;positive;[0.02658808286927407, 0.006357406543006134, 0.9670545105877197];positive;{'negative': [('suasana', -0.14158399024704496), ('enak', -0.09735755453271544), ('dan', -0.09506660624218072), ('agak', 0.07397083063773936), ('menu', -0.06692354560842469), ('lama', 0.057307206291989925)], 'neutral': [('dan', -0.052178582267540595), ('enak', -0.051350622283234296), ('menu', -0.036759277337980074), ('menikmati', -0.033156683589757596), ('yang', -0.03239109409588026), ('diberikan', 0.028944725952113778)], 'positive': [('suasana', 0.14672486924346526), ('enak', 0.13714001312598287), ('dan', 0.13530923308545556), ('menu', 0.08924089459899857), ('menikmati', 0.08671278850468143), ('agak', -0.08149345935987606)]}
440;Makanan di sini enak-enak dengan banyak variasi. Semuanya enak dengan pemandangan bagus. Pelayanan yang maksimal dari mbak diah dan gina dari awal datang sampai selesai, dilayani dengan sangat baik.;positive;[1.9739454090396472e-06, 1.5223671732096875e-06, 0.9999965036874178];positive;{'negative': [('enak', -0.024126549088359754), ('dengan', -0.01478141371604262), ('di', -0.008522282170320557), ('baik', -0.007854301741622318), ('dari', -0.007787814565879544), ('bagus', -0.007344482558400188)], 'neutral': [('enak', -0.06820121605085165), ('bagus', -0.032042376983038606), ('sangat', -0.03180682820957633), ('Pelayanan', -0.029660203836270677), ('dengan', -0.02262119356554398), ('variasi', 0.018720792992361512)], 'positive': [('enak', 0.08972523327524654), ('bagus', 0.03720921868920579), ('dengan', 0.0355227387336596), ('sangat', 0.033432745345637754), ('Pelayanan', 0.028902430663752362), ('dan', 0.02531880669456448)]}
661;Dalam ajang piala dunia 2018 nanti, telkomsel mengambil bagian sebagai pendukung penyiaran resmi dalam perhelatan sepak bola dunia tersebut.;neutral;[0.5878820791560977, 0.3813756363445216, 0.030742284499380646];negative;{'negative': [('dunia', 0.5100518083517088), ('Dalam', -0.08006659400523032), ('dalam', -0.07981271771361005), ('telkomsel', 0.0755590402180005), ('sebagai', -0.05679843178450305), ('tersebut', -0.04985729381795889)], 'neutral': [('dunia', -0.4758752596507416), ('sebagai', 0.07284262860128901), ('tersebut', 0.05941980846929469), ('Dalam', 0.0550057832429379), ('dalam', 0.053925193340754914), ('telkomsel', -0.049024135813943256)], 'positive': [('dunia', -0.033857233269580136), ('telkomsel', -0.026437284589727307), ('dalam', 0.025873364499461496), ('Dalam', 0.025443696239219004), ('sebagai', -0.016040043192544727), ('2018', -0.011813932927666927)]}
146;Dia biasanya membeli tisu paseo;neutral;[0.04570008646223381, 0.9380418670090241, 0.016258046528741944];neutral;{'negative': [('Dia', -0.11051649022785186), ('biasanya', -0.040216895186212784), ('membeli', 0.01339169876194001), ('paseo', -0.003531227735170694), ('tisu', -0.0034015444314938934)], 'neutral': [('Dia', 0.14322527794517706), ('biasanya', 0.04741282272969065), ('membeli', -0.01860286862595193), ('paseo', 0.0042236108996297084), ('tisu', 0.004039411717107828)], 'positive': [('Dia', -0.03270878771732456), ('biasanya', -0.007195927543477764), ('membeli', 0.005211169864012022), ('paseo', -0.0006923831644588647), ('tisu', -0.0006378672856138496)]}
