id;text;label;predict_proba;predict_label;lime_weights
979;Akses ka dusun bambu tiasa dijajap kira-kira dina waktos 1 - 2 jam nganggo mobil sorangan. Nganjang ka dusun bambu diusahakeun dina sonten kusabab arurang tiasa ningal jelas pamandangan nu aya sareng waktos nu pas kanggo tuang wengi.;neutral;[0.07872297164679465, 0.29610195898485414, 0.6251750693683512];positive;{'negative': [('dina', -0.1185587262567112), ('jam', 0.053248250205300406), ('waktos', 0.05078057471328517), ('sareng', -0.04481666658641845), ('tuang', -0.040751293595808376), ('Nganjang', -0.03866824205638316)], 'neutral': [('dina', 0.15721463473127117), ('sareng', -0.1319345429596735), ('nu', -0.12399619498413808), ('tuang', -0.10137512235695231), ('arurang', -0.09846403311344802), ('mobil', 0.08102438439311595)], 'positive': [('sareng', 0.1532286341979384), ('tuang', 0.12462243510393554), ('nu', 0.12298798512269811), ('mobil', -0.1006336038797083), ('pamandangan', 0.09285680952882887), ('pas', 0.08472238704896816)]}
62;Tuangeun raos sami sapertos xo suki nu sanes. Mung sanajan hari libur besar sapertos lebaran ieu teu berarti seuri na oge libur sareng mesem minum, jeung nu sanes kedah mesen sababaraha kali. Tulung dijagaan kapuasan palanggan na. Hatur nuhun.;negative;[0.15596265021501846, 0.009063038071856313, 0.8349743117131252];positive;{'negative': [('teu', 0.2097237667258475), ('raos', -0.17069238764073916), ('na', -0.17006452091151142), ('sareng', -0.15352937708661768), ('nuhun', -0.11697527131169938), ('sapertos', 0.11091345805619582)], 'neutral': [('na', -0.09149441478517296), ('raos', -0.05319038275371292), ('sapertos', -0.03819979213492894), ('jeung', -0.03736267141059593), ('sareng', -0.0352613065974576), ('sanes', 0.029953442803960926)], 'positive': [('na', 0.26469622034199575), ('raos', 0.22363336075783613), ('sareng', 0.19522893320721718), ('teu', -0.17697666988150285), ('oge', 0.10017964536615155), ('palanggan', -0.0981604342615382)]}
256;Restoran ieu mangrupikeun tujuan kuliner anu kedah didatangan nalika ka Bandung. Salian ti tuangeun anu ngamanjakeun letah tuangeun sunda, restoran ieu oge diwangun kalayan konsep tuang santai di lebet saung anu dikurilingan ku alam leuweung sareng gunung anu dihias ku tangkal anu rindang bari kahibur ku sora cai walungan sahingga nawiskeun pangalaman kuliner anu berkesan pisan. Kedah nyobian pikeun saha wae nu ka Bandung.;positive;[0.18268339923155263, 0.04996562559551738, 0.7673509751729302];positive;{'negative': [('wae', 0.10826776768366991), ('sareng', -0.10586349362699894), ('ieu', 0.10083783518262716), ('tuang', -0.09543630912575515), ('tuangeun', -0.08225422574882457), ('konsep', -0.08209687459618037)], 'neutral': [('pisan', -0.06654021530326092), ('tuangeun', -0.054770564363204634), ('sareng', -0.04946093493705991), ('ieu', -0.0394531208704332), ('tuang', -0.03660467213419334), ('anu', -0.03638240510627757)], 'positive': [('sareng', 0.14399403548368694), ('tuangeun', 0.1286718677919982), ('tuang', 0.1281059984565606), ('wae', -0.09762795230294434), ('pisan', 0.0879321537461849), ('kalayan', 0.08684927714990061)]}
292;Balik deui aktipkeun paket data Indosat sabab tiasa ngakses YouTube unlimited.;neutral;[0.8231264826568849, 0.1669675240555161, 0.009905993287599339];negative;{'negative': [('Indosat', 0.3567450457047252), ('sabab', 0.06705037135629183), ('tiasa', -0.053114304431410325), ('paket', -0.033648589335476944), ('deui', 0.022531349832517), ('data', 0.014430469001436982)], 'neutral': [('Indosat', -0.33116936179766987), ('sabab', -0.06250197224806701), ('tiasa', 0.04999568744450906), ('paket', 0.03561133586365397), ('deui', -0.019038952536411274), ('YouTube', -0.014829868487237398)], 'positive': [('Indosat', -0.02558832930059692), ('sabab', -0.005018176923212953), ('Balik', 0.004172451259737964), ('deui', -0.00389817540517688), ('tiasa', 0.002712552193891098), ('paket', -0.00207499456830173)]}
40;Abdi nembe pisan patepang rerencangan abdi nu didamel di trans tv;neutral;[0.14145988809188703, 0.4307534060145881, 0.42778670589352474];neutral;{'negative': [('nembe', 0.10515071457226505), ('rerencangan', -0.0888470168703283), ('di', -0.08636929600118462), ('pisan', 0.05965945349479301), ('tv', -0.037956439155798806), ('patepang', -0.03586441597972562)], 'neutral': [('pisan', -0.34006312718157056), ('didamel', 0.23915484123989297), ('tv', 0.13626280774130942), ('nembe', -0.12202911268665868), ('nu', -0.08287993297247168), ('rerencangan', 0.07134659251568387)], 'positive': [('pisan', 0.27659168743215035), ('didamel', -0.25646615701577363), ('di', 0.13244292043351114), ('tv', -0.10187711732541688), ('nu', 0.09611087779510726), ('patepang', 0.09324628587379277)]}
803;Rumah makan di jalan anggrek ieu gaduh kaistimewaan jenis seafood nu rupi-rupi sareng aya nu hirup keneh kanggo dipilih sareng dipasak sawaktos eta oge. Rupi-rupi jenis masakan tiasa dipilih sareng waktos antosna nu singkat midamel arurang teu lami teuing kalaparan ngantosan. Menu kerapu kukusna raos pisan sareng gurih, komo deui upami dipasak sareng lauk nu seger keneh. Lokasi na cekap tiis, pangaos mirah.;positive;[0.001758829643923811, 0.0011009956036967174, 0.9971401747523794];positive;{'negative': [('sareng', -0.10244798129453069), ('rupi', -0.052430306360245905), ('raos', -0.032929646963747686), ('teu', 0.030269819997699322), ('nu', -0.02468537367989692), ('Rupi', -0.023297965921970247)], 'neutral': [('sareng', -0.05470770049266166), ('pisan', -0.023631327288728163), ('nu', -0.02230589972320046), ('raos', -0.021883689135623483), ('na', -0.021785705003926903), ('jenis', 0.016201473414972044)], 'positive': [('sareng', 0.15247583595675734), ('raos', 0.04985739652732923), ('nu', 0.042098878106092356), ('rupi', 0.04118420389246878), ('na', 0.03723218706678622), ('pisan', 0.033924929518614956)]}
548;Sakumaha biasana urang sok milarian kuliner anu beda ti anu sanes, meunang weh urang ieu tempat nyaeta the resaurant padma hotel. Urang mesen menu nu aya. Aya nu ti Indonesia, Eropa jeung Cina, tetela kabeh masakanna teh ngeunah kabeh.;positive;[0.5535888270148225, 0.17144083677209598, 0.27497033621308153];negative;{'negative': [('ti', -0.17638440047389728), ('sok', 0.16196850121341771), ('ieu', 0.10612970922977857), ('meunang', 0.09962020400838235), ('biasana', -0.09912777159176386), ('hotel', 0.0959229305198248)], 'neutral': [('urang', 0.13041631845779328), ('tempat', -0.08795412267516521), ('ngeunah', -0.08766971966828055), ('jeung', -0.08665257819514635), ('sok', -0.0802173498058497), ('menu', -0.07541605462346809)], 'positive': [('ti', 0.0953370456342368), ('urang', -0.08932361818215025), ('sok', -0.08220981070375656), ('tempat', 0.0761997994467618), ('nu', 0.0666261328674618), ('ngeunah', 0.06525930707010057)]}
356;Nya eta nu matak nyieun abdi keuheul. Ieu sanes kalepatan si pelamar mung jelas 100% kalepatan pihak nu di luhur nu duka kumaha cara maranehna koordinasi. Nyeseug abdi eta sanajan ieu kasus rerencangan abdi nu di lampung.;negative;[0.6613011514519727, 0.23169881589987784, 0.10700003264814961];negative;{'negative': [('Ieu', 0.12907573551104667), ('matak', 0.1228791407683663), ('ieu', 0.11441883217248858), ('di', -0.10624301968961425), ('kumaha', 0.10571189388078103), ('cara', -0.10450695163875871)], 'neutral': [('Ieu', -0.11860360944047828), ('cara', 0.11690103481841636), ('ieu', -0.10475763795730082), ('pihak', -0.0954879114926612), ('matak', -0.0923990342138062), ('pelamar', 0.08612036519808614)], 'positive': [('nu', 0.08481632099578866), ('di', 0.07401629818198753), ('matak', -0.042670791095326316), ('kumaha', -0.03708079935946668), ('si', -0.029426368604034355), ('abdi', -0.026796970470516705)]}
675;Palayanan rada lami, mung suasana nu dipasihan keren sareng unik, janten sabari ngantosan tuangeun tiasa nganikmatan suasana di resto ieu, menu nu disayogikeun rupi-rupi sareng raos,;positive;[0.0018272019670694034, 0.0006587321855139927, 0.9975140658474166];positive;{'negative': [('sareng', -0.07788524583154788), ('suasana', -0.06819352801875017), ('rupi', -0.05804582706689105), ('raos', -0.04752531279662349), ('janten', 0.027717154903958124), ('di', -0.02624648076230379)], 'neutral': [('sareng', -0.03125509534742883), ('raos', -0.025325827978018287), ('suasana', -0.017995597618200805), ('menu', -0.01773822616849608), ('Palayanan', -0.016695010054866167), ('dipasihan', 0.013044471803739468)], 'positive': [('sareng', 0.1041002808480401), ('suasana', 0.08150714848410578), ('raos', 0.06830703569771682), ('rupi', 0.05261668022850729), ('di', 0.033194091109929665), ('resto', 0.0312837976314982)]}
440;Tuangen di dieu raos-raos ku seueur rupi-rupi. Sadayana raos ku pamandangan sae. Palayanan nu maksimal ti mbak diah sareng gina ti mimiti sumping nepi rengse dilayanan ku sae pisan.;positive;[6.778724700922199e-05, 0.002469508504727677, 0.9974627042482632];positive;{'negative': [('raos', -0.015194706924124793), ('sae', -0.009896702886966471), ('rupi', -0.009797735762390848), ('ti', -0.006697377112178868), ('sareng', -0.006531494157760347), ('di', -0.005294338586727417)], 'neutral': [('raos', -0.1227533855449073), ('sae', -0.0810659052292212), ('pisan', -0.04216580473283938), ('sareng', -0.04145050650574397), ('Palayanan', -0.034690715231967734), ('maksimal', 0.02291111482191561)], 'positive': [('raos', 0.13539522903950493), ('sae', 0.08784903678814304), ('sareng', 0.0452558043541638), ('pisan', 0.039567090468952015), ('Palayanan', 0.03162686694889197), ('dieu', 0.025891363166136373)]}
661;Dina ajang piala dunia 2018 engke, telkomsel nyandak bagian janten nu ngadukung siaran resmi dina perhelatan sepak bola dunya eta.;neutral;[0.15896236352708057, 0.8211419307075626, 0.019895705765356774];neutral;{'negative': [('dina', -0.24579343986548663), ('Dina', -0.2433262761453325), ('dunya', 0.20565922968299477), ('janten', 0.10244668430982881), ('2018', -0.07253092768753763), ('eta', 0.04840750725376827)], 'neutral': [('dina', 0.25027380337246735), ('Dina', 0.24720216121742325), ('dunya', -0.19836192218421422), ('janten', -0.0923113537067577), ('2018', 0.08424940892795635), ('eta', -0.04961418064860786)], 'positive': [('telkomsel', -0.019546693542932737), ('nu', 0.016535023106205873), ('2018', -0.013667903583782072), ('nyandak', 0.013004977347495733), ('janten', -0.012067553069063198), ('dunya', -0.00925452855204684)]}
146;Anjeunna biasa ngagaleuh tisu paseo;neutral;[0.5493972390693099, 0.4216269965084037, 0.0289757644222865];negative;{'negative': [('biasa', 0.31264518396366253), ('Anjeunna', -0.3060390192800249), ('ngagaleuh', 0.13995858458753152), ('paseo', -0.0038255940332423215), ('tisu', -0.0016256791718938703)], 'neutral': [('Anjeunna', 0.31189138475850303), ('biasa', -0.27281908549921047), ('ngagaleuh', -0.1583384772979752), ('paseo', 0.003978059577547709), ('tisu', 0.002946978701517765)], 'positive': [('biasa', -0.03982609846445253), ('ngagaleuh', 0.018379892710443314), ('Anjeunna', -0.005852365478476908), ('tisu', -0.0013212995296239506), ('paseo', -0.00015246554430540664)]}
