id;text;label;predict_proba;predict_label;lime_weights
618;Loen teulah pakek jasa lion air;negative;[0.22084461835669683, 0.6769779887645992, 0.10217739287870355];neutral;{'negative': [('teulah', 0.22904760769205143), ('jasa', -0.13362970904004554), ('pakek', -0.11900987829379213), ('Loen', -0.03805136268162435), ('lion', 0.002473273370746754), ('air', 0.001257139355819423)], 'neutral': [('teulah', -0.2850280130110937), ('pakek', 0.2049336745103019), ('jasa', 0.0922876810413005), ('Loen', 0.030060187663702966), ('lion', -0.004154866572272078), ('air', -0.002578212886318859)], 'positive': [('pakek', -0.08592379621650963), ('teulah', 0.05598040531904193), ('jasa', 0.04134202799874531), ('Loen', 0.007991175017921279), ('lion', 0.0016815932015253816), ('air', 0.0013210735304995328)]}
477;Le hai nyang jeuet tanyoe pubuet tapasoe watee kosong.;neutral;[0.10210314347137994, 0.6855464481757196, 0.21235040835290042];neutral;{'negative': [('watee', -0.055340442099055656), ('hai', 0.05350271014035702), ('tanyoe', -0.04642370142207485), ('jeuet', -0.02415474612679428), ('nyang', -0.010809594690477278), ('Le', 0.009762274229893215)], 'neutral': [('kosong', -0.07634235332624), ('watee', 0.06797694648646845), ('hai', 0.06219056078569118), ('jeuet', -0.058074727765876404), ('Le', 0.04941722195083354), ('nyang', -0.03737671892355555)], 'positive': [('hai', -0.11668153214564662), ('jeuet', 0.08125526233738632), ('kosong', 0.07465790899914815), ('Le', -0.06076896143419677), ('tanyoe', 0.05860869979239819), ('nyang', 0.04699142886933132)]}
648;Maken apatis lapur bhah-bhah lagee nyoe. saweueb trok aleuhad nyang ka ulikot mantong teutap goh jipubuet. Janji-janji mantong.;negative;[0.9036163170375984, 0.08581775921975461, 0.010565923742647287];negative;{'negative': [('mantong', 0.31176245381042583), ('lagee', 0.19393613710322857), ('ka', 0.12275677027640178), ('goh', -0.08444303429874785), ('bhah', -0.08441587649164696), ('Maken', -0.06365195231302921)], 'neutral': [('mantong', -0.28953935648316415), ('lagee', -0.18717517941915449), ('ka', -0.11449074001688943), ('bhah', 0.08324640184305934), ('goh', 0.08316927690688927), ('Maken', 0.0664908341158105)], 'positive': [('mantong', -0.022365060408748957), ('ka', -0.008497114445461494), ('lagee', -0.007098868590587093), ('trok', -0.006932707766579842), ('nyang', 0.00501679166452925), ('saweueb', 0.003998883901878636)]}
88;Ngen harga mehai saboh porsi ubee oek, haek lee kujak keuno untuk yang kedua gee. Masakan jih hana beda juh ngen mak loen!;negative;[0.268468482202777, 0.21302930785410965, 0.5185022099431135];positive;{'negative': [('hana', 0.230378950878063), ('saboh', -0.08965576011821817), ('beda', -0.07283540966183727), ('ngen', -0.06918299548871935), ('Ngen', -0.06569499438781386), ('mehai', 0.053842626787710714)], 'neutral': [('hana', -0.14441907364620607), ('ngen', -0.09842433429979032), ('Ngen', -0.09812933297880456), ('saboh', 0.09261157086099417), ('jih', -0.05811241762193001), ('mak', 0.04608412622647083)], 'positive': [('Ngen', 0.14270282802659545), ('ngen', 0.1419803554506219), ('hana', -0.10605165370210322), ('jih', 0.08353958095056623), ('porsi', 0.07085665264869088), ('yang', 0.06884381330906125)]}
87;Baro dan kana, 5 (limong) bue cot uroe lam kotak makan yooyee kotak bue anti buco 590 (Limong sikurengploh/ limong troh sikurengploh);neutral;[0.4433919664709111, 0.29819828328250325, 0.25840975024658563];negative;{'negative': [('lam', -0.11565027365058901), ('Baro', 0.07211644595511366), ('limong', 0.06928136874001943), ('cot', 0.05847411049633334), ('uroe', 0.04498183051741322), ('troh', -0.033949053551091)], 'neutral': [('dan', -0.1215311481355961), ('lam', 0.1106509454094985), ('uroe', -0.09685725994019471), ('makan', -0.08063159884867076), ('limong', -0.05359287078194945), ('troh', 0.03531781381467067)], 'positive': [('dan', 0.15524031276804023), ('Baro', -0.06937832830970954), ('uroe', 0.05429930872696865), ('cot', -0.05118671827803753), ('makan', 0.049861746149048154), ('bue', -0.04877890680225096)]}
462;Hana meuphom lon pakon restoran nyoe jiduek lumboi 12 dari 1800 resto nyang na di jakarta. Yum meuhai! lokasi teusom, rasa makanan biasa mantong. Bek that pateh bak review nyang hana beutoi.;negative;[0.9764193728362401, 0.0029886348275862404, 0.020591992336173617];negative;{'negative': [('hana', 0.10848814193424339), ('Hana', 0.10747609567583818), ('mantong', 0.07173142730476806), ('biasa', 0.06439687044401565), ('lokasi', -0.057617028764515806), ('meuhai', 0.043779462310915146)], 'neutral': [('that', -0.03419856162320251), ('hana', -0.030765130445501665), ('Hana', -0.030486150523653006), ('mantong', -0.024729094452581098), ('nyoe', -0.016538265420647794), ('pakon', -0.015435002669088121)], 'positive': [('hana', -0.08166408173843476), ('Hana', -0.07816545135930027), ('biasa', -0.05800161675379508), ('lokasi', 0.05092190280745648), ('mantong', -0.04912439194458799), ('resto', 0.043242233479811355)]}
500;Ledakan lam aksi proteh di Afghanistan na korban meuninggai 68 droe;neutral;[0.06290976641577714, 0.9005761139989487, 0.03651411958527404];neutral;{'negative': [('lam', -0.06760076004962833), ('di', -0.05153387799360389), ('proteh', 0.02668197069884737), ('korban', -0.023329248865988254), ('aksi', 0.01693992404253376), ('meuninggai', -0.013908368024950293)], 'neutral': [('lam', 0.07465711378312906), ('di', 0.06562537973063023), ('proteh', -0.029756709594260824), ('droe', 0.022998401142795395), ('meuninggai', 0.01649085755245523), ('aksi', -0.01572685517559588)], 'positive': [('droe', -0.024320694698900257), ('korban', 0.01672705807630233), ('di', -0.014136535329905877), ('lam', -0.00703362118741503), ('na', 0.004068850096967335), ('proteh', 0.0032062844212344516)]}
627;Lon jak bak restoran nyan ngon rakan lon, Rakan lon le nyang teukeujot kalon peumandanganjih nyang indah watee malam. Lon meuteumeu cuba steak imporjih, mangat that peue lom sawosjih. Mmm yummi. Meunyo na watee lon gisa lom keunan.;positive;[0.17955204263707744, 0.09228774570105616, 0.7281602116618666];positive;{'negative': [('ngon', -0.11386913784273388), ('mangat', -0.11162791163643955), ('nyan', 0.07543258742392728), ('keunan', 0.07536739016218293), ('lom', -0.07139868241348875), ('lon', 0.06004119227826306)], 'neutral': [('mangat', -0.14175441538568984), ('that', -0.12265997321338458), ('meuteumeu', 0.07533764546466659), ('peue', -0.06799100213519389), ('peumandanganjih', -0.06390551537116788), ('watee', 0.04712498127834704)], 'positive': [('mangat', 0.24034908565570723), ('ngon', 0.13616875556424823), ('peumandanganjih', 0.13078798027752941), ('keunan', -0.1133776826137882), ('gisa', 0.08717144649685302), ('nyan', -0.07989024697613015)]}
979;Akses u duson bambu jeuet tajak kira-kira 1 - 2 jeuem ngon moto pribadi. Jak u duson bambu adak jeuet watee seupot saweueb tanyoe jeuet taklon jeulah peumandangan, watee nyang pah makan malam.;neutral;[0.0404583726228588, 0.11972069351943251, 0.8398209338577085];positive;{'negative': [('pah', -0.05270816184844033), ('ngon', -0.04669370167981584), ('jeuet', -0.04406886202487934), ('tanyoe', -0.03043340697748601), ('seupot', 0.02482002588102645), ('tajak', -0.022332134649845913)], 'neutral': [('pah', -0.1452775385121116), ('makan', -0.07421869983886965), ('ngon', -0.0699908938004348), ('jeuet', -0.0695596546429289), ('adak', -0.06631514059825876), ('jeuem', 0.06589476072927479)], 'positive': [('pah', 0.20110661731429288), ('ngon', 0.11973502592698576), ('jeuet', 0.11382910655817803), ('adak', 0.08642518773293477), ('moto', -0.07874233670369175), ('makan', 0.07278324064288139)]}
62;Makanan jih oke sama lagee xo suki laen cit. tapi walapun uroe libur rayeuk lagee uroe raya ken berati senyum pih libur dan pesan ie jep dan laen-laen harus pesan meulang-ulang. tulong di jaga kepuasan peulangan, terimong geunaseh.;negative;[0.24077495852485117, 0.08560007933342638, 0.6736249621417223];positive;{'negative': [('lagee', 0.20583922191530188), ('dan', -0.17870857672778157), ('jep', -0.13654309875503476), ('oke', -0.08511113265377143), ('harus', 0.06130122096061317), ('terimong', 0.058414496347944676)], 'neutral': [('lagee', -0.17693410161863218), ('dan', -0.1444106764241013), ('uroe', -0.08792629883352072), ('tulong', 0.07738391867230705), ('laen', 0.0761343216566652), ('ie', -0.0508326141879779)], 'positive': [('dan', 0.308727105315255), ('jep', 0.16996797719389098), ('laen', -0.1216850115682437), ('Makanan', 0.10357151706424583), ('tulong', -0.09173027834791392), ('pih', 0.08960924831817851)]}
256;Rumoh makan nyoe saboh tujuan peunajoh nyang wajeb tajak menyoe di Bandung. Silaen makanan nyang meucita rasa ngon lidah awak sunda, rumoh makan nyoe dipeuget deungon gaya seumajoh nyang meuayeum lam jambo di teungoh uteuen ngon gle bak kaye nyang rindang dan dipeusyahdu le sue ie meuriek-riek sampoe jiteubit pengalaman peunajoh yang sabee-sabee tau-ingat. Wajeb neuci keu barangkasoe nyang jak u Bandung.;positive;[0.10249939485440013, 0.08151822626317261, 0.8159823788824274];positive;{'negative': [('ngon', -0.11939486811002178), ('sabee', 0.08424191643384463), ('dan', -0.05472377293430751), ('tajak', -0.0438287261042303), ('nyang', -0.04228295226552172), ('nyoe', 0.03451612791554476)], 'neutral': [('peunajoh', -0.12511180328502977), ('nyoe', -0.07728762725177013), ('dan', -0.0707266193725642), ('makan', -0.06768971987370766), ('ngon', -0.06416521063425773), ('di', 0.0462345249103254)], 'positive': [('ngon', 0.1820051687410249), ('dan', 0.12481462484715738), ('peunajoh', 0.1142279073642011), ('sabee', -0.09154652809050254), ('makanan', 0.09144930048550119), ('nyang', 0.07859794163159545)]}
292;Neupeuudep teuma paket data indosat seubab jeut neueu youtube hana batah;neutral;[0.9286495635328196, 0.0669489278907085, 0.00440150857647174];negative;{'negative': [('indosat', 0.2529013247978004), ('hana', 0.2520089521858021), ('jeut', -0.09036570492349492), ('data', -0.023918070374300483), ('teuma', 0.019613072674714394), ('paket', 0.017329628292616032)], 'neutral': [('indosat', -0.23957533007622245), ('hana', -0.23647269642849206), ('jeut', 0.0840164396694051), ('teuma', -0.02013702958579473), ('data', 0.01922577514265171), ('seubab', 0.013010405161904638)], 'positive': [('hana', -0.01667355003882717), ('indosat', -0.014957492526939075), ('seubab', -0.008835491028507047), ('jeut', 0.005440579790995707), ('paket', -0.004194995209279969), ('youtube', 0.0038591898929082116)]}
40;Loen baro manteng mereumpek ngen loen yang kerja di Trans TV;neutral;[0.18984854001046955, 0.7100243553491581, 0.10012710464037228];neutral;{'negative': [('TV', -0.09870219862554276), ('di', -0.09025913677120126), ('baro', 0.053036007783209285), ('ngen', 0.042214604416973334), ('yang', 0.038641956397649946), ('manteng', 0.03395739465260064)], 'neutral': [('TV', 0.15269776916890165), ('ngen', -0.1495052139758637), ('di', 0.11655988531571113), ('yang', -0.08458070790606813), ('loen', 0.018586997596021403), ('Loen', 0.018146149482442236)], 'positive': [('ngen', 0.10398739009983983), ('TV', -0.05601354013394299), ('baro', -0.04720354903893794), ('yang', 0.04434814750666), ('manteng', -0.041173755253177464), ('kerja', -0.032528012261713965)]}
803;Rumoh makan nyang na di jalan Anggrek nyoe na keistimewaan macam makanan laotjih nyang meuragam dan na cit yang mantong udep dan jeuet tapileh untuk ditaguen watee nyan ju. Meumacam bagoe peunajoh jeuet tapileh dan watee 'oh tapreh hana trep that sehingga hana roh deuk bak tapreh. Menu Keurapee teupeuseuop leupah mangat dan meunyeum, peue lom meunyoe ditagun ngon eungkot nyang mantong baro. Lokasi cukup deurui, yum pih murah.;positive;[0.047154342897853134, 0.0010443546164832145, 0.9518013024856635];positive;{'negative': [('dan', -0.2509762477365065), ('hana', 0.1299397066471694), ('mangat', -0.10201783395484779), ('mantong', 0.09309673091655854), ('Meumacam', -0.08534815896638669), ('ngon', -0.07780755348905655)], 'neutral': [('dan', -0.02739776164921053), ('hana', -0.01468728982465385), ('mangat', -0.01372442026444985), ('that', -0.012158167600165188), ('mantong', -0.010888994916130369), ('peunajoh', -0.010386366634115844)], 'positive': [('dan', 0.28011278595638756), ('mangat', 0.11678864446348991), ('hana', -0.11400458204907885), ('Meumacam', 0.09027824750394425), ('ngon', 0.08449922019501177), ('mantong', -0.08137060435266899)]}
548;Lagee biasa, kamoe sabe mita peunajoh nyang beda dari nyang laen, meuteumee lah kamoe tempat nyoe nanjih The Restaurant Padma Hotel. Kamoe pesan makanan nyang dipeusedia. Na nyang dari Indonesia, Eropa, dan cina, rupajih ban mandum mangat rasajih.;positive;[0.12114200109445533, 0.004556015334426532, 0.8743019835711182];positive;{'negative': [('mangat', -0.14712785198113862), ('dan', -0.1128744635142685), ('biasa', 0.09946395271309585), ('dipeusedia', -0.09175881861276088), ('dari', -0.08825245471910655), ('Hotel', 0.08180076585321551)], 'neutral': [('mangat', -0.0284022649040243), ('dan', -0.020487760515254767), ('Lagee', -0.019342384494381314), ('makanan', -0.015981960516362356), ('tempat', -0.015604260656483003), ('peunajoh', -0.015351691072974882)], 'positive': [('mangat', 0.165157144595606), ('dan', 0.1226232166472356), ('biasa', -0.10749500391548211), ('dari', 0.08899278495069005), ('makanan', 0.08371249679857881), ('dipeusedia', 0.07958169016883178)]}
356;Iya, nyan yang peugot lon icah. Nyoe kon kesalahan ureueng lamar tapi seureutoh persen salah pihak di ateuh nyang aleh kiban cara geuato. That weuh ate bah pih nyoe peukara ngon lon nyang di Lampung.;negative;[0.7708476479644211, 0.09964820133421153, 0.1295041507013676];negative;{'negative': [('kiban', 0.14141884963590415), ('nyan', 0.11527243703426028), ('icah', 0.11312004715841452), ('That', 0.09422840481344245), ('ngon', -0.0901260373259997), ('salah', -0.08935586406566538)], 'neutral': [('That', -0.11669653968913503), ('kiban', -0.09684465473263829), ('di', 0.09075433320541804), ('Nyoe', -0.058243006295086705), ('nyan', -0.057905597969022345), ('pihak', -0.05688175945015949)], 'positive': [('ngon', 0.07654639607401022), ('pih', 0.06589734347031928), ('cara', -0.05608418437015031), ('nyan', -0.047021686229530575), ('icah', -0.04563523377595937), ('kiban', -0.03948460552118963)]}
675;Peulayananjih trep bacut, tapi suasana nyang jibi hayeue ngon unik, jadi sara preh makanan jeuet tanikmati suasana bak restoran nyoe, menu nyang geuhidang meumacam ngon mangat,;positive;[0.00865755438351176, 0.007725185132238248, 0.9836172604842502];positive;{'negative': [('ngon', -0.0822695506379827), ('suasana', -0.0638740195433897), ('hayeue', -0.05567623296475491), ('mangat', -0.051558464393997236), ('bacut', 0.05001664223099855), ('meumacam', -0.03489884421054176)], 'neutral': [('mangat', -0.07586174195012746), ('ngon', -0.045388633789309574), ('menu', -0.040943648071672785), ('makanan', -0.04086913675512159), ('preh', 0.032770413186645454), ('nyoe', -0.032630724424721945)], 'positive': [('mangat', 0.11727699165729612), ('ngon', 0.11668538824835897), ('hayeue', 0.07896038493446389), ('suasana', 0.07703216244822991), ('menu', 0.055716354607870416), ('makanan', 0.053187330869782466)]}
440;Makanan disinoe mangat-mangat le macam. Bandum mangat peumandangan pih lagak. Peulayanan nyang maksimal dari kak diah ngon kak gina dari phon trok sampoe woe, get that geulayani.;positive;[9.256897764837911e-06, 5.260427190206278e-06, 0.999985482675045];positive;{'negative': [('mangat', -0.07493626767137064), ('ngon', -0.026426685665947854), ('disinoe', -0.02413053222476853), ('lagak', -0.022320783271143438), ('kak', 0.01972369869952567), ('Makanan', -0.01816531567708898)], 'neutral': [('mangat', -0.11237779322160805), ('kak', 0.04407739229105425), ('that', -0.04211090003700576), ('get', -0.03575699968631064), ('Makanan', -0.03111119810989533), ('Peulayanan', -0.029088258413651244)], 'positive': [('mangat', 0.1882186261700178), ('kak', -0.06125082412560465), ('get', 0.054487717036575116), ('Makanan', 0.051048335854975466), ('ngon', 0.05074369839856648), ('pih', 0.04891109334670822)]}
661;Lam buet piala donya 2018 singoh, telkomsel cok bagian seubagoe peundukung siaran raseumi lam piyasa sipak bhan donya nyoe.;neutral;[0.6732046230073652, 0.3177703837033459, 0.009024993289288855];negative;{'negative': [('donya', 0.38069883496242524), ('Lam', -0.11662734815287733), ('lam', -0.11593865492375273), ('sipak', 0.11214444067066628), ('nyoe', 0.09834345556738894), ('seubagoe', -0.09192488885925622)], 'neutral': [('donya', -0.36975828932158455), ('Lam', 0.11623105955877294), ('lam', 0.11533001711050188), ('sipak', -0.10919549835754302), ('nyoe', -0.1002318151692816), ('seubagoe', 0.09616169792866258)], 'positive': [('telkomsel', -0.009874652917874666), ('donya', -0.009531095338492352), ('cok', -0.005520519035594549), ('nyoe', 0.003767956511061154), ('singoh', -0.0036052519147642364), ('2018', -0.00268118552936587)]}
146;Jih biasa jibloe tisu paseo;neutral;[0.7387510515965552, 0.19414908035047765, 0.06709986805296687];negative;{'negative': [('biasa', 0.5191164851421454), ('Jih', -0.018496233550847747), ('jibloe', -0.0009656917590405855), ('paseo', -0.0008718306743709374), ('tisu', -0.0008342808014978625)], 'neutral': [('biasa', -0.24251334086446333), ('Jih', -0.14760079748238583), ('jibloe', -0.013278929983240284), ('paseo', -0.01156728350742043), ('tisu', -0.011117761269007483)], 'positive': [('biasa', -0.27660314427768184), ('Jih', 0.1660970310332333), ('jibloe', 0.014244621742280809), ('paseo', 0.01243911418179161), ('tisu', 0.011952042070505367)]}
