id;text;label;predict_proba;predict_label;lime_weights
464;Kebun raya bogor dados kaanggen silih sinunggil tetujon destinasi mawisata;neutral;[0.08593137651980094, 0.8669190823417121, 0.04714954113848676];neutral;{'negative': [('bogor', -0.03733113670612739), ('sinunggil', -0.034781134681030106), ('destinasi', -0.02442324780209069), ('tetujon', -0.023887057006831712), ('silih', -0.019767231402880763), ('kaanggen', 0.015181449590826011)], 'neutral': [('bogor', 0.073271202853321), ('tetujon', 0.04365291179823243), ('destinasi', 0.04364737147583739), ('raya', -0.037306405690982106), ('sinunggil', 0.03519451991498051), ('dados', 0.028889659390137934)], 'positive': [('bogor', -0.03800013390566213), ('silih', 0.03714261419374317), ('raya', 0.023211336567779624), ('destinasi', -0.021727462181049168), ('tetujon', -0.021587243311890998), ('dados', -0.013919478779030648)]}
254;The peak magenah nampek lembang, dataran tinggi ring bandung sane etis lan genahne sane becik pesan nanging margine merika malekok pesan kasarengin  tikungan tajam tur curam, ten kasaranang makendaran yen ujan lan peteng. Ring the peak wenten restoran aji pemandngan kota bandung sane indah uli perbukitan, ajin ajengan sane mael pesan  tur ten sesuai. ;negative;[0.20623524218112937, 0.011381506390405569, 0.782383251428465];positive;{'negative': [('ten', 0.24569587183946476), ('pesan', -0.2161462041974079), ('lan', -0.1475834928253517), ('sane', -0.12980144204501917), ('peak', 0.11454846592693656), ('kota', -0.09788504510434887)], 'neutral': [('pesan', -0.07885437536690183), ('ten', -0.044219887156360715), ('lan', -0.03807459484962061), ('sane', -0.020324385993525772), ('tur', -0.018278519817513758), ('ajengan', -0.016777986865936116)], 'positive': [('pesan', 0.2997237377024443), ('ten', -0.1963029852714423), ('lan', 0.1901193901069163), ('sane', 0.15456035536097656), ('peak', -0.12668363039020022), ('kota', 0.10284791445958277)]}
618;Tiyang kapok nganggon jasa lion air;negative;[0.20727661006141554, 0.667837705428656, 0.12488568450992839];neutral;{'negative': [('nganggon', 0.10310760097152694), ('jasa', -0.1000738374977485), ('Tiyang', -0.06470469054309214), ('air', -0.03241182803254578), ('kapok', -0.0014847964485463813), ('lion', 0.0001843165501851429)], 'neutral': [('jasa', 0.06539460704480173), ('Tiyang', 0.050878859868035024), ('nganggon', -0.04837116688794088), ('air', -0.03004350243761719), ('kapok', 0.0012566266543970858), ('lion', -0.00023258344165909733)], 'positive': [('air', 0.06245533047016289), ('nganggon', -0.054736434083585854), ('jasa', 0.034679230452946706), ('Tiyang', 0.013825830675057155), ('kapok', 0.0002281697941493633), ('lion', 4.8266891474019606e-05)]}
477;Akeh hal sane iraga polihang nganggen nagingin galah kosong.;neutral;[0.08348423866217264, 0.7674542836689927, 0.14906147766883457];neutral;{'negative': [('nganggen', -0.10847896400163078), ('kosong', 0.053500772953162926), ('nagingin', -0.037828444991831786), ('polihang', -0.032400612469834444), ('sane', -0.02108700944876489), ('Akeh', -0.015219392572310853)], 'neutral': [('nagingin', 0.10349741999118238), ('polihang', 0.09815872246039627), ('nganggen', 0.0893219435762242), ('kosong', -0.06592828194398548), ('sane', -0.05743903486979694), ('iraga', -0.03259911398687747)], 'positive': [('sane', 0.07828938623305508), ('nagingin', -0.06655711495098579), ('polihang', -0.06625733637147255), ('iraga', 0.045850781452259244), ('hal', 0.019103027935941912), ('nganggen', 0.018537954627167702)]}
648;Ngancan apatis ngelaporang hal-hal cara kene. Krana kanti minggi dibi enu tetap konden gaene. Tuah janji-janji terus. ;negative;[0.40240444807625847, 0.577422602800522, 0.020172949123219527];neutral;{'negative': [('dibi', -0.13914268968274449), ('enu', 0.11428403739536695), ('kene', 0.11055588815945545), ('cara', -0.09552967254418657), ('Krana', 0.06972064577956764), ('Ngancan', -0.06214739696068206)], 'neutral': [('dibi', 0.1495100006413388), ('enu', -0.11759831906544901), ('cara', 0.1116547374109353), ('kene', -0.10596046579957956), ('Krana', -0.07796318071855929), ('Ngancan', 0.07344883552934006)], 'positive': [('hal', 0.019072421985093038), ('cara', -0.01773129638074127), ('Ngancan', -0.012788476611963367), ('dibi', -0.01192923154442933), ('kanti', 0.007374188177928962), ('kene', -0.0062550722835054235)]}
88;Ajine selangit porsine abedik ten majanji malih tiang rauh ring kedua kali ne. Masakanne nenten melenan doh sareng biang tiange dong!;negative;[0.5220787695824045, 0.12898628164418474, 0.34893494877341075];negative;{'negative': [('ten', 0.22919316912202486), ('rauh', -0.14424205675653448), ('nenten', 0.1300112619016083), ('sareng', -0.12167435641448472), ('ring', -0.11810086893991648), ('selangit', 0.09522950160047977)], 'neutral': [('ten', -0.1538202851137107), ('nenten', -0.13019392049011963), ('biang', 0.08607449195533366), ('ring', 0.07330150359232879), ('ne', -0.07195485141054199), ('Ajine', -0.0629026298174539)], 'positive': [('rauh', 0.13448128384087613), ('sareng', 0.11277221413387432), ('Ajine', 0.1100705368941972), ('ten', -0.08943477768141755), ('ne', 0.07919893070143609), ('selangit', -0.07574009166330838)]}
87;Anyar tur wenten, 5 sekat ajengan tengai kotak kotak ajengan yooyee kotak bekel anti bocor 590;neutral;[0.44302685489638277, 0.1754579430534053, 0.3815152020502118];negative;{'negative': [('Anyar', 0.18343974851364786), ('ajengan', -0.1241444391547783), ('wenten', 0.050645800098801534), ('sekat', -0.041236101525466605), ('tengai', 0.03483449776299756), ('tur', -0.019126859075584805)], 'neutral': [('ajengan', -0.20656026249665727), ('tengai', -0.10615656198140191), ('tur', -0.0896182235251791), ('Anyar', 0.06454358448433599), ('wenten', 0.04385588446011505), ('sekat', 0.028751145220616805)], 'positive': [('ajengan', 0.33070470165143534), ('Anyar', -0.2479833329979838), ('tur', 0.10874508260076397), ('wenten', -0.0945016845589167), ('tengai', 0.07132206421840435), ('sekat', 0.012484956304849831)]}
462;Ten papineh enggih punapi resto niki magenah ring peringkat 12 saking 1800an resto sane wenten ring Jakarta. Ajine mael! Genahne meengkeb, lan rasan ajengane biasa kemanten. Sampunang bas percaya sareng review sane ngaenang sesat.;negative;[0.607246557720818, 0.04443800303042112, 0.3483154392487608];negative;{'negative': [('ring', -0.2056048564386974), ('Ten', 0.18291240076825852), ('resto', -0.17492266885863827), ('niki', 0.15131154017073875), ('biasa', 0.14050794626486413), ('kemanten', 0.13408770424565125)], 'neutral': [('ring', 0.05810031562438858), ('Ten', -0.057937257174141846), ('Ajine', -0.04513031959501595), ('lan', -0.0433649375806508), ('biasa', -0.041266894781122075), ('ngaenang', -0.03917666546035446)], 'positive': [('resto', 0.18341520880555248), ('Ten', -0.14100520701985628), ('kemanten', -0.13848329486546868), ('ring', 0.1321916954455188), ('niki', -0.12819406804966674), ('sane', 0.12052171633561722)]}
500;Keplagan ring aksi protes di afganistan ngamatiang 68 jlema;neutral;[0.07491686439608032, 0.8552459125194709, 0.06983722308444876];neutral;{'negative': [('ring', -0.22296524232064308), ('jlema', 0.14747711534625174), ('di', -0.14159696153300338), ('protes', -0.002759250088915406), ('ngamatiang', 0.0021107448042316183), ('aksi', 0.0016713977225979034)], 'neutral': [('ring', 0.2342834255402607), ('jlema', -0.14213931987787987), ('di', 0.11080703663107207), ('protes', 0.0022661846367046045), ('ngamatiang', -0.002150017680676194), ('aksi', -0.0019313226652293368)], 'positive': [('di', 0.030759476494633436), ('ring', -0.011334059197616233), ('jlema', -0.0053458125168774915), ('afganistan', 0.00047560952924254935), ('protes', 0.0004662472844464611), ('aksi', 0.0002556473197777749)]}
627;Tiyang malali ka restoran nika ajak timpal tiyang. Timpal tiyang liunan tengkejut ningalin pemandangane ane indah pesan pas peteng. Tiyang polih kesempatan nyobak steak imporne, jaan sajan apa buin suasne. Mmm yummi. Yen ada kesempatan tiyang lakar teka kema  buin. ;positive;[0.13935639266791303, 0.017949850088229965, 0.8426937572438571];positive;{'negative': [('jaan', -0.1952760349173792), ('ningalin', 0.11203816990092855), ('pemandangane', -0.09142090048871904), ('pesan', -0.0878487834580412), ('pas', -0.08765689221192008), ('apa', 0.05612399796346187)], 'neutral': [('jaan', -0.05369351286339023), ('sajan', -0.050917113150766434), ('pesan', -0.05086377136344973), ('pas', -0.03530220059811996), ('polih', 0.03400523156459961), ('nyobak', -0.03006573211574123)], 'positive': [('jaan', 0.23522231042687672), ('pesan', 0.1248453803312167), ('pas', 0.11087607838452729), ('ningalin', -0.10364565822083173), ('pemandangane', 0.09797630516809805), ('sajan', 0.0854801579988245)]}
979;Akses nuju dusun bambu  dadi ditempuh mirib dalam waktu 1-2 jam nganggon mobil padidi. Teka ka desa bambu diusahakan dugas peteng krana iraga dadi ningalin jelas pemandangan ane ada lan waktu ane pas untuk ngajeng peteng. ;neutral;[0.5950529605659599, 0.12908844241948897, 0.2758585970145511];negative;{'negative': [('peteng', 0.16582779752844032), ('ningalin', 0.16279467772191022), ('nganggon', 0.06485442181039938), ('desa', -0.059094442727636774), ('mirib', -0.05749062393515032), ('ane', -0.056416708878134686)], 'neutral': [('peteng', -0.07825860375002935), ('ngajeng', -0.07235209502129013), ('pas', -0.06632175395859567), ('jam', 0.06570533529783895), ('ningalin', -0.06377519988302607), ('lan', -0.060992097145563785)], 'positive': [('desa', 0.10626245867560885), ('jam', -0.09933187549692803), ('pas', 0.09831392776251495), ('lan', 0.09614383374493288), ('ningalin', -0.09318477204655555), ('peteng', -0.07898164618962022)]}
62;Ajangenane oke patuh ajak xo suki lianan. Sakewala yapin hari libur besar sakadi lebaran niki nenten berarti senyumne milu libur tur order minum lan lianan makudang-kudang kali mabesen. Tolong jaga kepuasan pelangganne. Suksma. ;negative;[0.3898401906896247, 0.055010185847671464, 0.5551496234627039];positive;{'negative': [('niki', 0.17953531867133343), ('oke', -0.16028031132761136), ('Suksma', -0.14500270153979075), ('milu', 0.12672982343383093), ('lan', -0.11362342621221906), ('nenten', 0.10218311553927927)], 'neutral': [('nenten', -0.081519462450662), ('sakadi', -0.07423236125693734), ('Suksma', 0.06982601162724893), ('makudang', -0.06400631005431735), ('lan', -0.05716684341942544), ('niki', -0.05032571498435508)], 'positive': [('oke', 0.16389620176897088), ('lan', 0.15949509312257695), ('makudang', 0.13801046559859317), ('niki', -0.13763135958465983), ('milu', -0.1028405618373018), ('sakadi', 0.09994920315485666)]}
256;Restoran ne puniki asapunika  destinasi kuliner sane patut kunjungin yening ka bandung. Lianan saking ajengan sane memanjakan lidah ajengan sunda, restoran puniki masih kabangun aji konsep ngajeng santai ring tengah saung sane makelilingin alas lan pegunungan sane kahias punyan punyanan ngrembun lan kahibur olih munyin yeh tukad sane ngemaang pengalaman makuliner sane mengesankan sajan.  Harus ka coba sire manten sane melali ka bandung. ;positive;[0.03378022721539992, 0.03496239445857338, 0.9312573783260268];positive;{'negative': [('sane', -0.08098049931190232), ('lan', -0.053803899594256056), ('ajengan', -0.03998076457445946), ('ring', -0.030809632583087217), ('Harus', 0.02869022906073342), ('saking', -0.027662381880168778)], 'neutral': [('sane', -0.14712356873599317), ('lan', -0.09535936642648371), ('ajengan', -0.08554786079987398), ('sajan', -0.06363715681461335), ('punyan', 0.05135467771340137), ('ngajeng', -0.04910410933262875)], 'positive': [('sane', 0.21991342518534365), ('lan', 0.13979308063495172), ('ajengan', 0.11636912008335232), ('ngajeng', 0.06205197573139293), ('sajan', 0.06179301281193624), ('masih', 0.04369099845731143)]}
292;Malih balik aktifin paket data indosat krana polih akses youtube tusing mabates.;neutral;[0.8975387024269301, 0.09165772034597217, 0.010803577227097894];negative;{'negative': [('tusing', 0.22041006411434655), ('indosat', 0.19213865798665), ('polih', -0.13219270454991805), ('balik', 0.06676137185787533), ('krana', 0.04189630399267127), ('aktifin', -0.03310885705714634)], 'neutral': [('tusing', -0.1975677657639724), ('indosat', -0.16728822803304186), ('polih', 0.13829688537198515), ('balik', -0.06114824687574293), ('krana', -0.041668838696250786), ('youtube', -0.027409793902512528)], 'positive': [('indosat', -0.021041514161100117), ('tusing', -0.018774804409931616), ('aktifin', 0.016275028338748967), ('paket', -0.015162156433953211), ('Malih', 0.0070337461067791355), ('polih', -0.003967961490473331)]}
40;Tiang wawu kacunduk semeoton tiange sane makarya ring trans tv;neutral;[0.07579317255775901, 0.9013845546132345, 0.022822272829006313];neutral;{'negative': [('ring', -0.12353197111013278), ('makarya', -0.10260703113492521), ('kacunduk', 0.0733356279701276), ('tiange', -0.07305579544294649), ('tv', -0.055904893181857325), ('Tiang', 0.05077144171200248)], 'neutral': [('makarya', 0.14361382375761733), ('ring', 0.11926481717442386), ('tiange', 0.10094475595951932), ('kacunduk', -0.06277608479123667), ('tv', 0.061590221097363326), ('Tiang', -0.059783587591192844)], 'positive': [('makarya', -0.04324403814055245), ('tiange', -0.02915079909088255), ('sane', 0.028920637549183996), ('kacunduk', -0.011052502292022709), ('tv', -0.0066483125344707576), ('Tiang', 0.0064331549871950115)]}
803;Rumah makan di jalan anggrek ne ngelah keistimewaan macem seafood ane beragam lan ada ane enu idup anggo kepilih lan kemasak dugas ento masih. Mekudang macem masakan dadi kapilih tur galah ngantiang ane singkat ngaenang iraga sing bes makelo seduk ngantiang. Menu kerapu kukusne jaan pesan lan gurih, apa buin yen masak ajak be ane enu mati. Tongos cukup sejuk, pengarga mudah.;positive;[0.1369456375872518, 0.004109492410077469, 0.8589448700026708];positive;{'negative': [('lan', -0.2153308292837637), ('jaan', -0.1543490482528616), ('sing', 0.13777856130350094), ('macem', -0.1212583990865181), ('ane', -0.11742122164602314), ('ngantiang', 0.10142819045680902)], 'neutral': [('lan', -0.03313318538923786), ('jaan', -0.02261897201775903), ('pesan', -0.02119056346215281), ('Tongos', -0.01735511802250333), ('ne', -0.01576219998981993), ('cukup', -0.01568641229329844)], 'positive': [('lan', 0.25468641890888605), ('jaan', 0.18216492990015754), ('ane', 0.13205476914929443), ('macem', 0.13092541183074274), ('sing', -0.12296165399056642), ('ngantiang', -0.11092597907947684)]}
548;Sekadi biasa iraga setata ngalih kuliner ane paling len daripada ane len, maanlah iraga tongos ene yaitu the restaurant padma hotel. Iraga mesen menu ane ada. Ada uli indonesia, eropa lan chinese, ternyata makejang masakanne jaan makejang.;positive;[0.19355846483451497, 0.016465710007979955, 0.7899758251575051];positive;{'negative': [('jaan', -0.19626215072207553), ('biasa', 0.14371722963378397), ('ane', -0.1095426644604014), ('lan', -0.0762094808250244), ('len', -0.06313029795041503), ('menu', -0.06037287336780695)], 'neutral': [('jaan', -0.04417184114555702), ('makejang', -0.042881171544117636), ('tongos', -0.032347304753423026), ('menu', -0.029232792460447438), ('biasa', -0.027116227961624547), ('lan', -0.02607615714685181)], 'positive': [('jaan', 0.24004009523078385), ('ane', 0.13758426722483352), ('biasa', -0.11399444857157405), ('lan', 0.1021752556945844), ('menu', 0.09463909613251845), ('tongos', 0.08659841367525616)]}
356;Ae nike sampe sane ngranayang tiang gedeg. Niki ten pelih sane dados ngelamar utawi jelas 100% pelih ring pihak sane di duur sane engken kaden cara ipun makoordinasi. Sesek bane tiang yadiastun kasus puniki timpal tiang sane ring lampung.;negative;[0.5673917589235197, 0.2368655938893179, 0.19574264718716217];negative;{'negative': [('ten', 0.1858159385971624), ('ring', -0.18032327767285175), ('Niki', 0.143302903985252), ('gedeg', 0.14151139634745363), ('sane', -0.12718180131718257), ('pelih', -0.09554855496080027)], 'neutral': [('ten', -0.145025286877227), ('gedeg', -0.12097757697401107), ('ring', 0.11359701913689894), ('tiang', -0.10760305709322682), ('pelih', 0.09251440358623414), ('ipun', 0.08909818267694)], 'positive': [('sane', 0.16248085249046865), ('Niki', -0.05901737933319427), ('yadiastun', 0.058058549889049), ('ten', -0.05759200249126768), ('cara', -0.055575695146488545), ('ring', 0.05102855423121762)]}
675;Pelayanane agak makelo, nanging suasana ane baanga keren lan unik, dadinne sambil ngantiang ajengan  dadi nikmatin suasana di resto ene, menu ane sajianga magenep lan jaan;positive;[0.005400488524630147, 0.0024546633640593093, 0.9921448481113107];positive;{'negative': [('jaan', -0.08035811726758756), ('lan', -0.07352685198337128), ('suasana', -0.06156539093328848), ('agak', 0.05605629733207259), ('resto', -0.03725343862765893), ('ane', -0.034333574527541336)], 'neutral': [('lan', -0.05485067226978878), ('jaan', -0.050841534810012294), ('menu', -0.03093118084955778), ('ajengan', -0.027374717225151727), ('suasana', -0.024850236089680695), ('baanga', 0.023413258885964853)], 'positive': [('jaan', 0.1303597942118993), ('lan', 0.12626299614198744), ('suasana', 0.08542155099013182), ('resto', 0.05868228968580421), ('menu', 0.054819713509781744), ('agak', -0.05456323908154696)]}
440;Ajengan driki jaan-jaan baan liu macemne. Makejang jaan ajak pemandangane luung. Pelayanane ane maksimal uli mbok diah lan gina uli awal teka kanti suud, ayahine baan luung pesan. ;positive;[6.924061707634895e-07, 3.5163109436729247e-07, 0.9999989559627349];positive;{'negative': [('jaan', -0.08451031763863133), ('luung', -0.05337655944349055), ('driki', -0.028070735365235255), ('lan', -0.02626611623942051), ('pesan', -0.024918642955066787), ('baan', 0.021744455697421314)], 'neutral': [('jaan', -0.024548241105157697), ('luung', -0.015368966853962142), ('pesan', -0.013119193323600781), ('lan', -0.010605420829584883), ('Makejang', -0.009689890128523714), ('suud', -0.007471753334064636)], 'positive': [('jaan', 0.10658198757998646), ('luung', 0.06544852009207845), ('pesan', 0.034778446783568256), ('lan', 0.032897451898221894), ('driki', 0.03192418802988092), ('pemandangane', 0.02662220324970532)]}
661;Dugas ajang piala dunia 2018 nyanan, telkomsel nyemak bagian dadi pendukung penyiaran resmi ring perhelatan sepak obla dunia ento.;neutral;[0.27394018050156993, 0.7199675736520645, 0.00609224584636547];neutral;{'negative': [('dunia', 0.20597876915242355), ('ring', -0.16217328067835843), ('ento', -0.06556241762592437), ('nyemak', 0.061184058834011505), ('Dugas', -0.039842562565017205), ('dadi', -0.0244283810339325)], 'neutral': [('dunia', -0.2098798027071622), ('ring', 0.16111553372644047), ('ento', 0.07435792996244725), ('nyemak', -0.058868044558882095), ('Dugas', 0.04429238356104933), ('2018', 0.026839232395052294)], 'positive': [('ento', -0.00846403204665883), ('telkomsel', -0.005244194855153207), ('Dugas', -0.004762951654548919), ('dunia', 0.004655401166960188), ('2018', -0.0019233469426912801), ('ring', 0.0012157100361842809)]}
146;Ye biasane metumbasan tisu paseo;neutral;[0.05202455178547842, 0.94012384697131, 0.007851601243211664];neutral;{'negative': [('Ye', -0.1615085974726651), ('biasane', -0.07109187082024135), ('paseo', -0.01018107172903704), ('metumbasan', -0.008101418879671347), ('tisu', -0.00741525978695495)], 'neutral': [('Ye', 0.17973519161554632), ('biasane', 0.08228263603250704), ('paseo', 0.011527266970248315), ('metumbasan', 0.009172677582959043), ('tisu', 0.008395857550326572)], 'positive': [('Ye', -0.018226594142880463), ('biasane', -0.011190765212265537), ('paseo', -0.0013461952412112187), ('metumbasan', -0.0010712587032876122), ('tisu', -0.000980597763371571)]}
