id;text;label;predict_proba;predict_label;lime_weights
464;Kabun jadi ije tujuan bara ji beken destinasi wisata;neutral;[0.310181507543982, 0.5765774881481884, 0.11324100430782989];neutral;{'negative': [('jadi', 0.19985158042363013), ('Kabun', 0.16699023346402803), ('ije', -0.12040430942001085), ('tujuan', -0.09328269682805546), ('wisata', -0.07008276556254353), ('bara', -0.04906958595938095)], 'neutral': [('jadi', -0.17764780931328134), ('Kabun', -0.1759256993209497), ('ije', 0.12302011911826927), ('wisata', 0.09657058438354325), ('tujuan', 0.08029687783305398), ('beken', 0.048397466496937595)], 'positive': [('ji', 0.061318644194844306), ('wisata', -0.03003801932185793), ('jadi', -0.02785042887244957), ('bara', 0.021932215843216026), ('beken', -0.017035042459442398), ('tujuan', 0.010050471158378347)]}
254;The peak lokasi ah tukep lembang, dataran gantung hung bandung je sadingen tuntang lokasi bahalap tutu tapi jalan kan lokasi jituh are belokan tuntang tikungan tajam handalem, dia inyuhu hapan kendaraan mun andau hujan atau hamalem. The peak tege restoran dengan pemandangan kota bandung je bahalap bara bukit, rega panginan larang tutu tuntang dia sesuai tutu.;negative;[0.27800430653018465, 0.014714051140908433, 0.707281642328907];positive;{'negative': [('tuntang', -0.18725747028430365), ('dia', 0.16679396785684095), ('bahalap', -0.1428554490018719), ('peak', 0.14163352586741393), ('lokasi', -0.12023294641786013), ('tukep', -0.09043112357978754)], 'neutral': [('tutu', -0.04773331426260858), ('bahalap', -0.03125348137872774), ('dia', -0.027635311350359727), ('tuntang', -0.026865982440904254), ('jituh', -0.015136400858325414), ('ah', -0.013185530173516782)], 'positive': [('tuntang', 0.2246561337597467), ('bahalap', 0.17962425577215577), ('peak', -0.1366656830834375), ('dia', -0.12956198291917556), ('lokasi', 0.11384442266593577), ('tutu', 0.10375243464525517)]}
618;Aku jera hapan jasa lion air;negative;[0.17696273886776667, 0.679915586043009, 0.14312167508922458];neutral;{'negative': [('air', -0.14319848507266367), ('jasa', -0.10135045330587356), ('hapan', 0.09884203816582258), ('Aku', 0.021390073880465193), ('jera', -0.0006593375538374326), ('lion', 0.000449170321520393)], 'neutral': [('air', 0.10800644038520467), ('hapan', -0.08180745039553611), ('jasa', 0.07234355230007622), ('Aku', -0.0414556347203028), ('jera', 0.0007079764120814636), ('lion', 0.00022985759111461687)], 'positive': [('air', 0.0351920446874588), ('jasa', 0.029006901005797645), ('Aku', 0.0200655608398378), ('hapan', -0.01703458777028662), ('lion', -0.0006790279126350163), ('jera', -4.8638858244037874e-05)]}
477;Are gawian ji tau itah mawi akan mengisi wayah ji kosong.;neutral;[0.11988837872823627, 0.41368210453529175, 0.4664295167364718];positive;{'negative': [('itah', -0.13458209953342112), ('wayah', 0.12642602352411478), ('gawian', -0.12630893741268215), ('akan', -0.07887568950109805), ('mawi', 0.044368694039901124), ('kosong', 0.03856193361902885)], 'neutral': [('gawian', 0.22336430700232518), ('ji', -0.22242446057732848), ('Are', -0.0809224144142373), ('mawi', -0.07002565370970308), ('itah', 0.04892373729346803), ('kosong', -0.04518125047308216)], 'positive': [('ji', 0.25851900804383454), ('gawian', -0.09948272560165564), ('wayah', -0.08833319984379126), ('itah', 0.08153631203171824), ('Are', 0.07555357897205207), ('tau', 0.053286283206758975)]}
648;Mahi ih diak tulang melapor taluh soal kilau tuh. Awi bara minggu ji halau masih tatap hindai inggawi. Baya janji-janji tarus.;negative;[0.8949866014037657, 0.08427855987463571, 0.02073483872159877];negative;{'negative': [('diak', 0.1332588112073523), ('tarus', 0.10537206592989538), ('ih', 0.08674800448822509), ('kilau', 0.0830967567069044), ('halau', -0.07807904454802594), ('tuh', 0.07355834744745916)], 'neutral': [('diak', -0.11200841486012907), ('tarus', -0.09210352751914842), ('ih', -0.07763301494426875), ('halau', 0.0762502672167496), ('tuh', -0.0755925978292507), ('kilau', -0.07086665729806473)], 'positive': [('diak', -0.022519403855126595), ('tarus', -0.014638622899302152), ('kilau', -0.014602156126499531), ('hindai', -0.012534478077161031), ('ji', 0.012220632854691901), ('tulang', 0.011203537104423587)]}
88;Rega larang tutu porsi ah isut bujur diak hakun janji aku dumah hindai akan ji kedue kali. Pekasak te diak kejau beda bara umayku te!;negative;[0.8157127304174853, 0.014130432742963557, 0.1701568368395512];negative;{'negative': [('diak', 0.3806014765683476), ('beda', -0.12104395094933286), ('dumah', -0.1045427773004836), ('larang', 0.07292613329816118), ('isut', 0.06960009611897408), ('hindai', 0.06920174788518174)], 'neutral': [('diak', -0.08849271690635388), ('te', -0.04819201510346338), ('tutu', -0.040204949096011945), ('ah', -0.030539680608080634), ('beda', 0.021983115805222202), ('kejau', -0.021934617533585568)], 'positive': [('diak', -0.2918998645666173), ('dumah', 0.09889124384288694), ('beda', 0.09735473323346217), ('isut', -0.0723973287972632), ('ji', 0.07201468994216152), ('hindai', -0.05481493803128209)]}
87;Taheta dengan jadi sedia, lime sekat kuman bentuk andau kotak kotak kuman yooyee kotak behata anti bocor lime ratus jalatien puluh;neutral;[0.32028243458768, 0.5477465082193029, 0.13197105719301697];neutral;{'negative': [('lime', -0.14811955228400936), ('jadi', 0.13808686411015106), ('bentuk', 0.1246659453323573), ('andau', 0.1072550718725947), ('sedia', -0.10494156540267877), ('ratus', -0.07739034755129601)], 'neutral': [('lime', 0.22329020995335375), ('sedia', 0.13846447421018412), ('bentuk', -0.11754979758047737), ('andau', -0.10953410535055269), ('kuman', -0.1083922894700121), ('jadi', -0.10536128291186389)], 'positive': [('kuman', 0.11651753994551786), ('lime', -0.07077951543332786), ('dengan', 0.06351813549692871), ('Taheta', -0.029502150960992724), ('sedia', -0.028835925236416298), ('jadi', -0.027762958874805743)]}
462;Dia paham yuh buhen resto tuh tau munduk hong peringkat duewelas bara seribu hanya ratusan resto ji tege hong jakarta. Rega larang! Eka nyehukan, dengan angat penginan biasa ih. Ela lalau percaya bara review ji mawi sasatlah.;negative;[0.8085139711608149, 0.031428106712996486, 0.16005792212618894];negative;{'negative': [('lalau', 0.18362545860101348), ('hong', -0.14756548696384178), ('Dia', 0.14042821603088343), ('resto', -0.13700461279082246), ('biasa', 0.13332261660571143), ('ih', 0.10231861656790062)], 'neutral': [('lalau', -0.06358914759095395), ('Dia', -0.06153441843549554), ('hong', 0.05977812739672415), ('tuh', -0.04944845969318097), ('percaya', -0.04742686639650447), ('ih', -0.04581394689181299)], 'positive': [('resto', 0.14134927478025128), ('lalau', -0.1286283486418053), ('biasa', -0.11610456693640289), ('Dia', -0.08663280107013571), ('hong', 0.08177432467327483), ('ji', 0.07674410199011407)]}
500;Petum huang aksi protes hung afganistan kapatei jahawen puluh hanya biti;neutral;[0.1769258089483984, 0.6299059151297404, 0.19316827592186117];neutral;{'negative': [('huang', -0.2302881822216786), ('hung', 0.07218640593827816), ('hanya', 0.054458944984277356), ('jahawen', 0.027712798945406385), ('puluh', -0.027041467175631315), ('biti', 0.005689058762192413)], 'neutral': [('hung', -0.16436151955817874), ('huang', 0.138739988995003), ('puluh', 0.06385388256225381), ('jahawen', -0.060643437337751925), ('biti', 0.036672776347748536), ('protes', -0.001955843458908141)], 'positive': [('hung', 0.09224847855896753), ('huang', 0.09163101240091026), ('hanya', -0.054058736996117775), ('biti', -0.04225412969432568), ('puluh', -0.03674232422872412), ('jahawen', 0.03304256652939087)]}
627;Aku guang kan restoran te hayak dengan kawalku. Kawalku tepeare tekejet nempayah taloh tempayah ji bahalap mias pas hamalem. Aku menyampet menguji steak impor nah, tutu mangat dahang kea saus te. Akay kamangat ah. Amun tege kesampatan aku handak guang kan kanih hindai.;positive;[0.06979222157075299, 0.06531806522032647, 0.8648897132089204];positive;{'negative': [('mangat', -0.057185119854441725), ('guang', -0.05293267829311556), ('bahalap', -0.04395876725833289), ('mias', -0.04381210275063354), ('pas', -0.043722058221026296), ('hindai', 0.03671727262867679)], 'neutral': [('mangat', -0.09073138509142316), ('te', -0.08952184205531293), ('guang', 0.08712501662747986), ('bahalap', -0.07638553111945488), ('tutu', -0.07106569820058135), ('nah', -0.06289091166730827)], 'positive': [('mangat', 0.13257672288774708), ('bahalap', 0.10964180422374771), ('mias', 0.08160441337658816), ('pas', 0.08114974521709463), ('tempayah', 0.07944438074320317), ('te', 0.07855563992104629)]}
979;Jalan kan lewu bambu tau sampai lakau lepah waktu ije sampai due jam hapan oto kebuat. Betanjungan kan lewu bambu amun tau pas halemei awi itah tau mite barasih tempayahan ji tege dengan waktu ji pas akan kuman hamalem.;neutral;[0.153490167548531, 0.4012553202231635, 0.4452545122283053];positive;{'negative': [('lewu', -0.12712805926488582), ('lepah', 0.09043302131852463), ('kan', -0.08935637341101159), ('itah', -0.07309550010860122), ('Jalan', 0.06015063267441718), ('mite', 0.05780135780539493)], 'neutral': [('pas', -0.13486783100135646), ('kan', 0.10606389833253384), ('ji', -0.08765243874273458), ('kuman', -0.07062391838069434), ('lewu', 0.06826939355496718), ('lepah', -0.05547598100182474)], 'positive': [('pas', 0.15245665607354386), ('ji', 0.10496614917974735), ('jam', -0.089970917516013), ('kuman', 0.06657981962989432), ('dengan', 0.06243967641850465), ('tau', 0.05460817467308949)]}
62;Penginan bahalap sama kilau xo suki ji beken. Aluh buah andau libur hai kilau lebaran jituh diak berima senyum nah libur kea dengan petehan mihup tuntang ji beken beken bujur harus memeteh lulang luli. Belaku duhup injaga kepuasan pelanggan te. Tarima kasih.;negative;[0.527565396342508, 0.06311681026161693, 0.40931779339587493];negative;{'negative': [('kilau', 0.15389562085228548), ('diak', 0.14518630354494808), ('Tarima', -0.10502821701802208), ('ji', -0.09367092308234633), ('Penginan', -0.09288710679908582), ('harus', 0.08760796418500223)], 'neutral': [('kilau', -0.05947276357238361), ('diak', -0.0591108791358443), ('jituh', -0.04890856264284097), ('harus', -0.044226254331378584), ('bahalap', -0.04016779525234642), ('beken', 0.038682807950246305)], 'positive': [('kilau', -0.11103676239621436), ('bahalap', 0.10856625225577617), ('libur', -0.1048711981116739), ('ji', 0.10361673332750483), ('Penginan', 0.09750487662614017), ('tuntang', 0.08493540746598177)]}
256;Restoran tuh ije tujuan kuliner je wajib itah tende bila ka bandung. Selain panginan je sangat mamanjakan ilat sunda, restoran jituh impedeng dengan konsep kuman santai huang punduk je ingeliling awi alam himba tuntang pegunungan bahias kayu rapat tuntang ihibur awi marintik danum bara Bandung;positive;[0.07003819834512647, 0.06764734882861076, 0.8623144528262625];positive;{'negative': [('huang', -0.06922759521377474), ('itah', -0.05905154089331817), ('tuntang', -0.04981469560596982), ('dengan', -0.042564274872945784), ('jituh', 0.03894476568650592), ('santai', -0.03334675825051072)], 'neutral': [('tuntang', -0.10535419947288924), ('tuh', -0.05562772497115011), ('panginan', -0.05336911038930792), ('kuman', -0.0511366191346959), ('jituh', -0.04082608676072178), ('santai', -0.039681913056527976)], 'positive': [('tuntang', 0.16088839480282344), ('dengan', 0.08625465361543355), ('kuman', 0.07726476283670855), ('santai', 0.07608994720993784), ('huang', 0.07270362051036802), ('panginan', 0.07109493056380252)]}
292;babulie nyambelum paket data indosat awi dinun akses youtube jatun batas.;neutral;[0.7624657508878931, 0.2285192673342191, 0.009014981777887704];negative;{'negative': [('indosat', 0.28071826054563553), ('jatun', 0.15029412807312775), ('dinun', -0.0998499287146601), ('akses', -0.06682274085265884), ('babulie', 0.06282104942060322), ('data', -0.01804872529346623)], 'neutral': [('indosat', -0.27040449098009534), ('jatun', -0.14581006542127856), ('dinun', 0.10408562816532929), ('akses', 0.06889425773271189), ('babulie', -0.060700558321033465), ('data', 0.016212203035813177)], 'positive': [('indosat', -0.01000677813045736), ('jatun', -0.004201001041395021), ('dinun', -0.004009256829684059), ('babulie', -0.001969924855108668), ('akses', -0.0018814155487788958), ('paket', -0.001881383326145226)]}
40;Aku haru sundau kawalku ji begawi hong trans tv.;neutral;[0.06677325752843001, 0.8908165500703668, 0.04241019240120326];neutral;{'negative': [('begawi', -0.15575787765609939), ('haru', 0.12419273284482352), ('hong', -0.09476367209355997), ('tv', -0.07035495013219029), ('kawalku', -0.024348540120757104), ('trans', 0.019648566710766445)], 'neutral': [('begawi', 0.23378091290001707), ('haru', -0.12026355671623738), ('hong', 0.09198206813497892), ('kawalku', 0.06063458773823553), ('tv', 0.046452027598039985), ('trans', -0.02348531830336277)], 'positive': [('begawi', -0.0793745377239747), ('kawalku', -0.03806486157074834), ('ji', 0.033827415360689776), ('tv', 0.022081836251627063), ('Aku', 0.008309769186716527), ('haru', -0.006506335424754005)]}
803;Huma kuman hong jalan anggrek jituh tege tempu keistimewaan macam seafood ji sukup genep dengan tege ji masih belum akan intihan palus pekasak metuh te kea. Sukup genep macam pekasak tau intih dengan waktu tunggu ji pandak mawi itah diak lalau tahi belauk menunggu. Penginan kerapu tanak te tutu mangat dengan gurih, apalagi amun pekasak dengan lauk ji masih segar. Eka sukup sejuk, rega murah.;positive;[0.011615327634293637, 0.010485586257631208, 0.9778990861080752];positive;{'negative': [('dengan', -0.08173757889016933), ('macam', -0.05624634919191843), ('ji', -0.0482012851271398), ('sukup', -0.04726425578589458), ('lalau', 0.03702069950894946), ('genep', -0.036330187497949085)], 'neutral': [('dengan', -0.050188939394681865), ('te', -0.03800937599486677), ('ji', -0.03739139592849231), ('mangat', -0.03630960752475913), ('sukup', -0.025310012168408256), ('tutu', -0.024888221630376295)], 'positive': [('dengan', 0.13252498519820521), ('ji', 0.08121847250475989), ('sukup', 0.07030384832298682), ('mangat', 0.06290557335431932), ('macam', 0.05713123327898322), ('Eka', 0.04735356816277909)]}
548;Kilau biasa ikai selalu manggau kuliner je beken bara je beken, dinun ikei hung eka jituh iyete resturant padma hotel. Ikei mameteh menu je tege. Tege bara Indonesia, eropa tuntang china, sakali ah panginan te uras mangat.;positive;[0.3138084862638321, 0.08062037464153636, 0.6055711390946318];positive;{'negative': [('biasa', 0.15740195151485556), ('Kilau', 0.1021585046438995), ('mangat', -0.08857022009391792), ('iyete', -0.0762931362120662), ('bara', -0.07575319991937725), ('eka', -0.07443146396352678)], 'neutral': [('mangat', -0.09270275386513664), ('ah', -0.06306731548586017), ('tuntang', -0.06178880129796432), ('jituh', -0.0597157742349123), ('te', -0.059302680177667606), ('mameteh', 0.05580602036893332)], 'positive': [('mangat', 0.18723589672490118), ('eka', 0.13428421077866237), ('biasa', -0.13191086184211429), ('tuntang', 0.12236232160786342), ('panginan', 0.08525405378777459), ('Kilau', -0.07500593022462947)]}
356;Ye te ji mawi aku risek. Jituh beken kesala je pelamar tapi jalas seratus persen kesala uluh ewen ji huang hunjun ji kilen nampi cara ewen berkordinasi. Pehe seke tahaseng aku tuh badin jituh kasus kawalku ji huang lampung.;negative;[0.5448572530919175, 0.3163231749986703, 0.13881957190941244];negative;{'negative': [('huang', -0.2334705853060526), ('Jituh', 0.11184641947975152), ('jituh', 0.10990930557431275), ('tuh', 0.10496435787614912), ('cara', -0.09137898114107891), ('Pehe', 0.08983279750774872)], 'neutral': [('huang', 0.1471631970523143), ('tuh', -0.11065517007688272), ('cara', 0.1095663479520545), ('Jituh', -0.1031389143618545), ('jituh', -0.10002893980588226), ('te', -0.07548482220162969)], 'positive': [('ji', 0.1067352718674388), ('huang', 0.08144752576578991), ('Pehe', -0.036687081568614915), ('Ye', -0.03361653203151015), ('kawalku', -0.032142386557000316), ('kilen', -0.02880990898251349)]}
675;Pelayanan te sadang ketahi, baya suasana ji perahan bahalap dengan unik, jadi pendehan menunggu penginan tau mengkeme angat suasana hong resto tuh, penginan ji nyerungan are macam dengan mangat.;positive;[0.004124527682177412, 0.0021563993048250964, 0.9937190730129974];positive;{'negative': [('dengan', -0.04954247477777985), ('penginan', -0.045175642389281574), ('suasana', -0.04023688526054483), ('macam', -0.03545815174887367), ('mangat', -0.033236341623939125), ('menunggu', 0.022958947880768514)], 'neutral': [('mangat', -0.03247088291705363), ('penginan', -0.02905796421421056), ('dengan', -0.02644528011279492), ('suasana', -0.024904252384761377), ('bahalap', -0.024603018037964497), ('ji', -0.01957102270003461)], 'positive': [('dengan', 0.07172867151574304), ('penginan', 0.07040012726510989), ('mangat', 0.0629011656455505), ('suasana', 0.061224216384565676), ('bahalap', 0.045302699236581576), ('ji', 0.043407321637402976)]}
440;Penginan hetuh mangat-mangat dengan are macam. Uras te mangat dengan eka menempayah bahalap. Pelayanan ji maksimal bara kak diah dengan gina bara sulak dumah sampai selesai, nyerungan dengan bujur bebuah.;positive;[0.00014186995782134113, 0.0016276961156540682, 0.9982304339265247];positive;{'negative': [('mangat', -0.0201495018730486), ('dengan', -0.018045403614188316), ('macam', -0.008680723740365184), ('hetuh', -0.008095036864720843), ('Penginan', -0.00795406026940839), ('bahalap', -0.007490850444467121)], 'neutral': [('mangat', -0.09846635580422451), ('dengan', -0.06120327176106918), ('bahalap', -0.04239673727894082), ('Penginan', -0.03281706684312433), ('Pelayanan', -0.03081930000174271), ('maksimal', 0.028628563860239892)], 'positive': [('mangat', 0.11981900118855378), ('dengan', 0.08027910782669458), ('bahalap', 0.050086914272861556), ('Penginan', 0.04250257742331131), ('eka', 0.036021039603137094), ('maksimal', -0.028956715982806205)]}
661;Huang ajang piala dunia due ribu hanya belas kareh, telkomsel menduan bagian akan pendukung  penyiaran resmi huang acara sepak bola dunia te.;neutral;[0.21022345379119495, 0.7406590393164796, 0.04911750689232542];neutral;{'negative': [('dunia', 0.2387844425982908), ('Huang', -0.11546713034550445), ('huang', -0.1143367251665332), ('belas', -0.06269439889463836), ('akan', -0.06032624914168564), ('te', 0.056765711660686925)], 'neutral': [('dunia', -0.20406628659116205), ('Huang', 0.10026027517311885), ('huang', 0.09759724933497671), ('te', -0.07605394713807365), ('belas', 0.07476946287864339), ('due', 0.06342929855217144)], 'positive': [('dunia', -0.030326828373210473), ('kareh', -0.025284147953195307), ('te', 0.021638272762292927), ('telkomsel', -0.020181929205168016), ('Huang', 0.019623282271703995), ('huang', 0.01730583361826311)]}
146;Iye te patuh memili tisu paseo;neutral;[0.3806054253490577, 0.5774421807107027, 0.04195239394023946];neutral;{'negative': [('Iye', -0.22609349381945976), ('memili', 0.1603978519468734), ('te', 0.1506302939570648), ('patuh', -0.04392805573568352), ('tisu', -0.0012725361823593003), ('paseo', 0.0001629191770932846)], 'neutral': [('Iye', 0.3004657215785878), ('te', -0.1855474495164355), ('memili', -0.1366617769487343), ('patuh', 0.05220334440454195), ('tisu', 0.003051788781650544), ('paseo', 0.0004632866033477532)], 'positive': [('Iye', -0.07437222775912877), ('te', 0.03491715555937028), ('memili', -0.023736074998138918), ('patuh', -0.008275288668858408), ('tisu', -0.0017792525992912352), ('paseo', -0.0006262057804410474)]}
