id;text;label;predict_proba;predict_label;lime_weights
618;Ulun jara mamakai jasa lion air;negative;[0.08181672905440977, 0.8523188879959519, 0.0658643829496384];neutral;{'negative': [('jasa', -0.07872949128837015), ('mamakai', -0.07821833236581432), ('Ulun', 0.04445956579298216), ('air', -0.04241014974792965), ('lion', -0.0041890989881140225), ('jara', -0.003822738297214346)], 'neutral': [('mamakai', 0.11196816774913841), ('Ulun', -0.05476167544047911), ('jasa', 0.053750191625897), ('air', 0.0352456066437658), ('lion', 0.0037879288251385372), ('jara', 0.0034940435319775164)], 'positive': [('mamakai', -0.0337498353833239), ('jasa', 0.024979299662473142), ('Ulun', 0.010302109647496937), ('air', 0.0071645431041638865), ('lion', 0.00040117016297548083), ('jara', 0.0003286947652368452)]}
477;Banyak nang kawa kita gawi gasan maisi waktu kusung;neutral;[0.08826279651600417, 0.7595086583767358, 0.15222854510725994];neutral;{'negative': [('kita', -0.08696867739084788), ('waktu', 0.0669210017340296), ('gawi', -0.05395524915102521), ('gasan', -0.0491664054529892), ('kusung', 0.043417101350506485), ('kawa', -0.02968983266126874)], 'neutral': [('gawi', 0.15866702539894215), ('waktu', -0.13362299908724656), ('kita', 0.1333219409997901), ('nang', -0.05784147341406527), ('Banyak', -0.0492044003316878), ('kusung', 0.02752567671164775)], 'positive': [('gawi', -0.10003540928020353), ('nang', 0.07953428971887617), ('waktu', 0.06840461240327322), ('kusung', -0.06833275384978368), ('gasan', 0.05176697945466767), ('kita', -0.042408492410047585)]}
648;Magin kulir malaporakan nang kakaini. Sualnya sampai minggu lalu masih tatap balum digawi, Baya janji-janji tarus.;negative;[0.546552347964089, 0.42834883843436145, 0.025098813601549832];negative;{'negative': [('kulir', 0.14727048431364245), ('minggu', -0.1367791741392692), ('Baya', -0.1254850877711541), ('tarus', 0.1032268782985281), ('janji', 0.10102509875436219), ('lalu', 0.09943202758009656)], 'neutral': [('kulir', -0.15786989964658765), ('minggu', 0.11770860943335779), ('janji', -0.1128568515682797), ('Baya', 0.11137133437218917), ('tarus', -0.10716867718960396), ('digawi', 0.09866050887650263)], 'positive': [('tarus', -0.013879754100395889), ('nang', 0.011449537334671587), ('sampai', 0.011094420511057173), ('lalu', -0.0106236403383647), ('Sualnya', -0.007919747556775537), ('balum', -0.0077958144868325785)]}
88;Haraga salangit porsi saiprit kada bajanji pulang ulun datang gasan nang kadua kali. Masakannya kada beda jauh wan uma ulun pang!;negative;[0.832627302571473, 0.03196849805208294, 0.13540419937644388];negative;{'negative': [('kada', 0.45213398839758207), ('kadua', 0.09046479398171263), ('wan', -0.07907663269632957), ('jauh', 0.06706061708656132), ('gasan', -0.06409318447802081), ('Masakannya', -0.06338951417363854)], 'neutral': [('kada', -0.2006902981363993), ('jauh', -0.049835609711135674), ('pulang', 0.03482199431900323), ('pang', -0.03383782553608784), ('wan', -0.030198454117825072), ('Haraga', -0.025744401482810753)], 'positive': [('kada', -0.2462972967267092), ('wan', 0.1134278245429538), ('kadua', -0.06889529278739082), ('datang', 0.063243450893162), ('pang', 0.06316368975351344), ('pulang', -0.058193183580097285)]}
87;Hanyar wan tasadia, 5 sakat makan siang kotak kotak makan yootee kotak sangu anti bubul 590;neutral;[0.18845503204039202, 0.10190073048677896, 0.7096442374728287];positive;{'negative': [('Hanyar', 0.17179709199687304), ('wan', -0.136100985243215), ('makan', -0.13220892052204214), ('siang', 0.06261536754516998), ('tasadia', -0.04081384578707415), ('bubul', 0.002873004456781042)], 'neutral': [('makan', -0.36447759343443875), ('tasadia', 0.19560606700904212), ('wan', -0.1649702578121669), ('siang', -0.05805379220001665), ('Hanyar', -0.010617227955806677), ('sangu', 0.004015496392639982)], 'positive': [('makan', 0.4964204431243261), ('wan', 0.30084659783639695), ('Hanyar', -0.16138099405690123), ('tasadia', -0.15500682512473132), ('siang', -0.004710541574269728), ('sangu', -0.004194607577295871)]}
462;Kada paham kah kanapa ristu ini manduduki paringkat 12 dari 1800an ristu nang ada di jakarta. haraga larang lukasi tasambunyi wan rasa makanan biasa haja. jangan talalu parcaya lawan review nang manyasatakan.;negative;[0.8198174634184291, 0.014967857228609419, 0.1652146793529617];negative;{'negative': [('ristu', -0.18402003963760658), ('Kada', 0.16210663945861023), ('biasa', 0.11662949838262024), ('ini', 0.11512548943151368), ('haja', 0.10967644686442217), ('larang', 0.09616153405648614)], 'neutral': [('Kada', -0.04720594405788019), ('kanapa', -0.03412344565226154), ('ini', -0.03269429208229469), ('kah', -0.02690843268934651), ('rasa', -0.025925214781281593), ('wan', -0.025570745910968324)], 'positive': [('ristu', 0.17688607618549532), ('Kada', -0.12762882722563565), ('biasa', -0.11584568859797588), ('haja', -0.09775065416608839), ('wan', 0.09616079224290894), ('ini', -0.09598643926690928)]}
500;Laduman pas aksi protes di afghanistan mamatiakan 68 urang;neutral;[0.05061009969214885, 0.8963896735376834, 0.053000226770167795];neutral;{'negative': [('di', -0.1703251657625754), ('urang', 0.13040785189986875), ('protes', -0.13012395764955512), ('pas', -0.06335739258157595), ('afghanistan', -0.004941112476508105), ('Laduman', -0.003828427395545384)], 'neutral': [('protes', 0.28052857718900676), ('di', 0.14623603207386326), ('urang', -0.061158463639553344), ('pas', -0.03553208446667134), ('afghanistan', 0.004705264755515223), ('aksi', -0.0041736686285605736)], 'positive': [('protes', -0.15013046904561808), ('pas', 0.0992917026292137), ('urang', -0.06900164014131328), ('di', 0.024281634907078787), ('Laduman', 0.002930133959805509), ('68', -0.002051778725468055)]}
627;Ulun baelang ka risturan itu baimbai lawan kawan ulun. Kawan ulun kabanyakan takajut malihat pamandangannya nang liwar bagus di malam hari. Ulun ada kasampatan mancubai steak impornya, liwar nyaman apalagi sausnya. Mmmm yummi. Kalu ada kasampatan ulun handak baelang lagi ka sana.;positive;[0.16634806846939285, 0.024109872706408242, 0.8095420588241987];positive;{'negative': [('nyaman', -0.15635801967975807), ('ka', -0.13619032440503945), ('ulun', 0.08328771845081906), ('di', -0.0733645650263343), ('sana', 0.06701432213483717), ('bagus', -0.05885313076106971)], 'neutral': [('liwar', -0.09414689167209413), ('nyaman', -0.0818919161448629), ('malihat', -0.042728746254823924), ('ka', 0.03179135353541423), ('malam', -0.030724716733468157), ('bagus', -0.029798977024474357)], 'positive': [('nyaman', 0.23837338751930726), ('ka', 0.10325830362898797), ('liwar', 0.09311667203982042), ('bagus', 0.08826159451138457), ('ulun', -0.08250839548846227), ('steak', 0.08084408635403713)]}
979;Akses manuju dusun bambu kawa ditempuh kira-kira dalam waktu 1 - 2 jam mamakai mobil pribadi. Baelang ka dusun bambu diusahaakan wayah sanja hari gegara kita kawa malihat jelas pamandangan nang ada wan wayah nang pas gasan makan malam. ;neutral;[0.07167052243617038, 0.2271362029369678, 0.7011932746268622];positive;{'negative': [('malihat', 0.051824665226482866), ('ka', -0.04157010304775725), ('nang', -0.04080955108749687), ('pas', -0.03635012317578976), ('kita', -0.03600130331542514), ('dalam', -0.03231094222465393)], 'neutral': [('makan', -0.13453028400165262), ('wan', -0.13307964717014853), ('gegara', -0.10949560864219568), ('wayah', 0.09804968466675594), ('manuju', 0.0971630526445226), ('nang', -0.09547721455622293)], 'positive': [('wan', 0.14721889784972314), ('makan', 0.1411971684864721), ('nang', 0.1251586889840596), ('wayah', -0.1234770204056485), ('gegara', 0.09350862873265967), ('pamandangan', 0.09188111445544003)]}
62;Makanan oke sama nang kaya xo suki nang lain. Tagal biar hari libur gonol kaya lebaran ngini lain baarti kurinyumnya libur wan order minum, wan lain-lain harus bapasan bakakalian. Tolong dihagai kapuasan palanggannya. Tarima kasih.;negative;[0.19628731356030582, 0.17576254807892844, 0.6279501383607657];positive;{'negative': [('kaya', 0.20799513193184074), ('kasih', -0.1060254628460872), ('oke', -0.10580851790430915), ('wan', -0.10081212835486301), ('Tarima', -0.0984678226752685), ('harus', 0.08637558122285645)], 'neutral': [('wan', -0.2049065486418504), ('lain', 0.163518443080944), ('kaya', -0.13601085437992616), ('Tolong', 0.10874864774077962), ('Makanan', -0.09939390303717908), ('biar', -0.08598680357899349)], 'positive': [('wan', 0.2873325082621349), ('biar', 0.1237374617710847), ('minum', 0.12242472595459634), ('nang', 0.11992032493698959), ('lain', -0.11881941543773379), ('bapasan', -0.09487664850254653)]}
256;Ristoran ini tu wadah makanan nang patut didatangi bila ke bandung. Makanan nang saung nang dikalilingi alam hutan wan pagunungan nang bahias pupuh-puhun labat wan dihibur lawan gamaricik banyu sungai lalu mambari pangalaman bamamakan nang liwar barkesan. Patut dirasai gasan siapa haja nang ka bandung.;positive;[0.2198218466294314, 0.05401993758328253, 0.7261582157872862];positive;{'negative': [('nang', -0.24173958234947943), ('wan', -0.13837945208376254), ('haja', 0.11475868254164875), ('ini', 0.10753021610504086), ('lalu', 0.07887372894874276), ('ka', -0.0774787030493624)], 'neutral': [('wan', -0.10579817663931343), ('liwar', -0.06262020437314422), ('wadah', -0.0513721857160811), ('nang', -0.04965343152981322), ('bila', 0.04837409352333416), ('ini', -0.04473412648048718)], 'positive': [('nang', 0.279993652845643), ('wan', 0.23716510580715952), ('haja', -0.09775451706788607), ('lalu', -0.07754718842825352), ('ke', 0.06123385361003085), ('ka', 0.06096523723560589)]}
292;Babulik manyalai paket data indosat gegara kawa mambuka youtube kadida babatasan.;neutral;[0.8638516688931209, 0.12159964921969682, 0.01454868188718242];negative;{'negative': [('indosat', 0.32212583071610945), ('mambuka', -0.14364319375188578), ('kadida', 0.13934181903850235), ('gegara', 0.10394854951192795), ('kawa', -0.04962707931983815), ('paket', 0.037052853386573166)], 'neutral': [('indosat', -0.29360142987711885), ('mambuka', 0.14628106155695636), ('gegara', -0.12325083381734561), ('kadida', -0.11908680007805904), ('kawa', 0.043945165006769954), ('paket', -0.022324910138433726)], 'positive': [('indosat', -0.029235111184255907), ('kadida', -0.020856296495763402), ('gegara', 0.01873143877214908), ('paket', -0.0151676013798859), ('kawa', 0.005255631507169507), ('Babulik', 0.005172890287195663)]}
40;Ulun hanyar ja batamu kawan ulun nang bagawi di trans tv ;neutral;[0.19244065149984435, 0.7644330322778105, 0.04312631622234524];neutral;{'negative': [('ja', 0.22660581367023597), ('di', -0.15747497447234368), ('bagawi', -0.15734657092769314), ('tv', -0.10674806396764709), ('kawan', -0.09355650984341712), ('hanyar', 0.07821608024244366)], 'neutral': [('bagawi', 0.21742681426105828), ('ja', -0.21267385502790054), ('di', 0.14108635248905815), ('kawan', 0.09896525315489067), ('tv', 0.09494320086952941), ('batamu', -0.08013984833873015)], 'positive': [('bagawi', -0.061705604217499564), ('nang', 0.02820449851010469), ('ja', -0.016524637243470922), ('di', 0.016089011627814634), ('hanyar', -0.013913181818367771), ('tv', 0.012240262813862975)]}
803;Rumah makan di jalan anggrek ini bisi kaistimewaan jenis seafood nang bamacam wan ada nang masih hidup gasan dipilih wan dimasak wayah itu jua. Bamacam-macam masakan kawa dipilih wan waktu mahadang nang hancap maulah kita kada talalu lawas kalaparan mahadangi. Menu kerapu kukusnya liwar nyaman wan gurih, apalagi bila dimasak lawan iwak nang tasigar. Lukasi cukup sejuk. haraga murah.;positive;[0.017196884409366175, 0.0069617969776258415, 0.9758413186130082];positive;{'negative': [('wan', -0.11914410840966558), ('kada', 0.05550250373452324), ('nang', -0.05392047282183498), ('Bamacam', -0.05060208429858081), ('macam', -0.04700164657248677), ('nyaman', -0.04414251453971238)], 'neutral': [('wan', -0.10991073853585509), ('nyaman', -0.05592815013321001), ('nang', -0.03777849172924126), ('makan', -0.03775850165165819), ('liwar', -0.03461867389001876), ('bisi', 0.026370417869607393)], 'positive': [('wan', 0.21965830711305123), ('nyaman', 0.0914701615403289), ('nang', 0.08358131647962906), ('macam', 0.05433514627477124), ('Bamacam', 0.05419551702111341), ('makan', 0.047832980222895526)]}
548;Nang kaya biasa buhan kami pasti mancari kuliner nang lain pada nang lain, dapat ai kami di wadah ngini yaitu the restaurant padma hotel. Kami mamasan menu nang ada. Ada dari indonesia, eropa wan chinese, sakalinya barataan masakannya nyaman barataannya.;positive;[0.22542109680635927, 0.07217878326096355, 0.702400119932677];positive;{'negative': [('biasa', 0.1335520019821741), ('nang', -0.1324553083242482), ('kaya', 0.11327181387356157), ('nyaman', -0.10720625444902492), ('di', -0.08183348820817848), ('pada', -0.07031687869394292)], 'neutral': [('nyaman', -0.12650838711781592), ('wan', -0.0730754293558241), ('dapat', 0.06302371205907117), ('wadah', -0.06299540984732738), ('menu', -0.056652449100467114), ('ngini', -0.052558084736142374)], 'positive': [('nyaman', 0.23288939034284578), ('nang', 0.17062692861872863), ('wan', 0.14320903898336598), ('biasa', -0.116249635502894), ('eropa', 0.07724275683544242), ('ai', -0.06574929482354552)]}
356;Iih ngitu nang maulah sangkal. Ngini lain kasalahan nang malamar tagal nyata 100% kasalahan bubuhan nang di atas nang kada tahu jua kayapa cara bagiannya bakurdinasi. Manyasak ai ulun tu biar ngini sual kawan ulun nang di lampung.;negative;[0.6927490970915625, 0.12968422582026415, 0.17756667708817325];negative;{'negative': [('kada', 0.21612093109247404), ('nang', -0.19493266780362717), ('di', -0.175035332906164), ('sangkal', 0.14213008409311897), ('kayapa', 0.12058237183636772), ('maulah', 0.11050561252855164)], 'neutral': [('kada', -0.12473560520066444), ('di', 0.11585379054071823), ('ngini', -0.07975196457123467), ('Ngini', -0.07547194905840515), ('sangkal', -0.07210640741291448), ('jua', -0.06534929443453533)], 'positive': [('nang', 0.16683775211374713), ('kada', -0.09542877515913613), ('biar', 0.07108401726851978), ('bubuhan', -0.0684677706210461), ('sangkal', -0.06552281696931989), ('atas', 0.06016973562623614)]}
675;Palayanannya pina lawas, tapi suasana nang dibariakan asik wan unik, jadi sambil mahadangi makanan kawa manikmati suasana di ristu ini, menu nang disajikan bamacam wan nyaman;positive;[0.03155008357149547, 0.004834323197911209, 0.9636155932305936];positive;{'negative': [('wan', -0.1371019802020514), ('nyaman', -0.10970561862900904), ('bamacam', -0.10701833490975508), ('pina', 0.09934520969706509), ('nang', -0.08053053769316654), ('ini', 0.07524678893340243)], 'neutral': [('wan', -0.06331726681072689), ('nyaman', -0.06093650903074031), ('makanan', -0.02861618976587498), ('menu', -0.02777217108978493), ('manikmati', -0.024033075192299917), ('dibariakan', 0.020394753980180418)], 'positive': [('wan', 0.1877722789221718), ('nyaman', 0.15887195486672082), ('pina', -0.11842175391949732), ('bamacam', 0.10145372612094732), ('nang', 0.09129947468296255), ('suasana', 0.08202603467784642)]}
440;Makanan di sini nyaman nyaman lawan banyak macamnya. Sabarataan nyaman lawan pamandangan bagus. palayanan nang maksimal dari mbak diah wan gina matan panambaian datang sampai tuntung, dilayani liwar baiknya.;positive;[1.2381723454859333e-06, 6.621151625790208e-07, 0.999998099712492];positive;{'negative': [('nyaman', -0.055796647034411194), ('wan', -0.02110817605511349), ('di', -0.01660557703744641), ('pamandangan', -0.016170028696626978), ('sini', -0.013391785933069751), ('nang', -0.01096834791047919)], 'neutral': [('nyaman', -0.05077127729268011), ('wan', -0.022732256901673378), ('palayanan', -0.019725057874358486), ('Makanan', -0.017850637228097776), ('liwar', -0.017519275687155694), ('lawan', -0.015830706563189672)], 'positive': [('nyaman', 0.10879695830922531), ('wan', 0.045953674097741364), ('pamandangan', 0.03001349177880323), ('sini', 0.029313034291586354), ('Makanan', 0.027022607205245967), ('lawan', 0.02695727555361108)]}
661;Di acara piala dunia 2018 kaena, telkomsel maambil bagian sabagai pandukung panyiaran rasmi dalam perhelatan sepak bola dunia nang itu;neutral;[0.39209418263832724, 0.5435873449102923, 0.06431847245138061];neutral;{'negative': [('dunia', 0.37581213452185325), ('Di', -0.1274482729547758), ('telkomsel', 0.07307185548007553), ('dalam', -0.06557679235000412), ('2018', -0.05964907418722186), ('kaena', -0.05671460815381852)], 'neutral': [('dunia', -0.32898391136977806), ('Di', 0.10818292114841496), ('2018', 0.07321791774943885), ('kaena', 0.06988481031255261), ('acara', -0.05073633122408202), ('sabagai', 0.046625720264252594)], 'positive': [('dunia', -0.054147621766314956), ('acara', 0.049067998619220204), ('telkomsel', -0.03397998401878509), ('nang', 0.026752737122674432), ('dalam', 0.023574807825046784), ('maambil', -0.023317306016104784)]}
146;Inya rancak tuh nukar tisu paseo;neutral;[0.5940094909002376, 0.36984489602325443, 0.03614561307650795];negative;{'negative': [('nukar', 0.36395938903203556), ('Inya', -0.317081413504077), ('rancak', 0.1530152640478521), ('tuh', 0.0164235458847305), ('paseo', -0.006636072603076328), ('tisu', -0.005135003814431584)], 'neutral': [('nukar', -0.37067500491226724), ('Inya', 0.3439534315867439), ('rancak', -0.15960303836607959), ('tuh', -0.02237379694674309), ('paseo', 0.007065213071347155), ('tisu', 0.0056031954078984945)], 'positive': [('Inya', -0.02687201808266663), ('nukar', 0.006715615880231414), ('rancak', 0.0065877743182270136), ('tuh', 0.005950251062012491), ('tisu', -0.00046819159346690937), ('paseo', -0.000429140468270845)]}
