id;text;label;predict_proba;predict_label;lime_weights
464;Kebun raya bogor wedding laipancaji bara siddinna anroang i laui jokka-jokka;neutral;[0.00646563037903237, 0.912456015314683, 0.08107835430628467];neutral;{'negative': [('jokka', -0.035045099919974704), ('wedding', -0.013907001830180416), ('bara', -0.012402592827311005), ('bogor', -0.009473216103013802), ('siddinna', -0.007775568124509646), ('laipancaji', 0.007125938045318895)], 'neutral': [('jokka', 0.16896713434195076), ('anroang', -0.08298082414326818), ('bogor', 0.08080632162044626), ('wedding', 0.06885999274783525), ('laipancaji', -0.03148284484627398), ('siddinna', -0.02770610652680029)], 'positive': [('jokka', -0.13310716014627433), ('anroang', 0.0897239757676931), ('bogor', -0.0706028564882602), ('wedding', -0.05470375003965878), ('siddinna', 0.03549742450069109), ('laipancaji', 0.02503971047088965)]}
254;onroanna the peak sideppa na lembang, tana tanrena bandung iyaro macekke' na makanja' onroanna tapi laleng e lettu okko e mega ladde' allekoreng mausu', de' na coco' lai laloi ko bosi na ko wenni. di the peak engka onroang manre na pitakki tappana kanja'na bandung pole bulu, ellinna pakkanreang e maka soli na de'na sikenangeng;negative;[0.5646008866511537, 0.00139145844994326, 0.4340076548989031];negative;{'negative': [('de', 0.2700890282756657), ('onroanna', -0.2196138562276552), ('na', 0.20802487738070213), ('makanja', -0.15630087820639113), ('the', -0.13542534972404865), ('peak', 0.11545922509506332)], 'neutral': [('na', -0.037231050833883596), ('de', -0.014184776526066827), ('manre', -0.011340106795796468), ('makanja', -0.011217107567075106), ('onroanna', -0.010849182073698015), ('maka', -0.010766025633229422)], 'positive': [('de', -0.2529005159827176), ('onroanna', 0.23341908924296625), ('makanja', 0.1705021956324091), ('na', -0.16742565432623227), ('the', 0.13757265901063623), ('peak', -0.12231252608216522)]}
618;cau'na pake jasa lion air;negative;[0.26473213906271964, 0.4960468714685079, 0.23922098946877227];neutral;{'negative': [('na', 0.2346599917862743), ('air', -0.19415369429230397), ('jasa', -0.117050971913401), ('pake', -0.08034747530306625), ('cau', 0.05475130773008246), ('lion', -0.0005413281981252882)], 'neutral': [('na', -0.3111975277574078), ('jasa', 0.19148619311146756), ('cau', -0.10132167845613568), ('air', 0.09797943701182692), ('pake', 0.05591770835539237), ('lion', -8.49030485383616e-05)], 'positive': [('air', 0.09617425728047717), ('na', 0.07653753597113293), ('jasa', -0.07443522119806628), ('cau', 0.04657037072605338), ('pake', 0.024429766947674052), ('lion', 0.0006262312466637683)]}
477;mega aga-aga wedding lai jama miseki wettu kosongta;neutral;[0.7098663147719805, 0.21637596890198763, 0.07375771632603191];negative;{'negative': [('aga', 0.4980165999271472), ('lai', 0.20124000292473262), ('wedding', -0.18815791205695823), ('jama', -0.06728690311692936), ('wettu', -0.04843403177026054), ('mega', -0.01666765046050189)], 'neutral': [('aga', -0.5708308277371174), ('wedding', 0.21010210981290633), ('lai', -0.18830354586413223), ('jama', 0.10162565700577482), ('wettu', 0.04267534205346971), ('mega', 0.02275630250678954)], 'positive': [('aga', 0.07281422780997113), ('jama', -0.03433875388884548), ('wedding', -0.021944197755948493), ('lai', -0.012936457060600738), ('mega', -0.006088652046287671), ('wettu', 0.005758689716790923)]}
648;mancaji tattamba ciani' laporo aga-aga makke e. nasaba lettu aha' lalo e depa na jamai. janci mi na tale';negative;[0.9723651156449787, 0.014334685122048163, 0.013300199232972949];negative;{'negative': [('na', 0.14565080970710823), ('aga', 0.11745510923623387), ('mi', 0.08343001357148479), ('lettu', -0.03560805569614085), ('mancaji', 0.030678696510549795), ('nasaba', 0.02034394922455832)], 'neutral': [('na', -0.1368126292574513), ('aga', -0.127437175470445), ('mi', -0.05903857088610964), ('lettu', 0.027547887176036057), ('nasaba', -0.014192438397764344), ('tattamba', -0.009210878246287735)], 'positive': [('mi', -0.023913476407088848), ('mancaji', -0.021166621935176967), ('depa', -0.012638656866502822), ('aga', 0.010604640188780816), ('lettu', 0.008969030598661356), ('na', -0.008524794413364779)]}
88;Masoli ellinna na cedde' mi ise'na anrena, dena lau lisu paemengnge. Pada moi sedding nasu nasunna indo' ku.;negative;[0.9779844091578712, 0.013335638961294059, 0.008679951880834742];negative;{'negative': [('na', 0.15839867560682258), ('Pada', 0.09718570060650561), ('mi', 0.07478393807860542), ('cedde', 0.0657908016991144), ('sedding', 0.06368250880077804), ('indo', -0.058923586329027035)], 'neutral': [('na', -0.14482149613219228), ('Pada', -0.07072392636210602), ('indo', 0.06045817969667867), ('sedding', -0.0601722127442195), ('mi', -0.052769666381139474), ('lisu', -0.05243658878063609)], 'positive': [('Masoli', -0.025559268674664903), ('Pada', -0.023962621117138882), ('mi', -0.02136448876342403), ('lau', 0.02019011884864017), ('cedde', -0.018306067616679574), ('na', -0.013523997838144331)]}
87;Mabaru na tassadia, 5 sekat anre-anre tangesso kotak manre yooyee kotak bokong iyae de nasebbo' 590;neutral;[0.3198649497030355, 0.01678962889976441, 0.6633454213972];positive;{'negative': [('anre', -0.4997785251685396), ('de', 0.2845018252023627), ('na', 0.10584247279573546), ('manre', -0.10580517746775353), ('tassadia', 0.06912195741126426), ('Mabaru', -0.03318421263828565)], 'neutral': [('anre', -0.07908426891091254), ('na', -0.07616714660741744), ('manre', -0.0638596824902335), ('de', -0.05383261232852392), ('tassadia', 0.027984063439458723), ('Mabaru', 0.02373019622536118)], 'positive': [('anre', 0.5788627940794524), ('de', -0.23066921287383882), ('manre', 0.16966485995798705), ('tassadia', -0.09710602085072295), ('na', -0.029675326188318044), ('Mabaru', 0.009454016412924341)]}
462;de' upahangngi manengka iyye resto e juara 12 pole 1800 resto engka e okko jakarta. masoli ellinna! makkacubbu onroanna, na mabiasa mi rasa pakkanreanna. aja' ta tepperi ladde' pau-paunna tau we ;negative;[0.9767876850207032, 0.00606883216359207, 0.01714348281570469];negative;{'negative': [('pau', 0.07763796792615288), ('de', 0.07758530741199468), ('mi', 0.07111140997673218), ('iyye', 0.07090694845840194), ('masoli', 0.06563997251438268), ('resto', -0.058102085636898615)], 'neutral': [('pau', -0.040393853584401666), ('na', -0.03713349667290278), ('ladde', -0.03134650110678173), ('de', -0.030621218524304855), ('manengka', -0.030256377744699435), ('mi', -0.027009731482729154)], 'positive': [('masoli', -0.051511742439274734), ('de', -0.04761201570398995), ('iyye', -0.04626985958473013), ('mi', -0.04257858419381214), ('resto', 0.039190984892156916), ('onroanna', 0.032928658330754)]}
500;Abbettuang ri jamang mapparotes okko afghanistan wunui 68 tau;neutral;[0.09112470421754645, 0.7423871960950402, 0.1664880996874135];neutral;{'negative': [('okko', -0.2277767217805728), ('ri', -0.17684462664721076), ('tau', 0.15257953930764898), ('jamang', 0.022445732820704896), ('Abbettuang', -0.0030937650517572166), ('wunui', -0.003079142048182398)], 'neutral': [('okko', 0.16966729574084616), ('ri', 0.12741244015538603), ('jamang', -0.08946576665116433), ('tau', -0.06408770705987102), ('Abbettuang', 0.0029912088497461835), ('wunui', 0.002829266894377662)], 'positive': [('tau', -0.08850030854935081), ('jamang', 0.06699587567706788), ('okko', 0.05809170557497336), ('ri', 0.049418240870702144), ('mapparotes', 0.0004495340144902985), ('wunui', 0.00022064410136634098)]}
627;Iyya lao ka okkoro restorange sibawa sibangku. Sibakku maegangngi maseleng mita pakkitanna maka bello ko mawenni ni. Engka wettukku coba steak imporna, maka lunra lebbi pi sausna. Mmm yummi. ko engka wetttukku maeloka si lao okkoro paimeng.;positive;[0.7465007092199117, 0.08800693150261019, 0.16549235927747796];negative;{'negative': [('okkoro', 0.1868890856936642), ('maegangngi', 0.09836258255198131), ('ka', 0.09235327200148451), ('lebbi', 0.0905351490109986), ('paimeng', -0.08310043837236546), ('sibawa', -0.08201160881718919)], 'neutral': [('maka', -0.14420272287931046), ('Sibakku', 0.06671932245796221), ('ko', -0.06175154617301519), ('mita', -0.05153626475302267), ('ka', -0.04838431486543091), ('pi', -0.041930125975801744)], 'positive': [('okkoro', -0.18675386474122077), ('sibawa', 0.107757329028514), ('maegangngi', -0.07432252013434357), ('lunra', 0.07270169021150075), ('maka', 0.06514317151985181), ('lebbi', -0.04998652854305927)]}
979;Laleng lao okko dusun bambu yulle molai pake wettu 1-2 jang pake oto cadiddi. Lao okko dusun bambu nasitinajai ri wettu mapettang e nasaba yulle manessai mitai pakkita bello e sibawa wettu kaminang sikenangengnge ko ta melo manre wenni.;neutral;[0.03927790759192131, 0.26619756625646307, 0.6945245261516154];positive;{'negative': [('okko', -0.06431087518686146), ('mitai', 0.0427567171563229), ('yulle', -0.03538517773140847), ('sibawa', -0.03124828842417141), ('ri', -0.022022170602011806), ('kaminang', -0.018925523546543116)], 'neutral': [('manre', -0.15927118359124176), ('yulle', -0.10300376448804366), ('oto', 0.102993934532702), ('sibawa', -0.08256263014070647), ('bello', -0.07373785176697546), ('pakkita', -0.057802840730431355)], 'positive': [('manre', 0.17792484621882024), ('yulle', 0.15900072061255133), ('sibawa', 0.1343308613003076), ('bello', 0.0885617918906427), ('mitai', -0.08002120646393655), ('oto', -0.07760818567595104)]}
62;Anrena makessing pada siseng xo suki laingnge. Namo esso pakansi loppo taue padae esso alleppereng e de nakkada pakansi to cabberuna na sibawa massuroang inung, na sesa' e massuroang makkoling koling. Tabe', ta piara laloi atepperenna pangilli ta'. Tarima kasi'.;negative;[0.2721219150376315, 0.3429630307005077, 0.3849150542618605];positive;{'negative': [('pakansi', -0.18584105285141245), ('na', 0.13409894903125236), ('de', 0.12437363079323299), ('pada', 0.11968735914388849), ('sibawa', -0.10491900049369371), ('makessing', -0.1028201009055386)], 'neutral': [('na', -0.2501927166687731), ('pakansi', 0.14791900835396146), ('Tabe', 0.1467781444679117), ('pada', -0.1356699531991424), ('ta', 0.11847541320853237), ('massuroang', -0.11218986388232804)], 'positive': [('makessing', 0.15281402964428156), ('Tabe', -0.1372029632688806), ('sibawa', 0.11976020218471611), ('na', 0.08652253543576073), ('to', 0.07674782258065337), ('taue', -0.051364392594723064)]}
256;Restorang e we mancaji onroang manre mattette' i laoi ko tollao bandung. Pakkanreanna mappanyameng lilla anre sunda, iyye onroang manrewe lai patettong pake modele lego-lego okko laleng bola-bola e we yare'ga lai yaggolilingi okko ale' na bulu e mega na laibelloi okko to-to aju makkampe' e sibawa lai pasennangi ki' okko oni wae salo e napancaji wi anre ta' maka nyameng. Parellu lai coba lao nigi-nigi tau lao okko bandung.;positive;[0.0358879750651171, 0.015701432795960462, 0.9484105921389224];positive;{'negative': [('okko', -0.17745570823779358), ('anre', -0.10977801484360142), ('to', -0.09326036684777056), ('lai', 0.0664002316045469), ('sibawa', -0.06283845228616634), ('onroang', 0.06275104007223445)], 'neutral': [('anre', -0.06395985642498078), ('na', -0.057326936389457975), ('we', -0.04905721435126077), ('manre', -0.04117812556426907), ('lai', -0.039598602112581475), ('okko', 0.035545339944893145)], 'positive': [('anre', 0.16082982721666977), ('okko', 0.13187106671553075), ('to', 0.09950095145978469), ('sibawa', 0.07803850274855521), ('manre', 0.06470205770917482), ('Pakkanreanna', 0.06250604144556814)]}
292;upatuosi paimeng kuota indosatku nasaba runtu'ka gratisang youtube;neutral;[0.32073551443773757, 0.6507229149865008, 0.028541570575761583];neutral;{'negative': [('ka', 0.2052619336804554), ('runtu', -0.19296832844471787), ('paimeng', -0.17406671000496335), ('youtube', 0.08661507180367875), ('nasaba', 0.07466729823307784), ('kuota', -0.02643493241114528)], 'neutral': [('runtu', 0.20783455219857666), ('ka', -0.19378122361262234), ('paimeng', 0.15910652515616414), ('youtube', -0.0868814386602917), ('nasaba', -0.07707475355707705), ('kuota', 0.03838688984382893)], 'positive': [('paimeng', 0.015000785459002892), ('runtu', -0.014842437527222418), ('kuota', -0.011903658310661168), ('ka', -0.011437948220794334), ('nasaba', 0.0024215704203246293), ('gratisang', -0.0004282806701726654)]}
40;Iya' silaloku denre' sirruntu sibawakku iya majjamae okko trans tv;neutral;[0.05084575659475907, 0.845152882763462, 0.10400136064177885];neutral;{'negative': [('okko', -0.07733161811707226), ('denre', 0.031908707703072255), ('sirruntu', 0.03137115348949145), ('majjamae', -0.03017674314643316), ('tv', -0.024068878633753895), ('Iya', -0.01932787852241421)], 'neutral': [('sirruntu', -0.08040703291148803), ('tv', 0.06961175975864746), ('okko', 0.06504596893766024), ('majjamae', 0.06410087141722257), ('sibawakku', 0.03823505355361716), ('denre', -0.02591972968984151)], 'positive': [('tv', -0.048043227960741), ('sirruntu', 0.04722135470236209), ('majjamae', -0.036222628736088794), ('iya', 0.023716165386680227), ('Iya', 0.023180219376538896), ('sibawakku', -0.022770569187577912)]}
803;Rumah makan okkoe jalan anggrek e mappunnai akanjakeng rupa-rupang seafood iye makae ega sibawa engka tuo mopa nappa ipette sibawa lainasu iyatoro wettu e. Maega rupanna anre-anre iya wedding lai pitte sibawa wettu mattajeng cinampe' mi mancajiki de ta metta mattajeng maliwaseng. Menu kerapu nasunna maka lunra' sibawa marommo, makkotoparo narekko lainasui pake bale iya mabarue. Anroanna maka mo cekke', ellinna masempo.;positive;[0.011433474271242316, 0.008820826286129662, 0.979745699442628];positive;{'negative': [('sibawa', -0.17008025289571913), ('anre', -0.07859936028366121), ('rupanna', -0.059427931852428624), ('makae', -0.04711840576841701), ('mattajeng', 0.0468876424931502), ('de', 0.04199928818019356)], 'neutral': [('sibawa', -0.07485893580912084), ('anre', -0.06089250181817537), ('maka', -0.06037809202852424), ('Menu', -0.02839533676087282), ('lunra', -0.02685458064918415), ('rupang', 0.022857793413379252)], 'positive': [('sibawa', 0.24071676416048082), ('anre', 0.13490504880632284), ('rupanna', 0.07371626659990792), ('maka', 0.06229017314849285), ('mattajeng', -0.0604495619383081), ('makae', 0.059501256878623524)]}
548;Pappada biasanna idi' maneng turi massappa anre iya sialingeng sibawa laingnge, runtukki' ri anroang e we iyanaritu the restaurant padma hotel. Idi' maneng massuroang menu iya engkae. Engka pole indonesia, eropa sibawa chinese, sitongenna nasu-nasunna malunra' maneng.;positive;[0.016728342336171237, 0.012253845701930157, 0.9710178119618987];positive;{'negative': [('sibawa', -0.1015899415901247), ('malunra', -0.0728065218784164), ('anre', -0.04284745935710033), ('nasunna', 0.036702627050100065), ('iyanaritu', -0.03577086041728521), ('iya', -0.03305246619879642)], 'neutral': [('maneng', -0.102618961586314), ('malunra', -0.05826235675996578), ('sibawa', -0.044343766479555034), ('anre', -0.03883497038948477), ('we', -0.026546606349966115), ('menu', -0.02554398084847263)], 'positive': [('sibawa', 0.1468651135327154), ('malunra', 0.13085064618458214), ('maneng', 0.09617267955497695), ('anre', 0.08208984709595654), ('anroang', 0.05290674450239449), ('menu', 0.039173796476012886)]}
356;Iya na ritu pacairi ka'. Iye tennia salanna tau passappa jamang e tapi manessa 100% salanna tau yase' e esseng makkada pekko caranna siatoro'. Masara nyawa bawangnga nasabaiye masalana sibawakku okkoe lampung.;negative;[0.8842643831778045, 0.08211632853928777, 0.03361928828290752];negative;{'negative': [('tau', 0.16255990158556555), ('nyawa', 0.11659145268358204), ('pekko', -0.11210922444961446), ('na', 0.0995676999676502), ('Masara', 0.09508686769658137), ('Iye', 0.0819377436164727)], 'neutral': [('tau', -0.11904218868718855), ('pekko', 0.1182505842962087), ('na', -0.10874879279942358), ('nyawa', -0.0873096058413733), ('Iye', -0.08500593420962367), ('Masara', -0.06900300369978074)], 'positive': [('tau', -0.048658567409699184), ('nyawa', -0.03310816094731652), ('okkoe', 0.03146855644399064), ('Masara', -0.029163062093360854), ('yase', 0.028727574955002885), ('tennia', -0.02297816630552506)]}
675;pelayananna metta, tapi suasanana makanja na de'ga padanna, jadi wettutta mattajeng pakkanreang weddingki pirasai suasanana iyye restorang e, menu na maega rupanna na malunra';positive;[0.2739140518284464, 0.005721215176472871, 0.7203647329950805];positive;{'negative': [('malunra', -0.27504699864571286), ('rupanna', -0.21835784895275442), ('makanja', -0.19665202897432327), ('de', 0.168572965724813), ('iyye', 0.16006981128823927), ('na', 0.13042319115632126)], 'neutral': [('na', -0.05884064385579488), ('malunra', -0.033906847299691616), ('makanja', -0.027829046691711237), ('de', -0.02028960387576342), ('suasanana', 0.017772113022573848), ('ga', -0.013227435742111503)], 'positive': [('malunra', 0.29181470629947825), ('makanja', 0.2066554752210332), ('rupanna', 0.20347551980498724), ('iyye', -0.17094722027592518), ('de', -0.1691661936477881), ('padanna', 0.12431259314755914)]}
440;Anre anre we okkoe malunra' na mega topa rupanna. Malunra' maneng na makanja pakkita matanna. Majampang ladde' pajjamana pole mba diah sibawa gina sipongeng engkata lettu' pura, lai jampangi laddekki;positive;[7.68233243105753e-07, 4.003700407338534e-07, 0.9999988313967162];positive;{'negative': [('Malunra', -0.027048966600620835), ('malunra', -0.02686239777890672), ('rupanna', -0.02131043160646922), ('makanja', -0.02085478657255652), ('sibawa', -0.018880098981904295), ('anre', -0.017819771858794846)], 'neutral': [('malunra', -0.019558095359046384), ('na', -0.019012848765302025), ('Malunra', -0.0189938592267578), ('makanja', -0.018502560521589065), ('maneng', -0.014305496920919775), ('Anre', -0.014286748141446837)], 'positive': [('malunra', 0.04825416168004078), ('Malunra', 0.047264264062828944), ('makanja', 0.0418869620978096), ('Anre', 0.031805353648170935), ('anre', 0.03127123795299824), ('sibawa', 0.029773482809278995)]}
661;okko piala dunia 2018 matu'e, telkomsel mala bagiang mancaji pendukung penyiaran resmi okko ero acara paggolo'e;neutral;[0.12321390927958212, 0.8573113920131009, 0.019474698707316804];neutral;{'negative': [('okko', -0.25212908535180106), ('dunia', 0.11478587645057735), ('matu', -0.07806345854326928), ('mala', -0.062235559312862815), ('acara', 0.05645784129759299), ('ero', 0.04417563757704891)], 'neutral': [('okko', 0.2431792602291584), ('dunia', -0.10895141146724753), ('matu', 0.0872418712930439), ('acara', -0.07491350845264452), ('mala', 0.06885098378401498), ('ero', -0.03272104088963688)], 'positive': [('mancaji', -0.02474222531459634), ('acara', 0.021082914193977544), ('telkomsel', -0.020457452464115247), ('2018', -0.01384727886278647), ('okko', 0.01384375731318092), ('ero', -0.007920574287525229)]}
146;Alena biasanna mangelli tissu passeo;neutral;[0.2826237565600717, 0.6354339229916295, 0.08194232044829923];neutral;{'negative': [('biasanna', 0.15419578388748278), ('Alena', -0.13114597684968532), ('tissu', 0.0016589013143281598), ('passeo', 0.0011788187853503755), ('mangelli', 0.0010858077993812544)], 'neutral': [('biasanna', -0.1723443379048498), ('Alena', 0.13211802672139433), ('tissu', -0.0014837205739024022), ('passeo', -0.001054321534521721), ('mangelli', -0.0009692641084315485)], 'positive': [('biasanna', 0.018148554017366536), ('Alena', -0.0009720498717090113), ('tissu', -0.00017518074042588454), ('passeo', -0.00012449725082875167), ('mangelli', -0.00011654369094982715)]}
