id;text;label;predict_proba;predict_label;lime_weights
464;Kebon raya bogor isa didadekne salah siji tujuan destinasi wisata;neutral;[0.04362603993753529, 0.8890207175458105, 0.06735324251665434];neutral;{'negative': [('siji', -0.04982403267860129), ('tujuan', -0.030140728011606985), ('salah', -0.02297182022008198), ('bogor', -0.0208767154952555), ('destinasi', -0.01956168275482551), ('wisata', 0.01563291297769806)], 'neutral': [('bogor', 0.07438188629962403), ('siji', 0.07428923360485068), ('tujuan', 0.0671414905914371), ('raya', -0.055274857974582196), ('Kebon', -0.05491361689587197), ('destinasi', 0.04674833466370523)], 'positive': [('bogor', -0.05503955947902952), ('raya', 0.04583104661175256), ('Kebon', 0.0425798954660335), ('tujuan', -0.03831822528967337), ('destinasi', -0.029216565056050334), ('salah', 0.02772797901063341)]}
254;The peak panggone ning cedeke lembang, waratan duwur ning bandung sing adem lan panggone sing apik banget nanging dalan ngge moro panggonan iki kelok-kelok banget lan tikungan landep lan curam, ora disarane dingge motoran pas udan-udan lan wengi. Ning the peak ana nggen mangan sing pemandangane kutha bandung sing indah saka nggunung, rega panganane sing larang banget lan ora sumbut.;negative;[0.07890043798964055, 0.004436719286598442, 0.9166628427237611];positive;{'negative': [('ora', 0.2034009349624426), ('lan', -0.19804045353109856), ('ning', -0.1437396088381505), ('banget', -0.09716768307664533), ('sing', -0.08827069035962126), ('panggone', -0.08809864229537567)], 'neutral': [('lan', -0.06250773943674957), ('banget', -0.0590638028496111), ('ora', -0.027875484780594057), ('udan', 0.02578831648738689), ('apik', -0.023959204912673934), ('mangan', -0.020230150290322754)], 'positive': [('lan', 0.257157276805972), ('ora', -0.17481773078974072), ('banget', 0.159431706049847), ('ning', 0.13994573312141678), ('apik', 0.10472843798311679), ('sing', 0.09982439163172441)]}
618;Aku kapok nganggo jasa lion air;negative;[0.11444875319874392, 0.715421477844442, 0.170129768956814];neutral;{'negative': [('nganggo', -0.11577121111920391), ('jasa', -0.08329909057879588), ('Aku', 0.06198026861301355), ('air', -0.05043576703566613), ('kapok', -0.0035425842184992917), ('lion', -0.003101116264965907)], 'neutral': [('Aku', -0.10148449696830394), ('nganggo', 0.08914984103257519), ('jasa', 0.07223389056188284), ('air', 0.023442288425025447), ('kapok', 0.0028687736123623646), ('lion', 0.0022309976653258836)], 'positive': [('Aku', 0.039504228355290424), ('air', 0.026993478610640585), ('nganggo', 0.026621370086628838), ('jasa', 0.011065200016913022), ('lion', 0.0008701185996400224), ('kapok', 0.0006738106061369279)]}
477;Akeh bab sing isa dhewe tindakake kanggo ngisi wektu luwang.;neutral;[0.20251792378655933, 0.4774515812585385, 0.3200304949549021];neutral;{'negative': [('ngisi', 0.07989499679936644), ('kanggo', -0.07885648331849417), ('wektu', 0.06659912312160426), ('sing', -0.05745080617689974), ('bab', -0.047913235667209855), ('dhewe', -0.024364944219634078)], 'neutral': [('bab', 0.1669547312592371), ('dhewe', -0.08049460294944076), ('kanggo', -0.06653836304263631), ('Akeh', -0.06520517672018414), ('sing', -0.042385424496813616), ('ngisi', 0.04155835130311215)], 'positive': [('kanggo', 0.13999211071517936), ('ngisi', -0.12550206145789838), ('bab', -0.12276995056929452), ('dhewe', 0.09761129503732292), ('sing', 0.09582024690145652), ('Akeh', 0.08146236697336941)]}
648;Saya apatis ngelaporake bab-bab kaya iki. Amarga nganti minggu wingi isih tetep hurung digarap. Mung janji-janji terus.;negative;[0.7924849459794386, 0.17986534341646374, 0.027649710604097925];negative;{'negative': [('bab', -0.15828560028136635), ('iki', 0.14477463569840274), ('kaya', 0.1262139106526764), ('isih', 0.12065018599297747), ('terus', 0.11070692977104882), ('wingi', -0.09996769289850684)], 'neutral': [('bab', 0.15091348238938448), ('iki', -0.13946694985819263), ('kaya', -0.12349517190972956), ('isih', -0.1183304933768409), ('wingi', 0.1026164458811406), ('terus', -0.09214986230575212)], 'positive': [('terus', -0.019970421222181692), ('hurung', -0.018081483920122644), ('tetep', 0.017111374009864663), ('Mung', -0.01013311199016705), ('minggu', 0.008723779663819247), ('nganti', 0.007484145877494405)]}
88;Rega dhuwur banget porsi sithik banget ora janji maneh aku teko kanggo kepindho. Panganane ora beda adoh karo emakku dong!;negative;[0.8712070205290444, 0.005426890678045844, 0.1233660887929097];negative;{'negative': [('ora', 0.5118423564647643), ('banget', -0.11617148974618319), ('karo', -0.09864863095329926), ('dhuwur', 0.08273377966991027), ('adoh', 0.07592392889373158), ('kanggo', -0.06997453714306563)], 'neutral': [('ora', -0.0860613196457436), ('banget', -0.0602473315085546), ('adoh', -0.02304762759417996), ('Panganane', -0.017133005294773025), ('Rega', -0.012300933375611205), ('maneh', 0.009232659208959043)], 'positive': [('ora', -0.42372757869298483), ('banget', 0.17811293912681236), ('karo', 0.1097389741675584), ('dhuwur', -0.07869597735788571), ('kanggo', 0.07420315556584745), ('Rega', -0.05737069747863934)]}
87;Anyar lan kashediya, 5 sekat mangan awan kotak kotak mangan yooyee kotak bekal anti bocor 590;neutral;[0.24232080300690112, 0.041762739425057, 0.7159164575680419];positive;{'negative': [('Anyar', 0.3080278273906621), ('mangan', -0.26563395354058783), ('lan', -0.17535596887572535), ('awan', 0.007928201554605939), ('kotak', 0.0058391323882391166), ('590', 0.005250971847448551)], 'neutral': [('mangan', -0.19545281469398715), ('lan', -0.11477353358990455), ('Anyar', -0.04648097074540805), ('awan', 0.044191521529243875), ('kotak', -0.008130437730404502), ('5', -0.004229435870314114)], 'positive': [('mangan', 0.4613394854431967), ('lan', 0.29023914542841117), ('Anyar', -0.261285717763532), ('awan', -0.051851910234176984), ('590', -0.0044023232485053965), ('kotak', 0.0024020330304636655)]}
462;Ora ngerti ya kenangapa resto iki manggoni ranking 12 saka 1800an resto sing ana ing jakarta. Regane larang! Panggonane ndhelik, lan rasa panganane biasa bae. Aja percaya banget karo review sing nyesatake.;negative;[0.7806529581279021, 0.009468153626817492, 0.20987888824528037];negative;{'negative': [('Ora', 0.2151381786904123), ('biasa', 0.20483146770412342), ('resto', -0.1716220974360676), ('karo', -0.12996122160802018), ('larang', 0.11684863348938493), ('percaya', 0.1105110943122005)], 'neutral': [('banget', -0.03266107959461012), ('Ora', -0.03249134897092331), ('iki', -0.0249517236640465), ('lan', -0.020967173642815067), ('Regane', -0.01872488954382825), ('jakarta', 0.016193397249564458)], 'positive': [('biasa', -0.21725890227645292), ('Ora', -0.20038788450615602), ('resto', 0.15698125013911154), ('karo', 0.12516427417102333), ('Regane', 0.12428266487210701), ('percaya', -0.12235267750377872)]}
500;Bledosan ning aksi protes ning afghanistan mateni wong 68;neutral;[0.002161226489509628, 0.9657839194484551, 0.03205485406203529];neutral;{'negative': [('ning', -0.12055407675523787), ('wong', -0.08769280412775701), ('68', -0.008365103099360418), ('mateni', -0.007375511501493458), ('aksi', -0.006609338946303487), ('protes', -0.004192053942695087)], 'neutral': [('wong', 0.24010336882403874), ('ning', 0.03361640957253585), ('68', 0.0027487558198015724), ('mateni', 0.0024286334785198873), ('aksi', 0.0021795575490743072), ('protes', 0.0013724324809717395)], 'positive': [('wong', -0.1524105646962814), ('ning', 0.08693766718270172), ('68', 0.005616347279558869), ('mateni', 0.0049468780229735354), ('aksi', 0.004429781397229211), ('protes', 0.0028196214617233766)]}
627;Aku teka marang restoran kuwi bareng karo kancaku. Kancaku kakehan kaget ndhelok pemandangane sing apik tenan ing mbengi. Aku ndhuweni kasempatan njajal stik impore, enak tenan apa maneh sause. Mmm yummi. Yen ana kasempatan aku pengen teka maneh marang kana.;positive;[0.06909230528522223, 0.016525141156083514, 0.914382553558694];positive;{'negative': [('apik', -0.10869901027602316), ('teka', -0.10660631581447287), ('enak', -0.09344473442228798), ('kakehan', 0.084739805630571), ('karo', -0.0711825883818894), ('ing', -0.05164532937465599)], 'neutral': [('tenan', -0.14305146793721027), ('enak', -0.06304731241827831), ('apik', -0.05496206887434736), ('teka', -0.04757882049826653), ('kancaku', 0.04050680269562732), ('karo', -0.032878127762365504)], 'positive': [('tenan', 0.17443174219461585), ('apik', 0.15797754327431668), ('enak', 0.1538806687664755), ('teka', 0.14950722860507257), ('karo', 0.10092834056638407), ('kancaku', -0.07929725168059558)]}
979;Akses menyang dusun bambu isa ditekani kira-kira ing wektu 1 - 2 jam nganggo mobil pribadi. Mara menyang dusun bambu diusahakake pas wektu wengi amarga awake dhewe isa ndelok cetha pemandangan sing ana lan wektu sing pas kanggo mangan wengi.;neutral;[0.20514743563720683, 0.2399307264826973, 0.5549218378800957];positive;{'negative': [('wengi', 0.08514209686176998), ('menyang', -0.08163397045577823), ('ing', -0.06736394864770574), ('pas', -0.06708749095407145), ('wektu', 0.06308174729560401), ('ndelok', 0.047329372302649525)], 'neutral': [('mangan', -0.12779656175598428), ('lan', -0.11555349728807011), ('menyang', -0.1110034295597086), ('jam', 0.10229825500874612), ('sing', -0.06992796222031608), ('ditekani', 0.0695272577438802)], 'positive': [('menyang', 0.18310765730245118), ('lan', 0.1254615586293008), ('mangan', 0.12038060371212121), ('sing', 0.11308681330084377), ('wektu', -0.1092215459846383), ('jam', -0.10602016574737574)]}
62;Panganane oke padha karo xo suki liyane. Nanging sanajan dina prei gedhe kaya badha iki udhu artine meseme prei lan pesenan ombe, lan liya-liyane kudu mesen ping akeh. Tulung dijaga kepuasan pelanggane. Matur suwun,;negative;[0.23403617364459595, 0.12029939477414597, 0.6456644315812579];positive;{'negative': [('iki', 0.11091467688146239), ('kudu', 0.1100555486861338), ('oke', -0.10409571680569543), ('lan', -0.1039727809186976), ('karo', -0.0982085231186964), ('suwun', -0.07525919203848967)], 'neutral': [('lan', -0.17752906215624933), ('iki', -0.0980154710569575), ('Panganane', -0.08125438822684222), ('Matur', 0.07691672731830818), ('dina', -0.07523339648069645), ('suwun', 0.07457616291450492)], 'positive': [('lan', 0.2713492716303835), ('karo', 0.163550148317184), ('oke', 0.15505376313895514), ('pesenan', -0.1103473763027628), ('Panganane', 0.09768098465390464), ('Tulung', -0.08456846410708474)]}
256;Restoran iki yaiku panggon kuliner sing wajib diparani umpama nyang bandung. Ora mung panganane sing manjakne ilat panganan sunda banget, restoran iki uga dibangun nganggo konsep mangan santai ning jero kali dadi nawarne pengalaman kuliner sing berkesan banget. Kudu dijajal dinggo sopo ae sing nyang bandung.;positive;[0.3264869720373573, 0.04352156818634209, 0.6299914597763007];positive;{'negative': [('Ora', 0.1676874779379681), ('iki', 0.1656912227983075), ('sing', -0.15900931425873377), ('ning', -0.15470039937704705), ('santai', -0.11375442445450477), ('ae', 0.11311688242494684)], 'neutral': [('banget', -0.13361759501871873), ('nyang', 0.09478963138510124), ('iki', -0.08446519947144211), ('mangan', -0.05340054806706635), ('Ora', -0.04967166537441985), ('panggon', -0.04673634923950775)], 'positive': [('banget', 0.20359845901312898), ('sing', 0.1628132359534142), ('Ora', -0.1424622893017746), ('ning', 0.1295374560170279), ('santai', 0.12279644215718076), ('iki', -0.10460701869905517)]}
292;Mbalik ngaktifne paket data indosat merga isa akses youtube unlimited.;neutral;[0.8390494327956803, 0.1406453270321095, 0.02030524017221027];negative;{'negative': [('indosat', 0.33335889752518705), ('Mbalik', 0.03268919795949233), ('youtube', 0.03205834001130561), ('paket', 0.01003633531965328), ('isa', -0.008482960861359582), ('merga', 0.005325407761339071)], 'neutral': [('indosat', -0.2729617963805264), ('Mbalik', -0.04836661673315442), ('youtube', -0.024118501765761222), ('merga', -0.019044442544979855), ('paket', 0.009800414362490803), ('data', -0.002097777741386187)], 'positive': [('indosat', -0.0602975238634659), ('paket', -0.01962553539889629), ('Mbalik', 0.015865697612916955), ('merga', 0.013952819461314393), ('youtube', -0.00778435747571236), ('isa', 0.0072765656869764415)]}
40;Aku nembe ngerti ketemu kancaku sek makarya nang trans tv;neutral;[0.4275551302063367, 0.5180356740540765, 0.054409195739586656];neutral;{'negative': [('nang', -0.17901072857974443), ('tv', -0.17163111638543355), ('nembe', 0.15528597366694513), ('ngerti', 0.09724413082219112), ('ketemu', 0.0935021084752795), ('Aku', 0.05975146622826746)], 'neutral': [('tv', 0.1906397834203152), ('nembe', -0.1516983556774143), ('nang', 0.14013887155449103), ('ketemu', -0.09055765191267955), ('Aku', -0.06887940500550828), ('ngerti', -0.06878679925586767)], 'positive': [('nang', 0.03781371157882555), ('kancaku', -0.029027312338265963), ('ngerti', -0.028511090629828553), ('sek', 0.026260199571503013), ('tv', -0.018238573613023695), ('Aku', 0.008722169867772685)]}
803;Omah mangan ning dalan anggrek iki nduwe keistimewaan jenis seafood sing rena-rena lan ana sing isih urip dinggo dipilih lan dimasak pas kuwi uga. Rena-rena jenis panganan isa dipilih lan wektu ngenteni sing sediluk nggarai adewe ora tek kesuwen keluwen ngenteni. Menu kerapu kukuse enak banget lan gurih, apa meneh lak dimasak karo iwak sing isih seger. Lokasine lumayan adem, regane mirah.;positive;[0.010458790174714919, 0.0007920079192619618, 0.9887492019060229];positive;{'negative': [('lan', -0.0923697007839674), ('rena', -0.07715729654269053), ('enak', -0.04856814154586195), ('sing', -0.04843338322710476), ('ngenteni', 0.04717020255510063), ('ning', -0.04355824730685729)], 'neutral': [('lan', -0.026557166452747954), ('enak', -0.016018718633063814), ('banget', -0.014095139263105952), ('rena', -0.013827082836751145), ('panganan', -0.010969686689912371), ('sing', -0.010792192441612159)], 'positive': [('lan', 0.12031646227539097), ('rena', 0.09169675053695378), ('enak', 0.06765877743811363), ('sing', 0.06053595005275079), ('regane', 0.04930538168841306), ('ngenteni', -0.04211108703460225)]}
548;Kaya biasane awakdewe mesti golek kuliner sing liya timbangane sing liyane, awakdewe entuk ning panggen iki yaiku the restaurant padma hotel. Awakdewe pesen menu sing ana. Ana saka indonesia, eropa lan cina, tibake kabeh masakane enak kabeh.;positive;[0.24883292307414645, 0.09021833822898769, 0.6609487386968659];positive;{'negative': [('ning', -0.13078761431413768), ('tibake', 0.10690485682580081), ('sing', -0.10677941146327259), ('enak', -0.10166031677182719), ('iki', 0.09696722863672227), ('menu', -0.07187836238112721)], 'neutral': [('enak', -0.10665235188947997), ('kabeh', -0.08333444063247204), ('entuk', 0.07600511540986045), ('iki', -0.06632486067784987), ('lan', -0.06086131356894077), ('menu', -0.055194932935408086)], 'positive': [('enak', 0.2032491907189864), ('sing', 0.1250703021607226), ('entuk', -0.1241987892451523), ('menu', 0.12052730283938276), ('ning', 0.10581733642903568), ('kabeh', 0.10297343147342825)]}
356;Iya kuwi sing nggawe aku kesel. Iki udu salahe sing ngelamar nanging jelas 100% salahe pihak sing ana ing ndhuwur sing embuh piye carane dheweke koordinasi. Nyesek aku kuwi sanajan iki kasus kancaku sing ing lampung.;negative;[0.684304547439884, 0.21854240339023898, 0.09715304916987716];negative;{'negative': [('sing', -0.16120626881996084), ('piye', 0.14382605101959606), ('ing', -0.13804955956632398), ('Iki', 0.1361235817486191), ('iki', 0.13196994313702273), ('pihak', 0.10413492695077096)], 'neutral': [('Iki', -0.11783258719890169), ('iki', -0.11094082693321161), ('piye', -0.09964779368121453), ('ing', 0.08544743743516017), ('pihak', -0.08393706247143365), ('Iya', 0.07394329772207098)], 'positive': [('sing', 0.09680537711123033), ('ing', 0.05791795218324619), ('piye', -0.041124949403546156), ('Iya', -0.034189380679482205), ('kancaku', -0.02943845701644421), ('carane', -0.029068439327937904)]}
675;Pelayanane cukup suwi, nanging suwasanane sing diwenehi apik lan unik, dadi karo ngenteni panganan isa nikmati suwasana ing restoran iki, menu sing disajikake aneka werna lan enak,;positive;[0.0035314122376601544, 0.0007486781545240035, 0.995719909607816];positive;{'negative': [('enak', -0.05715621138623896), ('apik', -0.054107126060810466), ('lan', -0.05226569789439033), ('karo', -0.04118987819847803), ('cukup', -0.03761444272404074), ('suwi', 0.03752516210623279)], 'neutral': [('enak', -0.040872226877503484), ('lan', -0.0381265025014606), ('apik', -0.03413655777640315), ('cukup', -0.02696648578333592), ('karo', -0.024290829334300403), ('werna', 0.020164000015609716)], 'positive': [('enak', 0.08869332338877628), ('apik', 0.07989812515555779), ('lan', 0.07972338198801111), ('cukup', 0.056459828780532816), ('karo', 0.056456321279243604), ('menu', 0.04529112219038887)]}
440;Panganan ing kene enak-enak kanthi akeh variasine. Kabehane enak kanthi pemandangan apik. Pelayanane sing maksimal saka mbak diah lan gina saka ngewiwiti teka nganti rampung, dilayani kanthi apik tenan.;positive;[1.578651879511426e-06, 9.144539141369468e-07, 0.9999975068942064];positive;{'negative': [('enak', -0.0636203341263603), ('apik', -0.051472181077639144), ('kene', -0.02061032944980088), ('kanthi', 0.019058925385233225), ('saka', -0.018975731702994235), ('ing', -0.01538837218992579)], 'neutral': [('enak', -0.0713370176606551), ('apik', -0.05705589947917714), ('tenan', -0.04079724560719005), ('lan', -0.025253680591565186), ('Panganan', -0.02058168072333112), ('mbak', 0.013529556021434092)], 'positive': [('enak', 0.13144288094023907), ('apik', 0.1038993486997877), ('tenan', 0.0445882280586334), ('lan', 0.03740027480501774), ('kene', 0.03208471674060096), ('teka', 0.026602854501677407)]}
661;Ana ing ajang piala dunia 2018 sesuk, telkomsel njupuk bagian minangka pandukung penyiaran resmi ing perhelatan sepak bola donya kasebut.;neutral;[0.5997760516522739, 0.3832537054176147, 0.016970242930111394];negative;{'negative': [('ing', -0.1882845099923873), ('donya', 0.14994288928377494), ('sepak', 0.14366098143508593), ('minangka', 0.10018399992840105), ('kasebut', -0.08809008112217255), ('bola', 0.05877299431957553)], 'neutral': [('ing', 0.1677585270304043), ('donya', -0.1391003502189293), ('sepak', -0.13409135352774051), ('minangka', -0.09454317930676463), ('kasebut', 0.09395884378859581), ('bola', -0.05609529872607172)], 'positive': [('ing', 0.02126390809112308), ('telkomsel', -0.013237320282243184), ('donya', -0.00995078554165226), ('sepak', -0.00848462578806242), ('2018', -0.006407829186292657), ('kasebut', -0.005038508214491457)]}
146;De'e biasane tuku tisu paseo;neutral;[0.2791469929045461, 0.6886613425340774, 0.03219166456137668];neutral;{'negative': [('tuku', 0.2589240801693769), ('biasane', -0.16645527034190383), ('De', -0.15215117783709084), ('tisu', 0.004149635643364002), ('paseo', 0.0012920318250698743), ('e', 0.00026785141255839673)], 'neutral': [('tuku', -0.2797708793520954), ('biasane', 0.17700832182556664), ('De', 0.17091295821379926), ('tisu', -0.004332511177471648), ('paseo', -0.0014101721036546575), ('e', -0.0002861202496668766)], 'positive': [('tuku', 0.02084679918271889), ('De', -0.01876178037670873), ('biasane', -0.010553051483662337), ('tisu', 0.0001828755341076031), ('paseo', 0.00011814027858473501), ('e', 1.8268837108506308e-05)]}
844;Buse ora nyaman, mbak, ora sumbut karo sing diomongne bosmu, urung maneh panganane kurang enak banget, terus panggon wisata tujuane sing nggelakne:;negative;[0.8126026243700302, 0.015826770394394712, 0.1715706052355753];negative;{'negative': [('ora', 0.5246967442160516), ('kurang', 0.1434189276033769), ('enak', -0.12402302952236455), ('karo', -0.10473425440679497), ('terus', 0.09568240065274841), ('sing', -0.09011362050423304)], 'neutral': [('ora', -0.12045853610355191), ('enak', -0.05618585592015637), ('banget', -0.05490324187040797), ('panggon', -0.03344034033790304), ('mbak', 0.030694966150216472), ('kurang', -0.02707506769353059)], 'positive': [('ora', -0.40144979071570847), ('enak', 0.1846186806565948), ('karo', 0.12021792987399949), ('kurang', -0.11757080492110804), ('banget', 0.10946155929179986), ('terus', -0.09042490586710307)]}
