id;text;label;predict_proba;predict_label;lime_weights
464;Kebun raya Bogor boi dibahen gabe sada tujuan merdalani.;neutral;[0.0996482171097477, 0.8796948224935284, 0.020656960396724235];neutral;{'negative': [('Bogor', -0.08890524574472095), ('sada', -0.07292241756068334), ('gabe', 0.04528637357073786), ('tujuan', -0.022357123686998333), ('raya', 0.016430979085819565), ('boi', -0.014042920349900873)], 'neutral': [('Bogor', 0.11049701423457595), ('sada', 0.07559365490931452), ('raya', -0.03158274752273394), ('gabe', -0.02929933884960475), ('tujuan', 0.02852343599814619), ('dibahen', 0.008293336839167697)], 'positive': [('Bogor', -0.021703641907514434), ('gabe', -0.01608676592431739), ('raya', 0.015131138706005713), ('boi', 0.012048322330170936), ('dibahen', -0.008074596052758233), ('tujuan', -0.0062945295233404076)]}
254;The peak maringanan di lambung ni lembang, dolok-dolok di bandung na mermer dohot ingananna namansai bagak alai dalan laho tusi mansai margellok raphon tekongan na mansai bagas, dang di pangido laho markareta paas udan dohot borngin ni ari. Di the peak adong parmanganan dohot panatapan kota bandung na bagak dian buhit, argani siallangonna mansai arga dohot dang soksok.;negative;[0.1839305671653337, 0.026655781638984667, 0.7894136511956814];positive;{'negative': [('dohot', -0.26849122306657847), ('dang', 0.19372474265432002), ('di', -0.1262479970369655), ('mansai', -0.10731095447043619), ('peak', 0.08938296402157173), ('bagak', -0.08151050589408984)], 'neutral': [('dohot', -0.09413825514727496), ('mansai', -0.09324716401739935), ('dang', -0.05544357421250746), ('bagak', -0.044215472994392775), ('na', -0.04351987253302467), ('di', 0.04142506219470109)], 'positive': [('dohot', 0.36871864356427886), ('mansai', 0.20698716300975778), ('bagak', 0.13304569479610381), ('dang', -0.1325470005630426), ('peak', -0.10810340299737516), ('di', 0.0909336466352132)]}
618;Nga jora be au mamakke jasa ni Lion air.;negative;[0.5741832952429442, 0.37336469183772814, 0.05245201291932765];negative;{'negative': [('be', 0.21899988680040497), ('Nga', 0.18029155977077405), ('jasa', -0.15668432189293888), ('ni', -0.11295178058692196), ('au', 0.10675048709258288), ('jora', -0.042354612168747446)], 'neutral': [('be', -0.20117288074824086), ('jasa', 0.16958783452739165), ('Nga', -0.13869457266122046), ('au', -0.10777761785999959), ('ni', 0.09558426360830129), ('jora', 0.04589186977483969)], 'positive': [('Nga', -0.04450227508688277), ('air', 0.03923779533285378), ('be', -0.020295556197861636), ('mamakke', 0.016539418162001697), ('jasa', -0.01593619394225261), ('ni', 0.015630445236258096)]}
477;Godang na boe siulahonon lao manggohi tikki na longgar.;neutral;[0.30403873906648154, 0.4934750124865332, 0.20248624844698543];neutral;{'negative': [('na', 0.11611107515238804), ('Godang', -0.07859346857087555), ('lao', -0.06390638591204609), ('tikki', 0.06303114679608098), ('boe', -0.00867124961006831), ('manggohi', 0.006372111931932065)], 'neutral': [('na', -0.26325522325709605), ('lao', 0.1792060976672679), ('tikki', -0.06556432111598448), ('Godang', 0.05775092486654002), ('boe', -0.04074943620583669), ('manggohi', 0.021811261204600463)], 'positive': [('na', 0.14714414810470813), ('lao', -0.11529971175522169), ('boe', 0.04942068581590483), ('manggohi', -0.028183373136532533), ('Godang', 0.020842543704335605), ('tikki', 0.002533174319903446)]}
648;Lam dang parduli paboa hon akka si songon on. Alana sahat tu minggu na lewat dang mar na dikarejohon. Holan na janji do torus.;negative;[0.9314039502190314, 0.014381083490189336, 0.054214966290779106];negative;{'negative': [('dang', 0.287761101036499), ('on', 0.0856565080901314), ('tu', -0.05200930802388655), ('sahat', -0.05197353418371897), ('songon', 0.03714620882886156), ('si', 0.02762285285462965)], 'neutral': [('dang', -0.14351672019296616), ('on', -0.05040386678783687), ('Alana', -0.039143392780192125), ('songon', -0.03844330377733064), ('na', -0.03355945463855315), ('lewat', 0.02670556622478522)], 'positive': [('dang', -0.14464664822709078), ('na', 0.06648222063522262), ('tu', 0.04145162526967576), ('Holan', -0.035707628215094614), ('sahat', 0.03217220203021743), ('on', -0.03163273795264631)]}
88;Argana salangit alai tohap saotik hian dang janji be ahu ro musek padua halihon. Lompaanna dang dao beda sian inonghu!;negative;[0.9354280926706757, 0.01241538571468572, 0.0521565216146383];negative;{'negative': [('dang', 0.2984910882409534), ('be', 0.0966680397017361), ('tohap', -0.05384169819899717), ('hian', 0.05373556310265184), ('sian', -0.041384603448171534), ('dao', 0.03810735211210577)], 'neutral': [('dang', -0.1412797543876466), ('hian', -0.07125348287902168), ('be', -0.03972890418254198), ('dao', -0.028204863777625398), ('Argana', -0.018555875169667387), ('janji', 0.01775874235980726)], 'positive': [('dang', -0.16120511992278475), ('be', -0.06116772776681003), ('tohap', 0.04359411094736093), ('Argana', 0.03821445702735175), ('ro', 0.035430493460314454), ('sian', 0.02509055578257495)]}
87;Baru jala adong, 5 sekat mangan siang kotak kotak mangan yooyee kotak bekal anti bocor 590.;neutral;[0.40574855102736634, 0.12009123187916192, 0.4741602170934717];positive;{'negative': [('mangan', -0.2484944916307095), ('Baru', 0.12493526606785638), ('siang', 0.10057599564489235), ('adong', 0.061315845472678376), ('jala', -0.05932588330204182), ('anti', 0.0022477546404025025)], 'neutral': [('jala', -0.13016326795926414), ('mangan', -0.08926194157121085), ('Baru', -0.08217878928628983), ('siang', -0.018324418063214366), ('adong', 0.012927760356154824), ('590', -0.003792787180568144)], 'positive': [('mangan', 0.33771595981348956), ('jala', 0.18942232086173483), ('siang', -0.08249499287449195), ('adong', -0.0742175681123102), ('Baru', -0.04278493462978194), ('5', 0.0018242915556841233)]}
462;Dang huantusi da boasa parmanganan on manghunduli pa 12 hon sian 1800an parmanganan na adong di Jakarta. Arga hian! Ingananna buni, dohot daini sipanganon na somal hian do. Unang pa porsea hu tu pandohan na paliluhon.;negative;[0.9365082507722237, 0.006562220405356966, 0.05692952882241933];negative;{'negative': [('somal', 0.13395916371651434), ('Dang', 0.09721045107801356), ('porsea', 0.0714054157718943), ('dohot', -0.05576206820480394), ('on', 0.05413838213434191), ('hian', 0.04570813202841218)], 'neutral': [('hian', -0.06177154160341693), ('Dang', -0.03703508078594449), ('porsea', -0.027502394431076934), ('on', -0.026107466115428333), ('na', -0.023331287871040635), ('boasa', -0.0214370906525062)], 'positive': [('somal', -0.12454587475231822), ('Dang', -0.06980036801932954), ('dohot', 0.054456243096868376), ('porsea', -0.05075517643896932), ('Ingananna', 0.043383437408015854), ('na', 0.04166980464192912)]}
500;Namapultak ditingki aksi namanuntut di Afghanistan mambahen monding 68 halak.;neutral;[0.014739164596265543, 0.981931340790217, 0.003329494613517622];neutral;{'negative': [('ditingki', -0.13952987109865497), ('di', -0.1058621366930136), ('mambahen', 0.04669418892161318), ('halak', -0.0231144532919623), ('monding', -0.0022059089167293217), ('Namapultak', -0.0016067441881009812)], 'neutral': [('ditingki', 0.14610280088691927), ('di', 0.10414923239100765), ('mambahen', -0.04175023734770648), ('halak', 0.038180853481500264), ('monding', 0.0022628982131049896), ('Namapultak', 0.0017559375164160026)], 'positive': [('halak', -0.015081749886572557), ('ditingki', -0.0065838592931400175), ('mambahen', -0.004956312013624932), ('di', 0.0017016421925605543), ('Namapultak', -0.000161028977863543), ('aksi', 0.0001586835053853942)]}
627;Au ro tu restoran i rap dohot donganhu. Donganhu godangan tarsonggot mamereng panatapanna mansai uli tingki si borngin. Nga hu coba steak imporna, mansai tabo apalagi ma saosna. mmm tabo hian. Molo adong musek tikki au naeng ro musek tu si.;positive;[0.12400247629288004, 0.018817993449862833, 0.8571795302572572];positive;{'negative': [('tabo', -0.22433709187886938), ('mansai', -0.1127452807630698), ('mamereng', 0.10702457831902201), ('tu', -0.09483899490551984), ('dohot', -0.08789935369930371), ('Nga', 0.07990836946642468)], 'neutral': [('tabo', -0.12815026403822835), ('mansai', -0.08423272470936606), ('hian', -0.06128208189033077), ('Donganhu', 0.04842704646286037), ('mamereng', -0.047227920553199236), ('donganhu', 0.045987117766475946)], 'positive': [('tabo', 0.34495332294645614), ('mansai', 0.1897066337901251), ('dohot', 0.1170753355517798), ('tu', 0.1058305705083047), ('Donganhu', -0.0752989970215316), ('si', -0.07317185268983746)]}
979;Dalan tu huta Bambu boi di dalani hira-hira dibagasan 1-2 jam mamangke motor pribadi. Mardalani tu huta Bambu di usahahon ditikki potang ari alana hita boe mamereng tangkas panatapan na adong jala tikki na pas tu mangan borngin.;neutral;[0.18553356858734277, 0.26947291661804157, 0.5449935147946157];positive;{'negative': [('tu', -0.13050073978200757), ('mamereng', 0.116877113193895), ('di', -0.11609765466352433), ('Dalan', 0.06248668625987245), ('huta', -0.056131513958594614), ('pas', -0.04826382989134049)], 'neutral': [('huta', 0.10901478828431431), ('na', -0.10453112481492302), ('mamereng', -0.10376477625601563), ('alana', -0.09618071747956436), ('jam', 0.0865390785979888), ('jala', -0.08074537140023151)], 'positive': [('tu', 0.18526762791871007), ('jam', -0.12617691825205515), ('pas', 0.12428038911548991), ('na', 0.11337483511410866), ('mangan', 0.10372281924266631), ('Bambu', -0.08280834835726597)]}
62;Sipanganon oke sarupa dohot XO suki nalain. Alai nangpe ari libur nabalga songon lebaran on dang na gabe libur ekkelna dohot panuhor minum, dohot na asing ikkon dituhor pioga-piga hali. Urupi ma nian di jaga hasabasan ni partobo na.;negative;[0.3271129304378289, 0.03132913244514129, 0.6415579371170299];positive;{'negative': [('dohot', -0.42380181009276224), ('dang', 0.1524643691707752), ('oke', -0.10605404041213694), ('on', 0.0831143156889444), ('gabe', 0.07723581189434192), ('nian', 0.0750796337616793)], 'neutral': [('dohot', -0.0688144144611941), ('dang', -0.06295690020925344), ('na', -0.05592847465747457), ('on', -0.04178967474624434), ('songon', -0.03975257705159964), ('hali', 0.037878013288123895)], 'positive': [('dohot', 0.4651931921681062), ('dang', -0.12012188841981734), ('gabe', -0.10082903011935561), ('oke', 0.09455663961468973), ('na', 0.09427322558803258), ('Sipanganon', 0.07514240342385275)]}
256;restoran on ima sada inganan kuliner na ingkon diebati molo tu bandung. asing ni sipanganon naa apar pasonanghon dila sipanganon suna, restoran on pe dipajongjong dohot konsep mangan na santai di bagas saung na dihalilingi alam harangan dohot dolok-dolok na di hias angka hau-hau na rindang jala masonanghon alani suara ni aek sunge gabe mambahen pengakaman kliner na apar mengesankan hian. ingkon dicoba  angka ises pei na aning tu bandung.;positive;[0.04104980074971722, 0.02735810941471106, 0.9315920898355715];positive;{'negative': [('dohot', -0.09981920719236761), ('di', -0.06773312908655545), ('tu', -0.06422466925654384), ('angka', -0.061081296704788915), ('ingkon', 0.053105611184802386), ('on', 0.049714557455434655)], 'neutral': [('na', -0.12356515349782034), ('dohot', -0.0812797411305501), ('sipanganon', -0.07329553670909127), ('hian', -0.055643852588850726), ('inganan', -0.051530361013118114), ('restoran', 0.039753032585505714)], 'positive': [('dohot', 0.17595505813116769), ('na', 0.1634814762092864), ('sipanganon', 0.12264915751559347), ('angka', 0.09878526753819362), ('inganan', 0.09362404468143519), ('ingkon', -0.08855483750103757)]}
292;Mulak muse pangalakhon paket data indosat alani boe di bukka yutube unlimited.;neutral;[0.33602893320727056, 0.5838769942976021, 0.08009407249512736];neutral;{'negative': [('indosat', 0.2996471898654116), ('di', -0.1563258056578268), ('muse', -0.10672512849738583), ('Mulak', -0.07633259890185141), ('data', 0.02991249737313699), ('paket', 0.015165067770929113)], 'neutral': [('indosat', -0.27575145920144184), ('di', 0.14664048508438332), ('Mulak', 0.08019990893881573), ('muse', 0.06369470605553416), ('boe', -0.017985620603889942), ('data', -0.017649445945661098)], 'positive': [('muse', 0.0432259489245701), ('paket', -0.031235718827863055), ('boe', 0.0262743616164998), ('indosat', -0.02326174169387736), ('data', -0.012195849476653012), ('di', 0.010096065579211291)]}
40;Ahu baru pajumpang dohot donganhu nakarejo di Trans TV.;neutral;[0.060526508639071636, 0.8343470295692648, 0.10512646179166342];neutral;{'negative': [('di', -0.06062217471184219), ('baru', 0.0603323519502857), ('donganhu', -0.0499847102086438), ('nakarejo', -0.04368488553445784), ('TV', -0.03467254991238103), ('dohot', -0.012130115878880268)], 'neutral': [('donganhu', 0.18166106752067265), ('nakarejo', 0.11682509573470665), ('dohot', -0.10724802485452076), ('baru', -0.08025903831151575), ('di', 0.055432256152816974), ('TV', 0.05302245017741329)], 'positive': [('donganhu', -0.1333547142389546), ('dohot', 0.11766845259944646), ('nakarejo', -0.07370948106698993), ('pajumpang', 0.03291801741323679), ('TV', -0.019360959832470378), ('baru', 0.018203729428582918)]}
803;Parmanganan di jalan anggrek on adong hasudungan ni seafood na marragam dohot adong dope namangolu laho sipilliton laho loppaon ditikki i. Godang ragam ni siloppaon na boe pilliton dohot leleng na paimahon pe herana satokkin do membahen hita dang pola paleleng hu haraparon paimahon. Sipanganon songon karapu robusna pe tabo hian dohot gurih, lamma muse diloppa dohot ikkan na segar dope. Ingananna pe sejuk, argana mura.;positive;[0.029211260821790402, 0.0017439148437243038, 0.9690448243344854];positive;{'negative': [('dohot', -0.22942203403046663), ('pe', -0.108397046243628), ('tabo', -0.07803133024524207), ('dope', 0.07565994778643383), ('mura', -0.06440061216565904), ('paimahon', 0.05355625212855177)], 'neutral': [('dohot', -0.041969982288805094), ('pe', -0.040100371273288166), ('tabo', -0.023745894939558622), ('na', -0.022487525753149128), ('hian', -0.01690983840994126), ('dang', -0.013112230701472851)], 'positive': [('dohot', 0.276529348951947), ('pe', 0.1533123692903825), ('tabo', 0.10669987462495273), ('mura', 0.07176330161090025), ('dope', -0.06407582692120313), ('paimahon', -0.057130599081633295)]}
548;Songon na somal hami torus do mangalului kuliner naasing sian naasing, dapotma hami diinganan on ima di restoran padma hotel. Hami mamesan sipanganon naadong. Adong sian Indonesia, Eropa, dohot Cina, sude sipanganonna memang tabo do.;positive;[0.45704107682717426, 0.10064358088677006, 0.4423153422860557];negative;{'negative': [('somal', 0.2155386730825747), ('ima', -0.11460395930467535), ('hotel', 0.10730522695296886), ('dohot', -0.10377243527906607), ('sian', -0.09903480616619854), ('on', 0.08517201115221891)], 'neutral': [('tabo', -0.10019998565586437), ('Songon', -0.06711495852965924), ('on', -0.06626971460688237), ('sude', -0.05282336779356893), ('hotel', -0.048411381829596756), ('restoran', 0.047102433622506705)], 'positive': [('tabo', 0.1994319618875837), ('somal', -0.1839104813707353), ('dohot', 0.13678828387662126), ('hami', -0.10839583158455249), ('sipanganon', 0.09498980642605528), ('sude', 0.08380638595204264)]}
356;"Ido na mambahen jut rohangku. ndang hasalahan ni na mangalului karejoon alai jelas 100 % hasalaan ni angka pimpinan so binoto boha cara nasida mangatur on. Sogo hian rohangku disi nang pe on masa tu donganku na di lampung.
";negative;[0.9303603519772122, 0.023979771865767815, 0.04565987615701961];negative;{'negative': [('on', 0.12616708003833843), ('Sogo', 0.09087299523140482), ('ndang', 0.08532913849772812), ('so', 0.08375441003024521), ('jut', 0.07237448391642605), ('ni', -0.06347453929300408)], 'neutral': [('on', -0.09001897481064847), ('hian', -0.05775838444255922), ('Sogo', -0.048637682787566), ('na', -0.044723891817442386), ('ndang', -0.04200993538287279), ('ni', 0.03290956633362393)], 'positive': [('so', -0.05826897362398283), ('ndang', -0.04945848299206866), ('Sogo', -0.04846477562181173), ('jut', -0.04600182581442323), ('rohangku', 0.0448799958193856), ('pe', 0.04236392305595949)]}
675;Panghobasion na songon na leleng, alai suasana na dilehon bagak jala sudung, huhut paimahon sipanganon boi mangatimi suasana di resto on, ragam ni sipanganon na adong marragam jala tabo.;positive;[0.08344276458101621, 0.005934933009690481, 0.9106223024092934];positive;{'negative': [('tabo', -0.12806932516661645), ('sipanganon', -0.09301267797957619), ('leleng', 0.07815361446315502), ('jala', -0.07478195871876821), ('suasana', -0.07337454683506203), ('bagak', -0.06661738048422719)], 'neutral': [('tabo', -0.05651100837681257), ('na', -0.05230127399427576), ('sipanganon', -0.04832897335411916), ('jala', -0.0467805309986412), ('Panghobasion', -0.034270982337056326), ('resto', 0.03329208107856426)], 'positive': [('tabo', 0.16446809461120854), ('sipanganon', 0.12117264130111145), ('jala', 0.10478164627574729), ('na', 0.09643468718720971), ('Panghobasion', 0.08660780955898578), ('bagak', 0.07925532864059269)]}
440;Sipanganon dison tabo-tabo dohot godang ragamna. Sudena tabo doohot panatapan na bagak. Panghobasion na maksimal sian Ito Diah dohot Gina sian mula ro sahat tu na sae, dihobasi dohot denggan hian.;positive;[2.8035031301690854e-08, 1.699033905465736e-08, 0.9999999549746297];positive;{'negative': [('tabo', -0.026916889097167905), ('dohot', -0.024196674453848138), ('dison', -0.00901918140838963), ('denggan', -0.007805900963208466), ('bagak', -0.007611659941511808), ('sahat', -0.007602224676406339)], 'neutral': [('tabo', -0.046466836326639185), ('dohot', -0.03865663198845416), ('na', -0.022965511734502068), ('hian', -0.01955584586743603), ('denggan', -0.015951856179482086), ('Panghobasion', -0.015503860483099471)], 'positive': [('tabo', 0.0748693369210037), ('dohot', 0.06421579054320645), ('na', 0.028813240503465443), ('denggan', 0.02446115680324804), ('Panghobasion', 0.023544256947654676), ('bagak', 0.021548379398040666)]}
661;Di piala dunia 2018 annong, telkomsel dohot do mandukung laho maniarhon dohot marsintuhu partandingan ni sepak bola dunia i.;neutral;[0.04126555617671205, 0.744587988724594, 0.214146455098694];neutral;{'negative': [('Di', -0.06037141592922891), ('ni', -0.03397715584275694), ('dohot', -0.027266961678694957), ('2018', 0.020916858237719604), ('do', 0.018590037806153637), ('laho', -0.0169546640354426)], 'neutral': [('dohot', -0.37480481540834537), ('telkomsel', 0.3274474236960042), ('2018', 0.1221257546805321), ('Di', 0.05642353847644832), ('laho', -0.023960310360686066), ('do', 0.017866863815600906)], 'positive': [('dohot', 0.4041856113749234), ('telkomsel', -0.3358753590253355), ('2018', -0.1411895210658925), ('laho', 0.043126219741310624), ('do', -0.03457821704566062), ('ni', 0.0246287315882663)]}
146;Ibana soamlna manuhor tissu passeo;neutral;[0.07737584906892032, 0.9130890941056182, 0.00953505682546158];neutral;{'negative': [('Ibana', -0.1550340367924928), ('manuhor', -0.026549208965317997), ('passeo', -0.00391051742030346), ('soamlna', -0.003722018225188101), ('tissu', -0.0027266225223794953)], 'neutral': [('Ibana', 0.16074686569595945), ('manuhor', 0.04496951804079131), ('passeo', 0.004805259571308102), ('soamlna', 0.004570962721728201), ('tissu', 0.003350255261210528)], 'positive': [('manuhor', -0.018420309075473415), ('Ibana', -0.005712828903466039), ('passeo', -0.0008947421510045749), ('soamlna', -0.0008489444965400947), ('tissu', -0.0006236327388309749)]}
844;Busna dang menak, ito, dang dos tu na di hatahon ni katuaa mi, dang dope sipanganonna hurang hian do tabona, muse inganan mardalani tujuanna mangecewahon.;negative;[0.9248938003149152, 0.009253554995870892, 0.06585264468921347];negative;{'negative': [('dang', 0.48329528422650586), ('hurang', 0.14541962315758195), ('dope', 0.08045670255134907), ('muse', -0.07794217169026539), ('di', -0.06534299351058037), ('ito', -0.05382733155109924)], 'neutral': [('dang', -0.1640989939103609), ('hian', -0.07124711531025671), ('inganan', -0.04562606465957045), ('ito', 0.04158172698399383), ('hurang', -0.0360093812843012), ('mi', -0.03342107536307223)], 'positive': [('dang', -0.311051377183705), ('hurang', -0.10085664618523389), ('inganan', 0.09527017293243364), ('muse', 0.07706543330532699), ('tu', 0.060674436152191334), ('dope', -0.055612806084278814)]}
