id;text;label;predict_proba;predict_label;lime_weights
464;Kabun rayo bogor bisa dijadian salah satu tujuan destinasi wisata;neutral;[0.09314932893512674, 0.8249486295434819, 0.08190204152139127];neutral;{'negative': [('salah', -0.059854569647529846), ('bogor', -0.03431633169407738), ('bisa', 0.030855387553363752), ('destinasi', -0.02563742189325167), ('wisata', 0.023673147235407976), ('satu', -0.013228006648743558)], 'neutral': [('bogor', 0.09497137212452193), ('bisa', -0.06371892789029823), ('destinasi', 0.04716025129275704), ('salah', 0.033360193471776205), ('dijadian', -0.030214538720233323), ('tujuan', 0.025073416449152907)], 'positive': [('bogor', -0.06519890909255557), ('bisa', 0.030070781972500394), ('dijadian', 0.025598411764541286), ('destinasi', -0.024576842983988514), ('satu', 0.024443173484715218), ('salah', 0.02316762237246667)]}
254;the peak talatak di dakek lembang, daerah darek di banduang yang sajuak jo tampek yang rancak bana tapi jalan untuak sampai di tampeknyo bakelok jo tikuangan tajam, ndak disaranan jalan pas hujan jo malam hari. Di the peak ado restoran samo pamandangan kota banduang yang rancak dari bukik, harago makanan nan maha bana jo ndak sasuai bana.;negative;[0.05259666079752438, 0.007887129156485437, 0.9395162100459902];positive;{'negative': [('jo', -0.26251895382464674), ('ndak', 0.15912323946560647), ('di', -0.12018622427135262), ('yang', -0.08207884228326531), ('peak', 0.07208399807546854), ('tampeknyo', -0.06824698919516912)], 'neutral': [('bana', -0.07327885487133802), ('jo', -0.04937815502775463), ('tampek', -0.030867182228812726), ('ndak', -0.024106335908337703), ('jalan', 0.022734974467298892), ('makanan', -0.021733506857974524)], 'positive': [('jo', 0.31722873574464466), ('di', 0.1371100181727807), ('ndak', -0.1293578732796321), ('yang', 0.10873790605766795), ('tampeknyo', 0.0952811585928867), ('peak', -0.07982697228998278)]}
618;Awak manyasa manggunoan jaso lion air;negative;[0.13212801028869584, 0.7475256270930463, 0.12034636261825775];neutral;{'negative': [('manggunoan', -0.1422151579662634), ('manyasa', 0.13784463794483898), ('air', -0.0438827660722902), ('Awak', -0.03999967240625239), ('jaso', -0.02379530010980657), ('lion', -0.0032508062922607254)], 'neutral': [('manggunoan', 0.21748455065634315), ('manyasa', -0.21646632677653765), ('Awak', 0.08234163834592823), ('jaso', -0.03989090862718029), ('air', 0.02773878722591608), ('lion', 0.0008575656587720842)], 'positive': [('manyasa', 0.07862168883169857), ('manggunoan', -0.07526939269008012), ('jaso', 0.06368620873698676), ('Awak', -0.04234196593967582), ('air', 0.016143978846373967), ('lion', 0.0023932406334886774)]}
477;Banyak hal nan dapek kito lakukan untuak maiisi wakatu luang.;neutral;[0.1158688445524769, 0.8463676339492707, 0.03776352149825245];neutral;{'negative': [('dapek', -0.1390062818128389), ('hal', 0.07721292815850359), ('Banyak', 0.0555929793035403), ('untuak', -0.052816480651105814), ('wakatu', -0.045331213941550624), ('kito', 0.003759150582249719)], 'neutral': [('dapek', 0.23650371014504906), ('kito', 0.08071605063782507), ('Banyak', -0.06276376970126249), ('nan', -0.052749473261956926), ('hal', -0.03754254103313028), ('wakatu', 0.034237529267714326)], 'positive': [('dapek', -0.09553355839009982), ('kito', -0.08287872764382051), ('nan', 0.05451646114467416), ('hal', -0.03726284501869396), ('untuak', 0.02401663315919098), ('wakatu', 0.012355689424040302)]}
648;Samakin apatis malaporan hal-hal macam ko. Soalnyo sampai minggu patang masih tetap alun dikarajoan. Cuma janji-janji taruih.;negative;[0.5413219031016298, 0.42094318160998767, 0.03773491528838259];negative;{'negative': [('Samakin', -0.21497252404453804), ('ko', 0.15062779076502286), ('patang', -0.11594320110178753), ('alun', 0.1099288424604541), ('taruih', 0.10484872516000603), ('hal', 0.0998297288827865)], 'neutral': [('Samakin', 0.22278091288261692), ('ko', -0.15537029645092593), ('patang', 0.13059252343073716), ('taruih', -0.10463707345919536), ('alun', -0.10093811895793911), ('hal', -0.09389101129583091)], 'positive': [('macam', 0.01697943829753574), ('patang', -0.016837504758126363), ('Cuma', 0.011801506365570518), ('alun', -0.011018322675340336), ('Samakin', -0.010518181299836882), ('hal', -0.0082165985764161)]}
88;Harago salangik porsi saketek indak janji ka tibo baliak do untuak nan kaduo kali. Masakannyo indak beda jauah samo ema wak pastinyo!;negative;[0.9307315026985582, 0.020486964378462574, 0.04878153292297921];negative;{'negative': [('indak', 0.35108228826400983), ('kali', -0.06308567755384371), ('do', 0.05611387406145267), ('saketek', 0.05304014181020309), ('samo', 0.049360585748905776), ('jauah', 0.04828328881637703)], 'neutral': [('indak', -0.21682042021868855), ('samo', -0.05502683083506099), ('jauah', -0.044399984840761283), ('saketek', -0.026359437079397155), ('baliak', 0.025699149203391194), ('Harago', -0.02305633263695095)], 'positive': [('indak', -0.13910513259358087), ('do', -0.06661610611199305), ('tibo', 0.05095162115153039), ('kali', 0.033651801823761075), ('saketek', -0.032391341918239), ('beda', 0.030634682972372068)]}
87;Baru dan tasadio, 5 sakek makan siang kotak kotak makan yooyee kotak bekal anti bocor 590;neutral;[0.4177884547334686, 0.046444954958729634, 0.5357665903078018];positive;{'negative': [('Baru', 0.35799464727972563), ('makan', -0.22879715798626746), ('dan', -0.1427932314775954), ('siang', 0.08773761452228006), ('kotak', 0.004756201524251178), ('590', 0.004484064099671665)], 'neutral': [('makan', -0.23411517311127647), ('Baru', -0.11328688105979276), ('tasadio', 0.10256109504190854), ('dan', -0.08185768236083826), ('siang', -0.03539940208926518), ('sakek', -0.00858327006587133)], 'positive': [('makan', 0.4632475910713807), ('Baru', -0.24463902623962552), ('dan', 0.22450091425319765), ('tasadio', -0.09870697307982446), ('siang', -0.05197190396812662), ('5', -0.006454210555850319)]}
462;Indak mangarati yo baa kok resto ko manduduki paringkek 12 dari 1800an resto nan ado di jakarta, Harago maha! Lokasi tasambunyi, dan raso makanan biaso se. Jan lah terlalu picayo jo review nan manyasekkan.;negative;[0.9374432967885603, 0.0038709814228994554, 0.058685721788540306];negative;{'negative': [('Indak', 0.12477071453668058), ('biaso', 0.11197375263470374), ('se', 0.11137415605187961), ('picayo', 0.09122384076075832), ('resto', -0.07787183851744532), ('jo', -0.07182810910818224)], 'neutral': [('Indak', -0.034873311526801065), ('lah', -0.02531368451301284), ('ko', -0.021617364548964887), ('biaso', -0.01855960029576904), ('baa', -0.01845587404210107), ('picayo', -0.017568226420261297)], 'positive': [('se', -0.09145360435276871), ('biaso', -0.08926933460728657), ('Indak', -0.08738673757684708), ('resto', 0.08572642593898691), ('jo', 0.07753346908018156), ('picayo', -0.06892329473718137)]}
500;Ledakan dalam aksi protes di afganistan manewasan 68 urang;neutral;[0.3734179264322748, 0.38385984906979026, 0.24272222449793504];neutral;{'negative': [('urang', 0.5323542219177363), ('di', -0.2379284631575147), ('dalam', -0.22105826169161646), ('Ledakan', 0.012248217948654957), ('manewasan', 0.012049033150512119), ('protes', 0.010794703000737576)], 'neutral': [('urang', -0.2856297658938124), ('di', 0.06799056503062068), ('dalam', 0.06242998056672917), ('68', -0.012907872293333967), ('Ledakan', -0.011615566934061631), ('protes', -0.008983487044755567)], 'positive': [('urang', -0.24706941450170453), ('di', 0.1695886537570171), ('dalam', 0.15826605019637727), ('manewasan', -0.0030888802858896427), ('68', 0.002394336403413669), ('afganistan', 0.0019811292218278273)]}
627;Awak bakunjuang ka restoran tu jo kawan wak. Kawan awak kabanyakan takajuik mancaliak pamandangannyo nan rancak di malam hari. Awak bakasampatan mancubo steak impornyo, sangaik lamak apolai sausnyo. Mmm yummi. Kalau ado kasampatan awak nio bakunjuang lo ka sinan liak.;positive;[0.05732833312315451, 0.05769133073273918, 0.8849803361441063];positive;{'negative': [('lamak', -0.10592006141376775), ('jo', -0.0892563761240909), ('mancaliak', 0.07331328938962045), ('ka', -0.06501829843338482), ('di', -0.05464706894378189), ('tu', 0.05072697517036848)], 'neutral': [('lamak', -0.1280048096833149), ('sangaik', -0.11808065354928785), ('mancaliak', -0.07782821851765705), ('awak', 0.06733993631255929), ('Awak', 0.06427818989977548), ('malam', -0.05796482166494842)], 'positive': [('lamak', 0.21556708930725568), ('sangaik', 0.15338678381294374), ('jo', 0.1141342416165251), ('awak', -0.08608310619260141), ('steak', 0.07962274673756337), ('nan', 0.0707726206009398)]}
979;Akses manuju dusun bambu bisa ditampuah kiro-kiro dalam wakatu 1-2 jam manggunoan oto pribadi. Bakunjuang ka dusun bambu diusahoan pas sanjo karano awak dapek maliek jaleh pamandangan nan ado dan waktu yang pas untuak makan malam.;neutral;[0.06304510750920267, 0.23758937291560822, 0.6993655195751891];positive;{'negative': [('bambu', -0.03857331106697594), ('manggunoan', -0.03250878026970103), ('ka', -0.02836223839115797), ('dalam', -0.028088861562611686), ('Akses', 0.026168823229698844), ('yang', -0.02196640030196433)], 'neutral': [('bambu', -0.1508755891069835), ('makan', -0.15069249382361857), ('dan', -0.10491170002439157), ('dapek', 0.10295424096720315), ('pamandangan', -0.08789163220473206), ('manggunoan', 0.08563509406288441)], 'positive': [('bambu', 0.17630378379040648), ('makan', 0.13799769356843652), ('dan', 0.10793728632766113), ('dapek', -0.10186101396605159), ('pamandangan', 0.09039067476458132), ('pas', 0.08947505143794532)]}
62;Makanan oke sama kayak xo suki lainnyo. Tapi walaupun hari libur gadang co lebaran iko bukan berarti senyumnyo libur dan order minum, dan lain-lain harus order bakali-kali. Tolong di jago kepuehan pelanggannyo. Tarimo kasih.;negative;[0.14398063085056878, 0.44496241618001786, 0.41105695296941347];neutral;{'negative': [('kasih', -0.09866129307669967), ('iko', 0.09532077392072139), ('harus', 0.08772340712001842), ('bukan', -0.07838130706080491), ('Tarimo', -0.07814282931973364), ('Tolong', -0.061823571187730963)], 'neutral': [('dan', -0.1937314977960073), ('Tolong', 0.13008752307636756), ('bukan', 0.12647594767201598), ('iko', -0.11355391650974332), ('oke', -0.09853454742869992), ('kasih', 0.09698709973376707)], 'positive': [('dan', 0.17761802887569572), ('oke', 0.10726828200705744), ('Tolong', -0.09200677624667217), ('minum', 0.08442965103723024), ('Makanan', 0.08179529792498043), ('order', -0.0686979837668639)]}
256;Restoran ko adalah sabuah destinasi kuliner nan wajib dikunjuangan pas ka bandung. Salain makanan nan sabana mamanjoan lidah makanan sunda, restoran ko dibangun jo konsep makan santai di dalam saung nan dikaliliangan alam hutan jo pagunuangan nan dihieh pohon-pohon rimbun dan dihibua jo gemericik aia tang aia sehinggo manawaan pangalaman kuliner nan bakasan. Harus dicubo untuak sia se nan ka bandung.;positive;[0.02155139660182821, 0.02821375006956918, 0.9502348533286026];positive;{'negative': [('jo', -0.1022537081743815), ('nan', -0.04979212163461801), ('ka', -0.03902901259716731), ('di', -0.03224543494295497), ('se', 0.03170488892988401), ('ko', 0.030283076965514525)], 'neutral': [('nan', -0.13097711109958188), ('jo', -0.09135365584199936), ('pohon', 0.06546044965573103), ('makanan', -0.06349688784950955), ('makan', -0.05959372234623167), ('ko', -0.05152988588327995)], 'positive': [('jo', 0.18591598823169903), ('nan', 0.17475054386168185), ('makanan', 0.0861281983114872), ('makan', 0.06924988127846443), ('alam', 0.06451800325233245), ('pohon', -0.05258680257664259)]}
292;Baliak maaktifan paket data indosat soalnyo dapek akses youtube unlimited.;neutral;[0.4501303467761774, 0.5195410311992171, 0.03032862202460554];neutral;{'negative': [('indosat', 0.32326104133971245), ('dapek', -0.16710202480309627), ('Baliak', -0.07506606025758841), ('paket', 0.04957752422266627), ('akses', 0.036254891658948976), ('maaktifan', -0.036216153080212886)], 'neutral': [('indosat', -0.31169082247600405), ('dapek', 0.19150264511120896), ('Baliak', 0.07896459827181514), ('paket', -0.03695724236702443), ('akses', -0.029867069300976243), ('data', -0.012384370557599323)], 'positive': [('maaktifan', 0.024694379782201396), ('dapek', -0.023385814298462815), ('paket', -0.012177943437185946), ('indosat', -0.010851143775822112), ('soalnyo', 0.0073090143914270895), ('akses', -0.0052653411829765625)]}
40;Awak baru se basobok kawan wak nan bakarajo di trans tv;neutral;[0.3458199110790074, 0.5816791481478762, 0.07250094077311649];neutral;{'negative': [('baru', 0.23783701324349713), ('se', 0.2329921767450592), ('tv', -0.15484925642697858), ('bakarajo', -0.12935875677338754), ('di', -0.11558146087549287), ('Awak', -0.05982705016288502)], 'neutral': [('baru', -0.2235078995554408), ('bakarajo', 0.1767990337447343), ('se', -0.17464371697809716), ('tv', 0.16419742092697212), ('Awak', 0.07832083274841059), ('di', 0.06984810350684788)], 'positive': [('se', -0.06674141142815565), ('bakarajo', -0.05499542514134657), ('nan', 0.048769842721586416), ('di', 0.03663341704188286), ('kawan', 0.03189771313111112), ('Awak', -0.026470984150108977)]}
803;Rumah makan di jalan anggrek ko punyo kaistimewaan macam seafood yang baragam samo ado yang masih iduik untuak dipiliah jo dimasak pas itu juo. Babagai macam masakan dapek dipiliah jo waktu nan singkek mambuek awak ndak talampau lamo kelaparan manunggu. Menu karapu kukuihnyo sangaik lamak jo gurih, apolai bilo dimasak jo lauak nan masih segar. Lokasi cukuik sajuak, harago murah.;positive;[0.008948431532845651, 0.002799417480880651, 0.9882521509862736];positive;{'negative': [('jo', -0.13844560260948177), ('lamak', -0.04911036728384276), ('ndak', 0.0485884959081267), ('yang', -0.038293540609650074), ('murah', -0.03253786170142401), ('Menu', -0.029741003320506023)], 'neutral': [('jo', -0.043332958228727174), ('lamak', -0.0358646027337126), ('sangaik', -0.02959110384668994), ('makan', -0.02388758203572457), ('cukuik', -0.022432598041987408), ('Menu', -0.02104236277931308)], 'positive': [('jo', 0.17792014982898527), ('lamak', 0.08154166444490088), ('Menu', 0.046192237848477744), ('sangaik', 0.045968019617766885), ('makan', 0.04467829721170821), ('cukuik', 0.04388853769626978)]}
548;Mode biaso kami salalu mancari kuliner nan lain daripado yang lain, dapeklah kami di tampek iko yaitu the restaurant padma hotel. Kami mamasan menu yang ado. Ado dari inddonesia, eropa dan chinese, tanyato sado masakannyo lamak sadonyo.;positive;[0.42709613838259214, 0.04361559699075112, 0.5292882646266565];positive;{'negative': [('biaso', 0.17188857802663116), ('lamak', -0.15690015569198917), ('hotel', 0.14670104041578838), ('yang', -0.1327688556807266), ('iko', 0.1156951220618159), ('di', -0.10044720677240741)], 'neutral': [('lamak', -0.07473247957412106), ('tampek', -0.05700044678744765), ('iko', -0.04996994847101836), ('menu', -0.046620949952091796), ('biaso', -0.046113135883089504), ('mancari', 0.03327776291158295)], 'positive': [('lamak', 0.22017629203999087), ('biaso', -0.13785153037039916), ('hotel', -0.13546703462477536), ('yang', 0.12009127390965652), ('tampek', 0.10711764288764136), ('dan', 0.10338977366423115)]}
356;Yo itu yang buek wak kesal. Iko ndak kesalahan si pelamar tapi jaleh 100% kasalahan pihak yang di ateh yang antah ba a caro urang tu bakoordinasi. Sasak dado wak tu walaupun ko kasus kawan awak yang di lampung.;negative;[0.8974305277585859, 0.06601376034667462, 0.03655571189473962];negative;{'negative': [('ndak', 0.17396975549935992), ('tu', 0.15380546427443817), ('yang', -0.13632398444473745), ('urang', 0.12227948864090503), ('Iko', 0.11151630520174186), ('caro', -0.08418697185039202)], 'neutral': [('ndak', -0.11709792068242503), ('caro', 0.1043575465355147), ('urang', -0.08364812683291388), ('Iko', -0.07691674245877188), ('tu', -0.07606221463326678), ('ko', -0.07069302102845164)], 'positive': [('tu', -0.06850197766634963), ('yang', 0.06458549671416172), ('ndak', -0.04715821014000862), ('di', 0.03965931842332075), ('urang', -0.032230611583801985), ('Iko', -0.022763706862451875)]}
675;Makanannyo agak lamo, tapi suasana nan diagiah keren dan unik, jadi sambia manunggu makanan bisa manikmati suasana di resto ko, menu dan disajian baragam dan lamak,;positive;[0.023471176695985033, 0.00074349978506074, 0.9757853235189541];positive;{'negative': [('dan', -0.1485320395542183), ('suasana', -0.13006289265672108), ('lamak', -0.1266842204965795), ('agak', 0.08778251142874703), ('sambia', -0.07407582888545038), ('lamo', 0.07209367719461572)], 'neutral': [('dan', -0.021422835531851182), ('lamak', -0.02023259128623222), ('menu', -0.013741162778170191), ('ko', -0.010890783357444148), ('Makanannyo', -0.010100611723582682), ('sambia', -0.009702466067040975)], 'positive': [('dan', 0.16189951749788478), ('lamak', 0.1389670896956467), ('suasana', 0.11615511179473535), ('agak', -0.09916736118805562), ('sambia', 0.07579883611045632), ('menu', 0.07018054846754838)]}
440;Makanan di siko lamak-lamak dengan banyak variasi. Sadolahnyo lamak jo pamandangan rancak. Pelayanan nan maksimal dari uni diah dan gina dari awal datang sampai salasai, dilayani dengan sangaik elok.;positive;[0.00255476896881275, 0.0023196806010867366, 0.9951255504301004];positive;{'negative': [('lamak', -0.07604429755248514), ('jo', -0.02787682587428547), ('dari', -0.026297229349946685), ('uni', 0.0198607048166502), ('siko', -0.018288963576045893), ('di', -0.017689738158316558)], 'neutral': [('lamak', -0.13819863568926202), ('sangaik', -0.057267386749961), ('dari', -0.03334369678335609), ('dan', -0.03303399005095062), ('variasi', 0.031877173384375235), ('elok', -0.031856523000088385)], 'positive': [('lamak', 0.2037172886426896), ('sangaik', 0.06213758559717859), ('dari', 0.05055208624708086), ('jo', 0.0497426933911739), ('siko', 0.04231319512207938), ('elok', 0.03975940494985452)]}
661;Dalam ajang pialo dunia 2018 beko, telkomsel maambiak bagian sabagai pandukuang panyiaran resmi dalam perhelatan sepak bola dunia tu.;neutral;[0.6067125076474648, 0.37664267486337377, 0.016644817489161443];negative;{'negative': [('dunia', 0.42698423859460855), ('tu', 0.14084939483193143), ('sabagai', -0.11824253453346337), ('2018', -0.061767584823081347), ('Dalam', -0.049448985084510885), ('dalam', -0.048397312216824646)], 'neutral': [('dunia', -0.41113671001941104), ('sabagai', 0.13684075927256262), ('tu', -0.12188028074834267), ('2018', 0.07133703037081764), ('Dalam', 0.03348824135830827), ('dalam', 0.03235324277530401)], 'positive': [('telkomsel', -0.02007873411769767), ('tu', -0.017937810258564675), ('sabagai', -0.017857199286748646), ('dalam', 0.01732230547364084), ('Dalam', 0.017080859903355658), ('dunia', -0.014799387952203341)]}
146;Inyo biasonyo mambali tisu paseo;neutral;[0.028135297863758745, 0.9641063954631413, 0.007758306673099921];neutral;{'negative': [('Inyo', -0.07836527158655311), ('biasonyo', -0.07207112372897063), ('mambali', 0.018176417749977282), ('paseo', -0.003908550093230537), ('tisu', -0.0030843171046875495)], 'neutral': [('Inyo', 0.09264230748938998), ('biasonyo', 0.08238125799630047), ('mambali', -0.016156245442298635), ('paseo', 0.004694762438888178), ('tisu', 0.003782882479290323)], 'positive': [('Inyo', -0.014277035902836896), ('biasonyo', -0.01031013426733009), ('mambali', -0.0020201723076785833), ('paseo', -0.0007862123456576068), ('tisu', -0.0006985653746027938)]}
